step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1040,520,9.999733e-5,2.089544,8.0812,455.77,0.0599
1050,525,9.999728e-5,2.056268,7.8167,597.60,0.0625
1060,530,9.9997225e-5,2.033816,7.6432,512.43,0.0633
1070,535,9.999718e-5,2.252980,9.5161,380.90,0.0715
1080,540,9.999712e-5,2.120241,8.3331,374.05,0.0716
1090,545,9.9997065e-5,2.373648,10.7365,413.06,0.0585
1100,550,9.999702e-5,1.935306,6.9262,370.65,0.0656
1110,555,9.999696e-5,2.143455,8.5289,476.44,0.0805
1120,560,9.9996905e-5,1.911925,6.7661,533.35,0.0727
1130,565,9.999685e-5,2.397056,10.9908,481.96,0.0775
1140,570,9.999679e-5,2.005916,7.4329,455.35,0.0588
1150,575,9.9996745e-5,1.969734,7.1688,501.92,0.0651
1160,580,9.999669e-5,1.892823,6.6381,584.71,0.0643
1170,585,9.999663e-5,1.921000,6.8278,509.37,0.0668
1180,590,9.999657e-5,2.183284,8.8754,518.43,0.0576
1190,595,9.99965e-5,2.269979,9.6792,542.26,0.0659
1200,600,9.9996454e-5,2.282617,9.8023,451.40,0.0750
1210,605,9.999638e-5,2.137962,8.4821,726.41,0.1240
1220,610,9.999634e-5,2.121490,8.3436,1255.72,0.1789
1230,615,9.9996265e-5,2.108021,8.2319,371.58,0.0974
1240,620,9.999621e-5,2.006927,7.4404,623.97,0.0773
1250,625,9.999615e-5,1.827568,6.2187,628.00,0.0702
1260,630,9.999609e-5,1.876863,6.5330,603.81,0.0695
1270,635,9.999602e-5,2.004426,7.4218,389.04,0.0656
1280,640,9.999596e-5,2.050582,7.7724,536.65,0.0717
1290,645,9.999589e-5,1.822391,6.1866,573.46,0.0580
1300,650,9.999583e-5,1.949254,7.0234,703.54,0.0894
1310,655,9.999577e-5,1.930660,6.8941,786.96,0.1015
1320,660,9.99957e-5,2.163049,8.6976,486.95,0.0813
1330,665,9.999564e-5,1.954489,7.0603,542.09,0.0821
1340,670,9.999557e-5,1.735834,5.6737,529.34,0.0739
1350,675,9.999551e-5,2.126896,8.3888,666.42,0.0677
1360,680,9.9995435e-5,2.069402,7.9201,621.42,0.0781
1370,685,9.999536e-5,1.888455,6.6091,677.25,0.0792
1380,690,9.9995304e-5,2.091087,8.0937,561.14,0.0831
1390,695,9.999523e-5,1.912734,6.7716,551.15,0.0757
1400,700,9.999516e-5,2.052037,7.7837,539.62,0.0943
1410,705,9.99951e-5,3.174467,23.9141,695.56,0.1049
1420,710,9.999503e-5,2.798590,16.4215,658.13,0.1048
1430,715,9.9994955e-5,1.795745,6.0240,713.26,0.0660
1440,720,9.999488e-5,1.937020,6.9380,550.53,0.0801
1450,725,9.999481e-5,1.935765,6.9293,563.25,0.0796
1460,730,9.999474e-5,2.046937,7.7441,597.60,0.0856
1470,735,9.9994664e-5,1.899890,6.6852,530.69,0.0742
1480,740,9.999459e-5,1.840446,6.2993,504.15,0.0767
1490,745,9.999452e-5,2.029436,7.6098,718.17,0.0889
1500,750,9.9994446e-5,2.098759,8.1560,457.58,0.0925
1510,755,9.999437e-5,2.041223,7.7000,610.23,0.0864
1520,760,9.99943e-5,1.986278,7.2884,578.32,0.0858
1530,765,9.999423e-5,1.993101,7.3383,622.63,0.0770
1540,770,9.9994155e-5,1.935728,6.9291,694.77,0.0618
1550,775,9.999407e-5,1.749611,5.7524,567.11,0.0687
1560,780,9.9993995e-5,2.051822,7.7821,365.50,0.0860
1570,785,9.999392e-5,1.779533,5.9271,634.27,0.0793
1580,790,9.999385e-5,1.912691,6.7713,512.46,0.0858
1590,795,9.999376e-5,1.829345,6.2298,497.30,0.0842
1600,800,9.9993675e-5,1.755696,5.7875,520.46,0.0885
1610,805,9.99936e-5,2.089370,8.0798,669.44,0.0927
1620,810,9.999353e-5,2.187773,8.9153,686.51,0.0869
1630,815,9.999344e-5,1.863665,6.4473,417.74,0.0845
1640,820,9.999337e-5,1.730406,5.6429,393.85,0.0827
