step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1020,127,1.6933333e-4,1.611547,5.0106,149.47,0.0889
1030,128,1.7066667e-4,1.546061,4.6929,168.30,0.0810
1040,130,1.7333333e-4,1.501308,4.4876,144.97,0.0877
1050,131,1.7466667e-4,1.507964,4.5175,151.87,0.0863
1060,132,1.76e-4,1.673360,5.3300,157.03,0.0859
1070,133,1.7733332e-4,1.566571,4.7902,146.18,0.0891
1080,135,1.7999999e-4,1.542300,4.6753,133.54,0.0939
1090,136,1.8133334e-4,1.569609,4.8048,155.05,0.0857
1100,137,1.8266667e-4,1.560455,4.7610,145.02,0.0884
1110,138,1.84e-4,1.455623,4.2872,190.44,0.1308
1120,140,1.8666666e-4,1.496374,4.4655,167.34,0.0885
1130,141,1.8799999e-4,1.478443,4.3861,136.40,0.0948
1140,142,1.8933332e-4,1.502245,4.4918,139.54,0.0922
1150,143,1.9066666e-4,1.408102,4.0882,121.77,0.0991
1160,145,1.9333333e-4,1.394270,4.0320,134.94,0.0941
1170,146,1.9466666e-4,1.494687,4.4579,151.88,0.0851
1180,147,1.96e-4,1.453448,4.2778,145.89,0.0902
1190,148,1.9733333e-4,1.437937,4.2120,156.75,0.0860
1200,150,1.9999954e-4,1.445679,4.2447,132.18,0.0962
1210,151,1.9999954e-4,1.400278,4.0563,198.07,0.1192
1220,152,1.9999954e-4,1.357698,3.8872,124.87,0.0965
1230,153,1.9999954e-4,1.420919,4.1409,150.63,0.0851
1240,155,1.9999954e-4,1.474700,4.3697,141.86,0.0931
1250,156,1.9999951e-4,1.385644,3.9974,133.60,0.0969
1260,157,1.9999951e-4,1.385840,3.9982,135.20,0.0970
1270,158,1.9999951e-4,1.352525,3.8672,125.83,0.0961
1280,160,1.9999949e-4,1.322880,3.7542,135.69,0.0943
1290,161,1.9999949e-4,1.348491,3.8516,138.46,0.0941
1300,162,1.9999949e-4,1.349986,3.8574,169.88,0.0819
1310,163,1.9999949e-4,1.349332,3.8548,230.86,0.1037
1320,165,1.9999946e-4,1.291049,3.6366,126.44,0.0974
1330,166,1.9999946e-4,1.329796,3.7803,148.73,0.0890
1340,167,1.9999946e-4,1.355843,3.8800,130.06,0.0953
1350,168,1.9999946e-4,1.313245,3.7182,143.87,0.0886
1360,170,1.9999943e-4,1.451367,4.2689,138.60,0.0945
1370,171,1.9999943e-4,1.338759,3.8143,152.02,0.0886
1380,172,1.9999943e-4,1.299767,3.6684,130.22,0.0974
1390,173,1.999994e-4,1.273591,3.5737,126.99,0.0998
1400,175,1.999994e-4,1.319451,3.7414,139.77,0.0899
1410,176,1.999994e-4,1.343859,3.8338,207.58,0.1207
1420,177,1.9999937e-4,1.291225,3.6372,143.20,0.0885
1430,178,1.9999937e-4,1.295034,3.6511,140.11,0.0895
1440,180,1.9999937e-4,1.244541,3.4713,141.57,0.0931
1450,181,1.9999937e-4,1.244555,3.4714,124.78,0.0968
1460,182,1.9999934e-4,1.401378,4.0608,124.93,0.0964
1470,183,1.9999934e-4,1.214001,3.3669,141.09,0.0934
1480,185,1.9999934e-4,1.265998,3.5466,142.07,0.0924
1490,186,1.9999931e-4,1.275738,3.5813,159.94,0.0865
1500,187,1.9999931e-4,1.240797,3.4584,125.23,0.0965
1510,188,1.9999931e-4,1.340282,3.8201,190.94,0.1242
1520,190,1.9999928e-4,1.309517,3.7044,133.35,0.0958
1530,191,1.9999928e-4,1.296795,3.6576,142.06,0.0930
1540,192,1.9999928e-4,1.267727,3.5528,138.27,0.0872
1550,193,1.9999928e-4,1.235522,3.4402,130.86,0.0991
1560,195,1.9999925e-4,1.327554,3.7718,138.58,0.0899
1570,196,1.9999925e-4,1.411843,4.1035,154.71,0.0821
1580,197,1.9999922e-4,1.192839,3.2964,127.50,0.0963
1590,198,1.9999922e-4,1.304168,3.6846,135.07,0.0880
1600,200,1.999992e-4,1.222968,3.3973,142.66,0.0900
1610,201,1.999992e-4,1.214742,3.3694,186.24,0.1364
1620,202,1.999992e-4,1.292417,3.6416,171.16,0.0812
1630,203,1.999992e-4,1.123161,3.0746,124.17,0.1043
1640,205,1.9999917e-4,1.270652,3.5632,153.39,0.0900
1650,206,1.9999917e-4,1.192260,3.2945,140.58,0.0905
1660,207,1.9999917e-4,1.127082,3.0866,126.68,0.0938
1670,208,1.9999914e-4,1.231223,3.4254,148.55,0.0878
1680,210,1.9999914e-4,1.247345,3.4811,143.65,0.0855
1690,211,1.9999914e-4,1.240056,3.4558,150.10,0.0852
1700,212,1.9999914e-4,1.228301,3.4154,156.64,0.0834
1710,213,1.9999911e-4,1.311440,3.7115,222.28,0.1055
1720,215,1.9999908e-4,1.254832,3.5073,152.20,0.0884
1730,216,1.9999908e-4,1.175054,3.2383,156.34,0.0880
1740,217,1.9999908e-4,1.171546,3.2270,155.30,0.0880
1750,218,1.9999905e-4,1.180508,3.2560,130.80,0.0935
1760,220,1.9999905e-4,1.208466,3.3483,155.25,0.0855
1770,221,1.9999905e-4,1.260446,3.5270,172.45,0.0816
1780,222,1.9999905e-4,1.139843,3.1263,153.88,0.0884
1790,223,1.9999902e-4,1.179128,3.2515,136.67,0.0954
1800,225,1.9999899e-4,1.141494,3.1314,135.48,0.0936
1810,226,1.9999899e-4,1.130605,3.0975,193.99,0.1312
1820,227,1.9999899e-4,1.206698,3.3424,143.40,0.0889
1830,228,1.9999896e-4,1.269352,3.5585,149.57,0.0872
1840,230,1.9999896e-4,1.138271,3.1214,138.64,0.0901
1850,231,1.9999896e-4,1.257902,3.5180,148.86,0.0862
1860,232,1.9999893e-4,1.097071,2.9954,160.09,0.0846
1870,233,1.9999893e-4,1.183038,3.2643,137.44,0.0949
1880,235,1.999989e-4,1.133618,3.1069,140.42,0.0916
1890,236,1.999989e-4,1.080380,2.9458,128.27,0.0982
1900,237,1.9999887e-4,1.088980,2.9712,131.56,0.0931
1910,238,1.9999887e-4,1.144395,3.1405,188.42,0.1272
1920,240,1.9999887e-4,1.150512,3.1598,158.37,0.0854
1930,241,1.9999885e-4,1.197454,3.3117,143.38,0.0923
1940,242,1.9999885e-4,1.168278,3.2165,153.29,0.0865
1950,243,1.9999885e-4,1.117097,3.0560,135.54,0.0943
1960,245,1.9999882e-4,1.029712,2.8003,141.42,0.0917
1970,246,1.9999879e-4,1.180304,3.2554,140.31,0.0926
1980,247,1.9999879e-4,1.128289,3.0904,148.74,0.0875
1990,248,1.9999879e-4,1.122472,3.0724,140.07,0.0911
2000,250,1.9999876e-4,1.067141,2.9071,146.95,0.0889
2010,251,1.9999876e-4,1.154759,3.1733,193.75,0.1255
2020,252,1.9999876e-4,1.181113,3.2580,139.44,0.0882
2030,253,1.9999873e-4,1.274065,3.5754,145.61,0.0886
2040,255,1.9999873e-4,1.029300,2.7991,139.64,0.0900
2050,256,1.9999873e-4,1.106699,3.0244,131.99,0.0941
2060,257,1.999987e-4,1.144758,3.1417,131.58,0.0916
2070,258,1.999987e-4,1.084011,2.9565,151.77,0.0852
2080,260,1.9999867e-4,1.065405,2.9020,132.88,0.0930
2090,261,1.9999864e-4,1.105738,3.0215,142.06,0.0920
2100,262,1.9999864e-4,1.099778,3.0035,159.61,0.0794
2110,263,1.9999864e-4,1.101215,3.0078,208.35,0.1199
2120,265,1.9999861e-4,1.095019,2.9892,172.49,0.0836
2130,266,1.9999861e-4,1.060878,2.8889,147.83,0.0894
2140,267,1.9999858e-4,1.046208,2.8468,153.47,0.0850
2150,268,1.9999858e-4,1.090026,2.9743,166.37,0.0835
2160,270,1.9999855e-4,1.144338,3.1404,126.68,0.0940
2170,271,1.9999855e-4,1.073115,2.9245,131.92,0.0922
2180,272,1.9999855e-4,1.111067,3.0376,139.53,0.0915
2190,273,1.9999853e-4,1.169514,3.2204,182.75,0.0797
2200,275,1.9999853e-4,1.061571,2.8909,147.15,0.0910
2210,276,1.999985e-4,1.004449,2.7304,193.09,0.1289
2220,277,1.999985e-4,1.139063,3.1238,141.05,0.0878
2230,278,1.9999847e-4,1.042918,2.8375,165.92,0.0851
2240,280,1.9999847e-4,1.016319,2.7630,132.30,0.0968
2250,281,1.9999844e-4,1.116514,3.0542,130.41,0.0952
2260,282,1.9999844e-4,1.062255,2.8929,134.51,0.0923
2270,283,1.9999841e-4,0.963402,2.6206,130.68,0.0986
2280,285,1.9999838e-4,1.035630,2.8169,148.53,0.0934
2290,286,1.9999838e-4,1.052080,2.8636,136.41,0.0976
2300,287,1.9999838e-4,1.002416,2.7249,130.45,0.0932
2310,288,1.9999838e-4,1.005388,2.7330,190.57,0.1265
2320,290,1.9999835e-4,1.120842,3.0674,137.34,0.0894
2330,291,1.9999832e-4,1.064513,2.8994,132.59,0.0947
2340,292,1.9999832e-4,1.035938,2.8177,163.87,0.0847
2350,293,1.9999832e-4,1.074630,2.9289,130.68,0.0938
2360,295,1.9999829e-4,1.020276,2.7740,130.36,0.0965
2370,296,1.9999826e-4,1.078737,2.9410,151.82,0.0874
2380,297,1.9999826e-4,1.119559,3.0635,146.91,0.0888
2390,298,1.9999823e-4,1.044208,2.8411,128.80,0.0999
2400,300,1.9999823e-4,1.030259,2.8018,143.11,0.0927
2410,301,1.9999823e-4,1.004242,2.7298,186.31,0.1383
2420,302,1.999982e-4,1.035916,2.8177,146.60,0.0891
2430,303,1.9999818e-4,1.018858,2.7700,167.78,0.0840
2440,305,1.9999818e-4,0.967651,2.6318,143.49,0.0892
2450,306,1.9999815e-4,1.126256,3.0841,188.30,0.0775
2460,307,1.9999815e-4,0.926096,2.5246,146.26,0.0894
2470,308,1.9999815e-4,0.923190,2.5173,139.92,0.0952
2480,310,1.9999812e-4,1.033004,2.8095,146.80,0.0878
2490,311,1.9999809e-4,0.996476,2.7087,123.82,0.0990
2500,312,1.9999809e-4,1.080650,2.9466,139.73,0.0887
2510,313,1.9999806e-4,1.001318,2.7219,208.44,0.1135
2520,315,1.9999806e-4,0.972362,2.6442,141.54,0.0916
2530,316,1.9999803e-4,0.983164,2.6729,128.55,0.0970
2540,317,1.9999803e-4,1.043716,2.8398,137.28,0.0935
2550,318,1.99998e-4,1.027785,2.7949,150.66,0.0875
2560,320,1.9999797e-4,0.984773,2.6772,136.29,0.0918
2570,321,1.9999797e-4,1.026955,2.7925,163.03,0.0852
2580,322,1.9999794e-4,0.957769,2.6059,138.33,0.0963
2590,323,1.9999794e-4,1.023530,2.7830,133.87,0.0942
2600,325,1.9999791e-4,0.956837,2.6034,154.42,0.0895
2610,326,1.9999788e-4,0.981615,2.6688,198.11,0.1283
2620,327,1.9999788e-4,1.058051,2.8808,168.83,0.0814
2630,328,1.9999788e-4,1.044271,2.8413,135.40,0.0955
2640,330,1.9999786e-4,0.933953,2.5445,129.85,0.0969
2650,331,1.9999783e-4,1.052985,2.8662,140.33,0.0871
2660,332,1.9999783e-4,1.038052,2.8237,142.89,0.0867
2670,333,1.9999783e-4,0.987047,2.6833,131.48,0.0940
2680,335,1.999978e-4,0.902147,2.4649,132.78,0.0953
2690,336,1.9999777e-4,1.117776,3.0580,157.43,0.0855
2700,337,1.9999777e-4,0.984467,2.6764,139.11,0.0878
2710,338,1.9999774e-4,1.035954,2.8178,209.33,0.1166
2720,340,1.9999774e-4,1.058735,2.8827,138.50,0.0914
2730,341,1.9999771e-4,0.981061,2.6673,153.22,0.0891
2740,342,1.9999768e-4,0.972247,2.6439,131.83,0.0939
2750,343,1.9999768e-4,0.993570,2.7009,155.56,0.0863
2760,345,1.9999765e-4,0.925077,2.5221,130.20,0.0974
2770,346,1.9999765e-4,0.938013,2.5549,149.70,0.0903
2780,347,1.9999762e-4,1.023325,2.7824,152.70,0.0862
2790,348,1.9999762e-4,0.987406,2.6843,139.09,0.0890
2800,350,1.9999756e-4,0.951732,2.5902,134.36,0.0956
2810,351,1.9999756e-4,0.910726,2.4861,207.47,0.1129
2820,352,1.9999756e-4,0.968742,2.6346,146.75,0.0863
2830,353,1.9999754e-4,1.004158,2.7296,124.12,0.0966
2840,355,1.999975e-4,1.027234,2.7933,149.51,0.0838
2850,356,1.999975e-4,0.965482,2.6261,123.15,0.0980
2860,357,1.9999748e-4,0.982116,2.6701,142.85,0.0875
2870,358,1.9999748e-4,0.952064,2.5911,132.80,0.0925
2880,360,1.9999745e-4,0.914806,2.4963,131.25,0.0921
2890,361,1.9999742e-4,1.012158,2.7515,130.01,0.0933
2900,362,1.9999742e-4,0.916050,2.4994,149.35,0.0880
2910,363,1.9999742e-4,0.993709,2.7012,191.65,0.1243
2920,365,1.9999736e-4,0.992819,2.6988,138.34,0.0893
2930,366,1.9999736e-4,0.906323,2.4752,132.80,0.0984
2940,367,1.9999733e-4,0.964022,2.6222,152.97,0.0882
2950,368,1.9999733e-4,0.859415,2.3618,135.43,0.0964
2960,370,1.999973e-4,0.883190,2.4186,139.77,0.0950
2970,371,1.9999727e-4,0.873362,2.3949,133.06,0.0964
2980,372,1.9999727e-4,0.946795,2.5774,141.43,0.0930
2990,373,1.9999724e-4,0.897813,2.4542,148.76,0.0888
3000,375,1.9999724e-4,0.887403,2.4288,126.62,0.1000
3010,376,1.9999722e-4,0.944847,2.5724,200.93,0.1207
