step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
1460,1460,9.932867e-5,1.487831,4.4275,2303.93,1.6895,6.382086
1470,1470,9.931946e-5,1.310874,3.7094,2598.59,1.7027,5.375350
1480,1480,9.93102e-5,1.383442,3.9886,2642.24,1.6889,5.696892
1490,1490,9.930088e-5,1.361660,3.9027,3001.56,1.6897,5.700200
1500,1500,9.929149e-5,1.411875,4.1036,2199.64,1.6943,6.044730
1510,1510,9.9282035e-5,1.418954,4.1328,2482.33,1.6991,6.122403
1520,1520,9.9272525e-5,1.396377,4.0405,2354.78,1.6917,6.008227
1530,1530,9.926295e-5,1.428831,4.1738,3053.81,1.6964,5.947757
1540,1540,9.925332e-5,1.423292,4.1508,2271.56,1.6947,6.016341
1550,1550,9.924362e-5,1.302000,3.6766,2222.80,1.6863,5.341726
1560,1560,9.923386e-5,1.500852,4.4855,3243.89,1.6870,6.553847
1570,1570,9.922404e-5,1.456816,4.2923,2456.02,1.6807,6.225231
1580,1580,9.921415e-5,1.318057,3.7362,2270.36,1.6808,5.575027
1590,1590,9.9204204e-5,1.329595,3.7795,2501.50,1.6915,5.699807
1600,1600,9.91942e-5,1.404043,4.0716,2842.02,1.6861,5.692378
1610,1610,9.918413e-5,1.420659,4.1398,2302.12,1.6795,6.134022
1620,1620,9.9174e-5,1.310220,3.7070,3422.40,1.6891,5.367956
1630,1630,9.916381e-5,1.288396,3.6270,2179.48,1.6895,5.276423
1640,1640,9.915355e-5,1.387174,4.0035,2715.90,1.6873,5.731809
1650,1650,9.914324e-5,1.353800,3.8721,2727.96,1.6940,5.494318
1660,1660,9.9132856e-5,1.306105,3.6918,2448.33,1.6885,5.504598
1670,1670,9.9122415e-5,1.378960,3.9708,2774.66,1.6820,5.733686
1680,1680,9.911191e-5,1.353972,3.8728,3295.47,1.6890,5.625291
1690,1690,9.910135e-5,1.339624,3.8176,2295.93,1.6938,5.809925
1700,1700,9.909072e-5,1.420152,4.1377,3446.98,1.6913,6.058450
1710,1710,9.908003e-5,1.406506,4.0817,3452.78,1.6922,6.021879
1720,1720,9.9069286e-5,1.383262,3.9879,2960.28,1.6850,5.735306
1730,1730,9.9058474e-5,1.341767,3.8258,3077.72,1.6870,5.483289
1740,1740,9.9047604e-5,1.339707,3.8179,2691.30,1.6882,5.692805
1750,1750,9.903667e-5,1.346229,3.8429,2581.05,1.6856,5.657902
1760,1760,9.9025674e-5,1.288093,3.6259,3323.57,1.6912,5.432907
