step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1020,127,2.54e-4,1.337533,3.8096,341.79,0.2038
1030,128,2.5600003e-4,1.268246,3.5546,489.95,0.2357
1040,130,2.6e-4,1.229312,3.4189,331.96,0.2008
1050,131,2.6200002e-4,1.251231,3.4946,355.15,0.2019
1060,132,2.64e-4,1.392025,4.0230,399.27,0.2203
1070,133,2.6600002e-4,1.305241,3.6886,323.55,0.1973
1080,135,2.7000002e-4,1.269124,3.5577,289.81,0.2039
1090,136,2.7200003e-4,1.312971,3.7172,394.67,0.2186
1100,137,2.7400002e-4,1.324875,3.7617,326.51,0.1991
1110,138,2.76e-4,1.209107,3.3505,305.95,0.2102
1120,140,2.8e-4,1.261072,3.5292,426.13,0.2255
1130,141,2.8200002e-4,1.259053,3.5221,295.42,0.2053
1140,142,2.84e-4,1.258899,3.5215,306.14,0.2023
1150,143,2.86e-4,1.161353,3.1943,292.36,0.2380
1160,145,2.9e-4,1.159147,3.1872,303.13,0.2115
1170,146,2.92e-4,1.260983,3.5289,357.70,0.2007
1180,147,2.9400003e-4,1.219817,3.3866,353.40,0.2186
1190,148,2.96e-4,1.219083,3.3841,382.77,0.2101
1200,150,2.9999934e-4,1.224543,3.4026,284.03,0.2066
1210,151,2.9999934e-4,1.183988,3.2674,369.35,0.2223
1220,152,2.9999934e-4,1.148433,3.1532,268.24,0.2074
1230,153,2.9999932e-4,1.216923,3.3768,351.45,0.1987
1240,155,2.9999932e-4,1.273197,3.5723,343.49,0.2254
1250,156,2.999993e-4,1.171316,3.2262,280.89,0.2037
1260,157,2.999993e-4,1.171932,3.2282,285.48,0.2053
1270,158,2.999993e-4,1.152839,3.1672,303.37,0.2316
1280,160,2.9999926e-4,1.137428,3.1187,292.99,0.2036
1290,161,2.9999923e-4,1.171008,3.2252,297.11,0.2019
1300,162,2.9999923e-4,1.163510,3.2012,437.19,0.2109
1310,163,2.9999923e-4,1.156036,3.1773,441.99,0.1989
1320,165,2.999992e-4,1.109688,3.0334,265.99,0.2050
1330,166,2.999992e-4,1.149153,3.1555,380.79,0.2277
1340,167,2.9999917e-4,1.165247,3.2067,277.01,0.2033
1350,168,2.9999917e-4,1.136675,3.1164,326.79,0.2013
1360,170,2.9999917e-4,1.267330,3.5514,330.31,0.2257
1370,171,2.9999914e-4,1.163696,3.2017,343.28,0.2000
1380,172,2.9999914e-4,1.142672,3.1351,275.26,0.2060
1390,173,2.9999914e-4,1.100572,3.0059,301.56,0.2370
1400,175,2.999991e-4,1.144705,3.1415,316.77,0.2038
1410,176,2.9999908e-4,1.190467,3.2886,348.22,0.2026
1420,177,2.9999908e-4,1.115877,3.0522,357.81,0.2212
1430,178,2.9999908e-4,1.112681,3.0425,310.97,0.1986
1440,180,2.9999905e-4,1.079355,2.9428,311.76,0.2050
1450,181,2.9999905e-4,1.092973,2.9831,318.69,0.2471
1460,182,2.9999902e-4,1.220360,3.3884,256.03,0.1988
1470,183,2.9999902e-4,1.057624,2.8795,314.78,0.2084
1480,185,2.99999e-4,1.108219,3.0290,348.89,0.2268
1490,186,2.99999e-4,1.118665,3.0608,375.06,0.2028
1500,187,2.99999e-4,1.070711,2.9175,263.92,0.2034
1510,188,2.9999897e-4,1.181639,3.2597,333.59,0.2170
1520,190,2.9999897e-4,1.155067,3.1742,279.41,0.2008
1530,191,2.9999894e-4,1.126462,3.0847,313.88,0.2057
1540,192,2.999989e-4,1.130479,3.0971,350.21,0.2209
1550,193,2.999989e-4,1.099364,3.0023,275.39,0.2086
1560,195,2.9999888e-4,1.179288,3.2521,302.92,0.1980
1570,196,2.9999888e-4,1.255353,3.5091,399.58,0.2125
1580,197,2.9999885e-4,1.048312,2.8528,270.79,0.2045
1590,198,2.9999885e-4,1.136109,3.1146,298.84,0.1955
1600,200,2.9999882e-4,1.100246,3.0049,363.56,0.2292
1610,201,2.9999882e-4,1.091346,2.9783,282.32,0.2068
