step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
8600,1075,9.99927e-5,0.745231,2.1069,36.08,0.0228,3.926095
8700,1087,9.999254e-5,0.733441,2.0822,35.67,0.0231,3.835796
8800,1100,9.9992365e-5,0.734288,2.0840,35.10,0.0212,3.820860
8900,1112,9.999219e-5,0.738823,2.0935,35.65,0.0219,3.832325
9000,1125,9.9992e-5,0.735529,2.0866,36.21,0.0231,3.851199
9100,1137,9.999184e-5,0.722881,2.0604,38.81,0.0244,3.757631
9200,1150,9.999165e-5,0.726473,2.0678,35.19,0.0213,3.778338
9300,1162,9.999148e-5,0.750495,2.1180,35.11,0.0215,3.923103
9400,1175,9.999127e-5,0.726518,2.0679,35.08,0.0223,3.782188
9500,1187,9.99911e-5,0.726770,2.0684,34.33,0.0222,3.796687
9600,1200,9.999091e-5,0.726237,2.0673,34.58,0.0232,3.791210
9700,1212,9.999072e-5,0.716347,2.0469,34.58,0.0229,3.726335
9800,1225,9.999052e-5,0.729607,2.0743,35.08,0.0223,3.836854
9900,1237,9.999033e-5,0.716662,2.0476,35.01,0.0213,3.762134
10000,1250,9.9990124e-5,0.725565,2.0659,36.03,0.0204,3.819398
10100,1262,9.9989935e-5,0.719542,2.0535,61.93,0.0412,3.739810
10200,1275,9.998973e-5,0.724202,2.0631,58.04,0.0362,3.769763
10300,1287,9.998954e-5,0.710822,2.0357,64.52,0.0405,3.721557
10400,1300,9.9989324e-5,0.706151,2.0262,64.79,0.0423,3.675699
10500,1312,9.9989134e-5,0.717730,2.0498,63.43,0.0408,3.739524
10600,1325,9.9988916e-5,0.706703,2.0273,47.11,0.0301,3.656159
10700,1337,9.998871e-5,0.682144,1.9781,34.48,0.0222,3.517806
10800,1350,9.9988494e-5,0.739043,2.0939,35.05,0.0227,3.858946
10900,1362,9.998829e-5,0.706847,2.0276,33.97,0.0229,3.705160
11000,1375,9.998806e-5,0.693499,2.0007,35.18,0.0234,3.626045
11100,1387,9.9987854e-5,0.674805,1.9636,37.49,0.0249,3.525018
11200,1400,9.998762e-5,0.700290,2.0143,35.05,0.0206,3.650233
11300,1412,9.99874e-5,0.674501,1.9631,34.76,0.0216,3.515959
11400,1425,9.998717e-5,0.678489,1.9709,35.14,0.0212,3.525107
11500,1437,9.998695e-5,0.686197,1.9861,34.46,0.0231,3.592137
11600,1450,9.998672e-5,0.705358,2.0246,35.13,0.0232,3.682796
