step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1640,410,2.9999504e-4,1.453379,4.2775,559.78,0.1038
1650,412,2.9999498e-4,1.337862,3.8109,596.13,0.0998
1660,415,2.9999492e-4,1.315477,3.7265,562.77,0.1002
1670,417,2.9999486e-4,1.312223,3.7144,590.02,0.0941
1680,420,2.999948e-4,1.307596,3.6973,597.07,0.0933
1690,422,2.9999475e-4,1.285433,3.6162,661.65,0.0984
1700,425,2.9999466e-4,1.344129,3.8348,636.17,0.0914
1710,427,2.999946e-4,1.315706,3.7274,723.11,0.1138
1720,430,2.9999454e-4,1.306289,3.6924,554.66,0.1032
1730,432,2.9999448e-4,1.309688,3.7050,692.13,0.1050
1740,435,2.9999443e-4,1.395741,4.0380,601.83,0.1027
1750,437,2.9999434e-4,1.306334,3.6926,604.57,0.0919
1760,440,2.9999428e-4,1.399651,4.0538,568.01,0.1073
1770,442,2.9999422e-4,1.401013,4.0593,587.35,0.0998
1780,445,2.9999416e-4,1.423877,4.1532,509.71,0.1029
1790,447,2.999941e-4,1.460022,4.3061,607.99,0.1014
1800,450,2.9999402e-4,1.359822,3.8955,616.27,0.0982
1810,452,2.9999396e-4,1.338118,3.8119,637.25,0.1232
1820,455,2.9999387e-4,1.382704,3.9857,457.87,0.1059
1830,457,2.9999384e-4,1.361850,3.9034,618.63,0.1032
1840,460,2.9999373e-4,1.452004,4.2717,546.00,0.1053
1850,462,2.999937e-4,1.281761,3.6030,533.99,0.0972
1860,465,2.999936e-4,1.187667,3.2794,664.20,0.0914
1870,467,2.9999355e-4,1.326773,3.7689,502.54,0.1033
1880,470,2.9999347e-4,1.241852,3.4620,569.18,0.0981
1890,472,2.999934e-4,1.468366,4.3421,611.48,0.1008
1900,475,2.9999335e-4,1.397007,4.0431,493.25,0.1061
1910,477,2.999933e-4,1.400148,4.0558,696.14,0.1251
1920,480,2.999932e-4,1.394075,4.0312,605.91,0.0983
1930,482,2.9999312e-4,1.340439,3.8207,593.97,0.0992
1940,485,2.9999306e-4,1.330571,3.7832,534.42,0.0973
1950,487,2.99993e-4,1.339868,3.8185,530.10,0.1030
1960,490,2.999929e-4,1.392561,4.0251,536.58,0.1021
1970,492,2.9999283e-4,1.331593,3.7871,553.29,0.0989
1980,495,2.9999277e-4,1.249688,3.4893,513.92,0.0992
1990,497,2.999927e-4,1.372977,3.9471,711.98,0.0975
2000,500,2.9999262e-4,1.219542,3.3856,604.05,0.0945
2010,502,2.9999253e-4,1.191813,3.2930,749.76,0.1103
2020,505,2.9999248e-4,1.209708,3.3525,559.42,0.0946
2030,507,2.999924e-4,1.273464,3.5732,620.38,0.0964
2040,510,2.9999233e-4,1.270907,3.5641,530.19,0.1008
2050,512,2.9999224e-4,1.349184,3.8543,438.30,0.1093
2060,515,2.9999216e-4,1.378339,3.9683,524.41,0.1024
2070,517,2.999921e-4,1.306982,3.6950,458.43,0.1051
2080,520,2.99992e-4,1.360755,3.8991,500.54,0.1007
2090,522,2.9999192e-4,1.304374,3.6854,540.93,0.1000
