step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
31100,3887,9.99046e-5,0.504625,1.6564,43.97,0.0287,2.646724
31200,3900,9.990396e-5,0.514569,1.6729,39.27,0.0250,2.685531
31300,3912,9.9903365e-5,0.507633,1.6614,39.35,0.0263,2.639220
31400,3925,9.9902725e-5,0.505247,1.6574,38.94,0.0265,2.617072
31500,3937,9.990213e-5,0.507905,1.6618,39.08,0.0252,2.664021
31600,3950,9.990149e-5,0.498975,1.6470,39.42,0.0250,2.598124
31700,3962,9.990088e-5,0.490517,1.6332,39.48,0.0257,2.548354
31800,3975,9.990024e-5,0.520520,1.6829,39.16,0.0247,2.728584
31900,3987,9.9899626e-5,0.496168,1.6424,38.76,0.0268,2.597393
32000,4000,9.989897e-5,0.524117,1.6890,40.12,0.0245,2.718735
32100,4012,9.989836e-5,0.521343,1.6843,43.39,0.0277,2.716856
32200,4025,9.9897705e-5,0.506621,1.6597,39.18,0.0251,2.645845
32300,4037,9.989709e-5,0.496387,1.6428,39.97,0.0247,2.590247
32400,4050,9.989644e-5,0.494542,1.6397,39.76,0.0237,2.570323
32500,4062,9.989581e-5,0.501196,1.6507,38.54,0.0248,2.619195
32600,4075,9.9895144e-5,0.501126,1.6506,39.69,0.0239,2.612933
32700,4087,9.989453e-5,0.500777,1.6500,40.12,0.0244,2.611854
32800,4100,9.989386e-5,0.523077,1.6872,39.95,0.0249,2.727055
32900,4112,9.989324e-5,0.494764,1.6401,39.18,0.0266,2.570787
33000,4125,9.989257e-5,0.500239,1.6491,38.90,0.0256,2.602677
33100,4137,9.989194e-5,0.504875,1.6568,45.30,0.0306,2.636476
33200,4150,9.989126e-5,0.502558,1.6529,39.04,0.0246,2.612779
33300,4162,9.989063e-5,0.481836,1.6190,38.39,0.0250,2.511386
33400,4175,9.988995e-5,0.512612,1.6696,38.42,0.0251,2.698602
33500,4187,9.988931e-5,0.498947,1.6470,39.78,0.0240,2.595957
33600,4200,9.9888624e-5,0.489677,1.6318,38.70,0.0250,2.552986
33700,4212,9.9887984e-5,0.507177,1.6606,40.00,0.0248,2.660928
33800,4225,9.98873e-5,0.497587,1.6447,39.88,0.0240,2.584091
33900,4237,9.9886645e-5,0.480142,1.6163,38.40,0.0257,2.503832
34000,4250,9.988595e-5,0.524256,1.6892,39.50,0.0244,2.749665
34100,4262,9.988531e-5,0.492024,1.6356,46.35,0.0287,2.573267
34200,4275,9.988461e-5,0.485476,1.6249,40.11,0.0233,2.538064
34300,4287,9.988397e-5,0.515140,1.6739,39.68,0.0245,2.702538
34400,4300,9.9883255e-5,0.497792,1.6451,38.67,0.0257,2.579621
34500,4312,9.98826e-5,0.488354,1.6296,39.78,0.0254,2.541475
34600,4325,9.98819e-5,0.485459,1.6249,39.38,0.0254,2.531742
34700,4337,9.988125e-5,0.488619,1.6301,39.18,0.0263,2.532130
34800,4350,9.988053e-5,0.491059,1.6340,39.06,0.0259,2.558969
34900,4362,9.9879864e-5,0.494851,1.6403,39.46,0.0261,2.578445
35000,4375,9.987915e-5,0.496763,1.6434,39.67,0.0233,2.584716
35100,4387,9.987848e-5,0.502666,1.6531,43.84,0.0285,2.624065
35200,4400,9.987777e-5,0.492901,1.6371,38.82,0.0250,2.581787
35300,4412,9.98771e-5,0.501957,1.6520,38.86,0.0244,2.618804
35400,4425,9.987637e-5,0.509436,1.6644,38.62,0.0253,2.665467
35500,4437,9.98757e-5,0.500500,1.6495,39.74,0.0235,2.609666
35600,4450,9.9874975e-5,0.487605,1.6284,39.67,0.0256,2.546187
35700,4462,9.9874305e-5,0.478487,1.6136,39.40,0.0246,2.478539
35800,4475,9.987356e-5,0.499462,1.6478,38.86,0.0253,2.613932
35900,4487,9.987288e-5,0.499901,1.6486,39.29,0.0247,2.615216
36000,4500,9.987215e-5,0.492583,1.6365,39.88,0.0253,2.578653
36100,4512,9.987147e-5,0.499693,1.6482,43.08,0.0285,2.601017
36200,4525,9.9870726e-5,0.485771,1.6254,38.63,0.0263,2.541266
36300,4537,9.987004e-5,0.491298,1.6344,39.72,0.0239,2.570707
