step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
3556100,889025,5e-6,0.442767,1.5570,161.86,0.0277,1.587698
3556200,889050,5e-6,0.435128,1.5452,105.39,0.0221,1.575781
3556300,889075,5e-6,0.434766,1.5446,112.99,0.0208,1.581603
3556400,889100,5e-6,0.418414,1.5195,116.73,0.0218,1.537665
3556500,889125,5e-6,0.411914,1.5097,111.66,0.0209,1.522736
3556600,889150,5e-6,0.405802,1.5005,114.39,0.0202,1.519018
3556700,889175,5e-6,0.446255,1.5624,106.90,0.0216,1.620430
3556800,889200,5e-6,0.411002,1.5083,108.98,0.0219,1.524813
3556900,889225,5e-6,0.395857,1.4857,116.46,0.0206,1.495358
3557000,889250,5e-6,0.438325,1.5501,112.56,0.0204,1.655469
3557100,889275,5e-6,0.407008,1.5023,152.98,0.0294,1.527709
3557200,889300,5e-6,0.426838,1.5324,108.58,0.0217,1.602884
3557300,889325,5e-6,0.439020,1.5512,101.74,0.0224,1.595620
3557400,889350,5e-6,0.394121,1.4831,106.91,0.0217,1.497708
3557500,889375,5e-6,0.409336,1.5058,104.27,0.0224,1.592354
3557600,889400,5e-6,0.428140,1.5344,111.83,0.0215,1.573552
3557700,889425,5e-6,0.433015,1.5419,107.11,0.0223,1.573685
3557800,889450,5e-6,0.455335,1.5767,108.50,0.0216,1.662945
3557900,889475,5e-6,0.419718,1.5215,181.06,0.0319,1.561724
3558000,889500,5e-6,0.419857,1.5217,101.70,0.0225,1.571596
3558100,889525,5e-6,0.400907,1.4932,150.78,0.0313,1.508172
3558200,889550,5e-6,0.446302,1.5625,110.23,0.0209,1.603933
3558300,889575,5e-6,0.401318,1.4938,118.85,0.0214,1.504771
3558400,889600,5e-6,0.434135,1.5436,112.49,0.0210,1.641289
3558500,889625,5e-6,0.404289,1.4982,110.19,0.0213,1.541551
3558600,889650,5e-6,0.445467,1.5612,115.42,0.0204,1.608102
3558700,889675,5e-6,0.415589,1.5153,110.63,0.0214,1.548692
3558800,889700,5e-6,0.418541,1.5197,108.92,0.0211,1.554847
3558900,889725,5e-6,0.437644,1.5491,104.24,0.0221,1.789665
3559000,889750,5e-6,0.449585,1.5677,108.81,0.0215,1.704131
3559100,889775,5e-6,0.403439,1.4970,157.14,0.0296,1.508064
3559200,889800,5e-6,0.407062,1.5024,111.95,0.0213,1.518011
3559300,889825,5e-6,0.420283,1.5224,117.15,0.0198,1.553358
3559400,889850,5e-6,0.476363,1.6102,109.36,0.0208,3.091180
3559500,889875,5e-6,0.408301,1.5043,110.75,0.0206,1.524161
3559600,889900,5e-6,0.420473,1.5227,113.59,0.0204,1.614899
3559700,889925,5e-6,0.410187,1.5071,176.93,0.0352,1.525710
3559800,889950,5e-6,0.397699,1.4884,103.25,0.0220,1.519930
3559900,889975,5e-6,0.408243,1.5042,116.78,0.0200,1.548714
3560000,890000,5e-6,0.396427,1.4865,107.96,0.0215,1.507127
3560100,890025,5e-6,0.428303,1.5347,150.22,0.0291,1.612706
3560200,890050,5e-6,0.428591,1.5351,108.32,0.0210,1.554262
3560300,890075,5e-6,0.396521,1.4866,112.41,0.0207,1.498238
3560400,890100,5e-6,0.389665,1.4765,103.45,0.0222,1.549798
3560500,890125,5e-6,0.386221,1.4714,111.88,0.0211,1.496876
3560600,890150,5e-6,0.415534,1.5152,108.72,0.0209,1.542160
3560700,890175,5e-6,0.411888,1.5097,117.94,0.0206,1.580710
3560800,890200,5e-6,0.432331,1.5408,110.37,0.0215,1.615427
3560900,890225,5e-6,0.393255,1.4818,111.95,0.0210,1.499098
3561000,890250,5e-6,0.445008,1.5605,113.05,0.0211,1.597854
3561100,890275,5e-6,0.432079,1.5405,162.91,0.0278,1.572785
3561200,890300,5e-6,0.390697,1.4780,102.15,0.0225,1.504048
3561300,890325,5e-6,0.392212,1.4803,116.36,0.0202,1.512899
3561400,890350,5e-6,0.384088,1.4683,107.82,0.0211,1.487265
3561500,890375,5e-6,0.371881,1.4505,109.09,0.0215,1.469867
3561600,890400,5e-6,0.379837,1.4620,105.31,0.0229,1.474363
3561700,890425,5e-6,0.398681,1.4899,108.00,0.0219,1.552678
3561800,890450,5e-6,0.409755,1.5064,102.68,0.0231,1.590522
3561900,890475,5e-6,0.395662,1.4854,109.91,0.0216,1.496216
3562000,890500,5e-6,0.383402,1.4673,107.77,0.0215,1.489090
3562100,890525,5e-6,0.405956,1.5007,155.78,0.0293,1.538422
3562200,890550,5e-6,0.392937,1.4813,107.59,0.0221,1.514450
3562300,890575,5e-6,0.436345,1.5470,111.39,0.0205,5.792615
3562400,890600,5e-6,0.390359,1.4775,107.80,0.0216,1.502365
3562500,890625,5e-6,0.381868,1.4650,113.94,0.0212,1.483209
3562600,890650,5e-6,0.409247,1.5057,106.81,0.0216,1.554163
3562700,890675,5e-6,0.394555,1.4837,120.78,0.0215,1.498997
3562800,890700,5e-6,0.408992,1.5053,114.76,0.0199,1.554578
3562900,890725,5e-6,0.391830,1.4797,112.59,0.0207,1.535339
3563000,890750,5e-6,0.406628,1.5017,117.75,0.0202,1.640107
3563100,890775,5e-6,0.411374,1.5089,151.82,0.0300,1.552070
3563200,890800,5e-6,0.399028,1.4904,106.38,0.0220,1.514094
3563300,890825,5e-6,0.408939,1.5052,105.01,0.0215,1.569389
3563400,890850,5e-6,0.438789,1.5508,105.83,0.0213,1.623182
3563500,890875,5e-6,0.381279,1.4642,101.51,0.0219,1.478724
3563600,890900,5e-6,0.412821,1.5111,105.05,0.0225,1.529360
3563700,890925,5e-6,0.405753,1.5004,112.75,0.0203,1.523267
3563800,890950,5e-6,0.424288,1.5285,105.85,0.0212,1.689382
3563900,890975,5e-6,0.380412,1.4629,109.28,0.0210,1.478187
3564000,891000,5e-6,0.408968,1.5053,99.59,0.0233,1.559929
3564100,891025,5e-6,0.436336,1.5470,166.25,0.0285,1.759922
3564200,891050,5e-6,0.394078,1.4830,107.70,0.0211,1.519876
3564300,891075,5e-6,0.394936,1.4843,108.50,0.0214,1.501422
3564400,891100,5e-6,0.372343,1.4511,107.53,0.0209,1.465671
3564500,891125,5e-6,0.380518,1.4630,107.54,0.0217,1.479055
3564600,891150,5e-6,0.380646,1.4632,114.04,0.0209,1.473839
3564700,891175,5e-6,0.403766,1.4975,126.17,0.0206,1.578436
3564800,891200,5e-6,0.387183,1.4728,102.10,0.0226,1.489580
3564900,891225,5e-6,0.378271,1.4598,107.92,0.0218,1.492473
3565000,891250,5e-6,0.422071,1.5251,108.55,0.0211,1.544506
3565100,891275,5e-6,0.416917,1.5173,146.95,0.0329,1.684871
3565200,891300,5e-6,0.403992,1.4978,105.30,0.0219,1.515111
3565300,891325,5e-6,0.398352,1.4894,108.97,0.0216,1.521236
3565400,891350,5e-6,0.370532,1.4485,106.57,0.0231,1.475172
3565500,891375,5e-6,0.360493,1.4340,108.98,0.0217,1.448600
3565600,891400,5e-6,0.417581,1.5183,111.11,0.0208,1.547447
3565700,891425,5e-6,0.384733,1.4692,118.16,0.0205,1.486444
3565800,891450,5e-6,0.373176,1.4523,112.43,0.0209,1.467625
3565900,891475,5e-6,0.392443,1.4806,108.78,0.0221,1.507683
3566000,891500,5e-6,0.374837,1.4548,110.94,0.0203,1.467999
3566100,891525,5e-6,0.440286,1.5532,161.94,0.0275,1.623766
3566200,891550,5e-6,0.395380,1.4849,103.02,0.0223,1.503153
3566300,891575,5e-6,0.390241,1.4773,110.54,0.0220,1.521972
3566400,891600,5e-6,0.379757,1.4619,111.21,0.0214,1.494913
3566500,891625,5e-6,0.401616,1.4942,104.87,0.0223,1.612631
3566600,891650,5e-6,0.407400,1.5029,110.47,0.0207,1.544089
3566700,891675,5e-6,0.379247,1.4612,107.16,0.0220,1.486369
3566800,891700,5e-6,0.380412,1.4629,114.43,0.0205,1.478785
3566900,891725,5e-6,0.367679,1.4444,97.80,0.0232,1.455172
3567000,891750,5e-6,0.406532,1.5016,118.56,0.0203,1.661985
3567100,891775,5e-6,0.435538,1.5458,158.97,0.0291,1.661952
3567200,891800,5e-6,0.434360,1.5440,111.77,0.0215,1.905310
3567300,891825,5e-6,0.356119,1.4278,112.89,0.0208,1.440626
3567400,891850,5e-6,0.366772,1.4431,110.02,0.0212,1.458120
3567500,891875,5e-6,0.401729,1.4944,110.95,0.0206,1.561649
3567600,891900,5e-6,0.387175,1.4728,104.70,0.0215,1.492441
3567700,891925,5e-6,0.421761,1.5246,109.98,0.0216,1.584766
3567800,891950,5e-6,0.395034,1.4844,112.21,0.0211,1.526496
3567900,891975,5e-6,0.413273,1.5118,113.20,0.0213,1.618611
3568000,892000,5e-6,0.403014,1.4963,119.08,0.0199,1.531692
3568100,892025,5e-6,0.386448,1.4717,153.58,0.0309,1.518904
3568200,892050,5e-6,0.406294,1.5012,115.16,0.0204,1.519463
3568300,892075,5e-6,0.382011,1.4652,108.34,0.0223,1.510609
3568400,892100,5e-6,0.386544,1.4719,111.02,0.0212,1.491135
3568500,892125,5e-6,0.359814,1.4331,113.53,0.0208,1.442647
3568600,892150,5e-6,0.396674,1.4869,116.53,0.0211,1.521718
3568700,892175,5e-6,0.434208,1.5437,111.36,0.0205,1.586809
3568800,892200,5e-6,0.364369,1.4396,109.37,0.0214,1.454362
3568900,892225,5e-6,0.410536,1.5076,103.90,0.0230,1.531653
3569000,892250,5e-6,0.376404,1.4570,116.24,0.0215,1.475373
3569100,892275,5e-6,0.366717,1.4430,156.94,0.0295,1.491320
3569200,892300,5e-6,0.434661,1.5444,109.34,0.0207,1.652387
3569300,892325,5e-6,0.369500,1.4470,119.23,0.0203,1.462581
3569400,892350,5e-6,0.410511,1.5076,117.87,0.0196,1.527627
3569500,892375,5e-6,0.437822,1.5493,111.92,0.0208,1.696965
3569600,892400,5e-6,0.398751,1.4900,106.53,0.0219,1.749342
3569700,892425,5e-6,0.370547,1.4485,107.79,0.0210,1.466809
3569800,892450,5e-6,0.358395,1.4310,101.67,0.0221,1.451796
3569900,892475,5e-6,0.402123,1.4950,114.06,0.0200,1.558526
3570000,892500,5e-6,0.376936,1.4578,114.38,0.0213,1.473945
3570100,892525,5e-6,0.359249,1.4323,146.19,0.0321,1.450237
3570200,892550,5e-6,0.388645,1.4750,117.04,0.0208,1.491232
3570300,892575,5e-6,0.363513,1.4384,116.13,0.0205,1.449160
3570400,892600,5e-6,0.372307,1.4511,112.35,0.0209,1.466263
3570500,892625,5e-6,0.371259,1.4496,112.71,0.0207,1.463445
3570600,892650,5e-6,0.358679,1.4314,113.32,0.0211,1.442899
3570700,892675,5e-6,0.386750,1.4722,116.30,0.0208,1.503430
3570800,892700,5e-6,0.406798,1.5020,119.51,0.0198,1.553593
3570900,892725,5e-6,0.433713,1.5430,109.65,0.0208,1.615128
3571000,892750,5e-6,0.374845,1.4548,111.36,0.0206,1.467079
3571100,892775,5e-6,0.377069,1.4580,156.61,0.0290,1.476550
3571200,892800,5e-6,0.362982,1.4376,108.42,0.0212,1.450285
3571300,892825,5e-6,0.387228,1.4729,118.33,0.0201,1.489212
3571400,892850,5e-6,0.449063,1.5668,102.41,0.0227,1.846102
3571500,892875,5e-6,0.404314,1.4983,114.60,0.0207,1.603073
3571600,892900,5e-6,0.357786,1.4302,109.52,0.0220,1.442233
3571700,892925,5e-6,0.381006,1.4638,122.82,0.0212,1.478704
3571800,892950,5e-6,0.354134,1.4249,110.46,0.0205,1.438749
3571900,892975,5e-6,0.383171,1.4669,113.78,0.0212,1.547999
3572000,893000,5e-6,0.405847,1.5006,102.56,0.0224,1.629641
3572100,893025,5e-6,0.410016,1.5068,154.12,0.0301,1.615413
3572200,893050,5e-6,0.421257,1.5239,110.03,0.0211,1.603467
3572300,893075,5e-6,0.380852,1.4635,105.94,0.0222,1.479022
3572400,893100,5e-6,0.379538,1.4616,113.91,0.0208,1.474431
3572500,893125,5e-6,0.346499,1.4141,104.72,0.0223,1.434573
3572600,893150,5e-6,0.365729,1.4416,100.14,0.0226,1.464884
3572700,893175,5e-6,0.352971,1.4233,115.00,0.0212,1.435985
3572800,893200,5e-6,0.373761,1.4532,94.11,0.0242,1.575205
3572900,893225,5e-6,0.387468,1.4732,102.19,0.0224,1.497103
3573000,893250,5e-6,0.363765,1.4387,105.04,0.0222,1.480068
3573100,893275,5e-6,0.373353,1.4526,156.36,0.0293,1.475739
3573200,893300,5e-6,0.369552,1.4471,114.15,0.0210,1.467308
3573300,893325,5e-6,0.367334,1.4439,118.91,0.0202,1.458626
3573400,893350,5e-6,0.394619,1.4838,111.59,0.0209,1.595867
3573500,893375,5e-6,0.370599,1.4486,113.33,0.0203,1.461747
3573600,893400,5e-6,0.356927,1.4289,110.14,0.0216,1.441696
3573700,893425,5e-6,0.395503,1.4851,107.86,0.0217,1.553098
3573800,893450,5e-6,0.429378,1.5363,111.61,0.0212,1.607315
3573900,893475,5e-6,0.414015,1.5129,102.24,0.0224,1.723615
3574000,893500,5e-6,0.437916,1.5495,107.45,0.0214,1.699140
3574100,893525,5e-6,0.398861,1.4901,162.31,0.0306,1.521354
3574200,893550,5e-6,0.402701,1.4959,111.73,0.0209,1.553917
3574300,893575,5e-6,0.408505,1.5046,107.74,0.0221,1.592845
3574400,893600,5e-6,0.382760,1.4663,114.98,0.0199,1.625716
3574500,893625,5e-6,0.370320,1.4482,105.15,0.0223,1.461996
3574600,893650,5e-6,0.355435,1.4268,116.88,0.0200,1.438813
3574700,893675,5e-6,0.367236,1.4437,108.58,0.0216,1.461452
3574800,893700,5e-6,0.391049,1.4785,112.29,0.0207,1.494489
3574900,893725,5e-6,0.376255,1.4568,115.27,0.0209,1.469728
3575000,893750,5e-6,0.375018,1.4550,114.29,0.0214,1.540620
3575100,893775,5e-6,0.353111,1.4235,147.97,0.0314,1.435420
3575200,893800,5e-6,0.383792,1.4678,109.04,0.0220,1.487574
3575300,893825,5e-6,0.413581,1.5122,106.77,0.0206,1.629508
3575400,893850,5e-6,0.356183,1.4279,113.18,0.0205,1.445432
3575500,893875,5e-6,0.396165,1.4861,115.50,0.0203,1.512550
3575600,893900,5e-6,0.366631,1.4429,108.43,0.0209,1.501653
3575700,893925,5e-6,0.369240,1.4466,108.36,0.0219,1.462768
3575800,893950,5e-6,0.360744,1.4344,105.54,0.0219,1.450079
3575900,893975,5e-6,0.369440,1.4469,115.41,0.0211,1.461390
3576000,894000,5e-6,0.354922,1.4261,106.80,0.0209,1.437888
3576100,894025,5e-6,0.357206,1.4293,168.56,0.0344,1.444534
3576200,894050,5e-6,0.374409,1.4541,105.84,0.0225,1.496263
3576300,894075,5e-6,0.372331,1.4511,116.76,0.0207,1.462042
3576400,894100,5e-6,0.380646,1.4632,102.27,0.0229,1.522703
3576500,894125,5e-6,0.357470,1.4297,106.27,0.0217,1.458050
3576600,894150,5e-6,0.384672,1.4691,105.88,0.0218,1.489958
3576700,894175,5e-6,0.366111,1.4421,116.50,0.0205,1.458147
3576800,894200,5e-6,0.374703,1.4546,112.13,0.0208,1.481306
3576900,894225,5e-6,0.391240,1.4788,112.86,0.0211,1.498058
3577000,894250,5e-6,0.372950,1.4520,106.72,0.0220,1.472206
3577100,894275,5e-6,0.359571,1.4327,164.22,0.0285,1.449824
3577200,894300,5e-6,0.382104,1.4654,110.54,0.0213,1.483762
3577300,894325,5e-6,0.358264,1.4308,105.93,0.0218,1.442598
3577400,894350,5e-6,0.362853,1.4374,108.79,0.0213,1.454852
3577500,894375,5e-6,0.385365,1.4702,116.94,0.0207,1.495595
3577600,894400,5e-6,0.364758,1.4402,106.93,0.0219,1.481928
3577700,894425,5e-6,0.351396,1.4211,173.69,0.0358,1.433922
3577800,894450,5e-6,0.374149,1.4538,108.38,0.0215,1.475853
3577900,894475,5e-6,0.392551,1.4808,105.19,0.0220,1.567651
3578000,894500,5e-6,0.349790,1.4188,104.74,0.0221,1.435748
3578100,894525,5e-6,0.418982,1.5204,156.32,0.0288,1.574586
3578200,894550,5e-6,0.391749,1.4796,111.86,0.0215,1.511097
3578300,894575,5e-6,0.372287,1.4510,109.47,0.0210,1.514215
3578400,894600,5e-6,0.373814,1.4533,112.53,0.0209,1.467325
3578500,894625,5e-6,0.374386,1.4541,102.82,0.0237,1.484209
3578600,894650,5e-6,0.394124,1.4831,108.10,0.0209,1.505071
3578700,894675,5e-6,0.375129,1.4552,108.30,0.0205,1.474707
3578800,894700,5e-6,0.363333,1.4381,108.99,0.0206,1.465838
3578900,894725,5e-6,0.370420,1.4483,113.69,0.0207,1.468714
3579000,894750,5e-6,0.375731,1.4561,113.73,0.0205,1.494703
3579100,894775,5e-6,0.376787,1.4576,152.44,0.0318,1.487840
3579200,894800,5e-6,0.362186,1.4365,112.29,0.0209,1.457829
3579300,894825,5e-6,0.375068,1.4551,119.26,0.0204,1.529626
3579400,894850,5e-6,0.373429,1.4527,108.01,0.0219,1.469373
3579500,894875,5e-6,0.387475,1.4733,115.84,0.0214,1.539487
3579600,894900,5e-6,0.369463,1.4470,111.85,0.0204,1.468925
3579700,894925,5e-6,0.382339,1.4657,114.26,0.0211,1.543903
3579800,894950,5e-6,0.386512,1.4718,111.81,0.0210,1.528324
3579900,894975,5e-6,0.345857,1.4132,105.96,0.0218,1.432572
3580000,895000,5e-6,0.360797,1.4345,111.95,0.0208,1.447080
3580100,895025,5e-6,0.350080,1.4192,165.35,0.0268,1.434466
3580200,895050,5e-6,0.368345,1.4453,103.24,0.0222,1.470270
3580300,895075,5e-6,0.348226,1.4166,108.81,0.0211,1.429958
3580400,895100,5e-6,0.397569,1.4882,107.63,0.0213,1.518757
3580500,895125,5e-6,0.374336,1.4540,106.98,0.0228,1.477522
3580600,895150,5e-6,0.363288,1.4381,107.78,0.0217,1.485111
3580700,895175,5e-6,0.359276,1.4323,109.60,0.0215,1.450440
3580800,895200,5e-6,0.346543,1.4142,110.87,0.0207,1.432312
3580900,895225,5e-6,0.359319,1.4324,107.57,0.0218,1.457893
3581000,895250,5e-6,0.402470,1.4955,105.17,0.0229,1.593727
3581100,895275,5e-6,0.364076,1.4392,151.60,0.0305,1.454978
3581200,895300,5e-6,0.378554,1.4602,107.11,0.0221,1.542711
3581300,895325,5e-6,0.370714,1.4488,116.97,0.0201,1.467318
3581400,895350,5e-6,0.377669,1.4589,113.43,0.0208,1.478303
3581500,895375,5e-6,0.372616,1.4515,107.88,0.0211,1.510227
3581600,895400,5e-6,0.354212,1.4251,113.37,0.0210,1.438339
3581700,895425,5e-6,0.375135,1.4552,108.90,0.0220,1.541512
3581800,895450,5e-6,0.393194,1.4817,113.85,0.0216,1.503401
3581900,895475,5e-6,0.398629,1.4898,110.37,0.0213,1.556505
3582000,895500,5e-6,0.354380,1.4253,109.46,0.0214,1.451108
3582100,895525,5e-6,0.359808,1.4331,154.62,0.0285,1.478394
3582200,895550,5e-6,0.358553,1.4313,123.17,0.0201,1.442853
3582300,895575,5e-6,0.363174,1.4379,105.62,0.0223,1.479807
3582400,895600,5e-6,0.368595,1.4457,114.57,0.0208,1.459998
3582500,895625,5e-6,0.348799,1.4174,118.13,0.0208,1.437801
3582600,895650,5e-6,0.392020,1.4800,114.55,0.0216,1.499897
3582700,895675,5e-6,0.390207,1.4773,100.85,0.0228,1.541814
3582800,895700,5e-6,0.349452,1.4183,100.60,0.0225,1.440885
3582900,895725,5e-6,0.368891,1.4461,107.26,0.0218,1.466924
3583000,895750,5e-6,0.360067,1.4334,109.73,0.0210,1.473402
3583100,895775,5e-6,0.414344,1.5134,148.98,0.0317,1.775303
3583200,895800,5e-6,0.364550,1.4399,104.59,0.0225,1.531235
3583300,895825,5e-6,0.351381,1.4210,103.68,0.0223,1.432109
3583400,895850,5e-6,0.366455,1.4426,106.74,0.0211,1.461312
3583500,895875,5e-6,0.332647,1.3947,101.58,0.0226,1.408846
3583600,895900,5e-6,0.404892,1.4991,99.19,0.0230,1.708688
3583700,895925,5e-6,0.363031,1.4377,123.72,0.0194,1.451568
3583800,895950,5e-6,0.392828,1.4812,101.27,0.0223,1.521056
3583900,895975,5e-6,0.366878,1.4432,117.72,0.0197,1.498697
3584000,896000,5e-6,0.375872,1.4563,116.45,0.0203,1.490251
3584100,896025,5e-6,0.368562,1.4457,149.32,0.0308,1.478701
3584200,896050,5e-6,0.391048,1.4785,113.71,0.0206,1.506927
3584300,896075,5e-6,0.381152,1.4640,113.74,0.0204,1.497690
3584400,896100,5e-6,0.353562,1.4241,104.80,0.0217,1.439436
3584500,896125,5e-6,0.361406,1.4353,106.49,0.0217,1.447084
3584600,896150,5e-6,0.361426,1.4354,111.73,0.0212,1.450929
3584700,896175,5e-6,0.364200,1.4394,113.24,0.0208,1.453596
3584800,896200,5e-6,0.412926,1.5112,115.72,0.0215,1.622930
3584900,896225,5e-6,0.394299,1.4833,110.50,0.0214,1.674000
3585000,896250,5e-6,0.424750,1.5292,113.42,0.0209,1.653823
3585100,896275,5e-6,0.343111,1.4093,150.69,0.0319,1.428821
3585200,896300,5e-6,0.368315,1.4453,109.90,0.0213,1.551665
3585300,896325,5e-6,0.354141,1.4250,110.01,0.0215,1.437204
3585400,896350,5e-6,0.347294,1.4152,111.79,0.0214,1.430343
3585500,896375,5e-6,0.342625,1.4086,107.93,0.0215,1.421642
3585600,896400,5e-6,0.392664,1.4809,104.85,0.0226,1.551835
3585700,896425,5e-6,0.366531,1.4427,107.77,0.0213,1.458522
3585800,896450,5e-6,0.348328,1.4167,101.41,0.0226,1.434723
3585900,896475,5e-6,0.353568,1.4241,109.91,0.0210,1.436070
3586000,896500,5e-6,0.375494,1.4557,105.54,0.0217,1.559109
3586100,896525,5e-6,0.392458,1.4806,160.07,0.0281,1.549275
3586200,896550,5e-6,0.351145,1.4207,108.36,0.0211,1.440439
3586300,896575,5e-6,0.360109,1.4335,115.26,0.0205,1.452783
3586400,896600,5e-6,0.355351,1.4267,111.89,0.0213,1.439454
3586500,896625,5e-6,0.377025,1.4579,108.74,0.0208,1.487294
3586600,896650,5e-6,0.392025,1.4800,119.36,0.0200,1.533267
3586700,896675,5e-6,0.370751,1.4488,110.82,0.0211,1.469421
3586800,896700,5e-6,0.390828,1.4782,120.02,0.0202,1.497285
3586900,896725,5e-6,0.337001,1.4007,110.20,0.0216,1.413870
3587000,896750,5e-6,0.361898,1.4361,112.37,0.0211,1.458704
3587100,896775,5e-6,0.356548,1.4284,159.15,0.0289,1.475095
3587200,896800,5e-6,0.342133,1.4079,109.63,0.0211,1.425187
3587300,896825,5e-6,0.392161,1.4802,105.79,0.0215,1.569371
3587400,896850,5e-6,0.381925,1.4651,121.76,0.0201,1.481911
3587500,896875,5e-6,0.363197,1.4379,110.94,0.0208,1.451557
3587600,896900,5e-6,0.370294,1.4482,114.01,0.0211,1.465856
3587700,896925,5e-6,0.387473,1.4733,113.85,0.0199,1.504230
3587800,896950,5e-6,0.356878,1.4289,112.94,0.0205,1.512733
3587900,896975,5e-6,0.358852,1.4317,106.37,0.0209,1.519260
3588000,897000,5e-6,0.388391,1.4746,112.56,0.0208,1.539511
3588100,897025,5e-6,0.362812,1.4374,149.86,0.0305,1.530120
3588200,897050,5e-6,0.347104,1.4150,105.62,0.0213,1.438932
3588300,897075,5e-6,0.371219,1.4495,101.00,0.0223,1.473637
3588400,897100,5e-6,0.343926,1.4105,121.22,0.0191,1.423660
3588500,897125,5e-6,0.356438,1.4282,111.45,0.0209,1.441764
3588600,897150,5e-6,0.377738,1.4590,104.67,0.0222,1.537858
3588700,897175,5e-6,0.345787,1.4131,98.55,0.0225,1.429169
3588800,897200,5e-6,0.390264,1.4774,108.58,0.0217,1.560744
3588900,897225,5e-6,0.352676,1.4229,109.55,0.0206,1.444046
3589000,897250,5e-6,0.343786,1.4103,111.74,0.0208,1.427854
3589100,897275,5e-6,0.339917,1.4048,157.01,0.0302,1.423540
3589200,897300,5e-6,0.371839,1.4504,108.06,0.0218,1.495678
3589300,897325,5e-6,0.343469,1.4098,114.92,0.0203,1.427672
3589400,897350,5e-6,0.366730,1.4430,109.86,0.0214,1.461811
3589500,897375,5e-6,0.390341,1.4775,113.03,0.0210,1.534395
3589600,897400,5e-6,0.398382,1.4894,102.57,0.0217,1.566757
3589700,897425,5e-6,0.358129,1.4307,109.63,0.0212,1.442479
3589800,897450,5e-6,0.361970,1.4362,107.16,0.0209,1.470395
3589900,897475,5e-6,0.375275,1.4554,113.51,0.0205,1.472826
3590000,897500,5e-6,0.372429,1.4513,109.66,0.0219,1.512998
3590100,897525,5e-6,0.344148,1.4108,151.14,0.0298,1.438910
3590200,897550,5e-6,0.341061,1.4064,121.55,0.0198,1.418537
3590300,897575,5e-6,0.350751,1.4201,108.61,0.0209,1.437630
3590400,897600,5e-6,0.352679,1.4229,109.60,0.0212,1.442637
3590500,897625,5e-6,0.349641,1.4186,107.57,0.0220,1.438883
3590600,897650,5e-6,0.355640,1.4271,115.41,0.0199,1.438438
3590700,897675,5e-6,0.365902,1.4418,116.09,0.0206,1.462471
3590800,897700,5e-6,0.366531,1.4427,112.45,0.0207,1.485126
3590900,897725,5e-6,0.368625,1.4457,112.31,0.0208,1.459713
3591000,897750,5e-6,0.369327,1.4468,108.57,0.0210,1.514754
3591100,897775,5e-6,0.352122,1.4221,156.18,0.0289,1.434285
3591200,897800,5e-6,0.364111,1.4392,109.91,0.0211,1.494402
3591300,897825,5e-6,0.384839,1.4694,105.79,0.0218,1.649319
3591400,897850,5e-6,0.341794,1.4075,115.16,0.0214,1.420913
3591500,897875,5e-6,0.375227,1.4553,118.74,0.0203,1.478679
3591600,897900,5e-6,0.375332,1.4555,113.50,0.0212,1.482728
