step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss
10,10,1e-5,5.437277,229.8155,10809.09,10.7170,0.000227,0.000089,33.168427
20,20,2e-5,4.552668,94.8852,10507.35,10.4787,0.001083,0.000240,30.379154
30,30,3.0000001e-5,3.659801,38.8536,10389.01,10.3125,0.001135,0.000112,26.213272
40,40,4e-5,3.082206,21.8064,9908.77,10.7077,0.001163,0.000101,19.380974
50,50,5e-5,2.822612,16.8207,10545.94,10.4886,0.001234,0.000119,19.258129
60,60,6.0000002e-5,2.667345,14.4017,10482.09,10.9326,0.001376,0.000185,15.291788
70,70,6.9999995e-5,2.463936,11.7510,11109.42,11.0921,0.001520,0.000131,13.881427
80,80,8e-5,2.458396,11.6861,10837.73,10.9188,0.001791,0.000152,14.370171
90,90,8.9999994e-5,2.403391,11.0606,10703.41,10.6742,0.001826,0.000202,14.789271
100,100,1e-4,2.277356,9.7509,10840.88,10.7840,0.001917,0.000236,14.059431
110,110,1.1e-4,2.242441,9.4163,9895.15,10.5045,0.002230,0.000236,14.936819
120,120,1.20000004e-4,2.157292,8.6477,10565.01,10.7348,0.002419,0.000341,13.374649
130,130,1.2999999e-4,2.201205,9.0359,10010.01,10.7580,0.002790,0.000590,13.016095
140,140,1.3999999e-4,2.104903,8.2063,10731.53,10.6607,0.002803,0.000415,12.948596
150,150,1.4999999e-4,2.046119,7.7378,10289.26,10.7075,0.003292,0.000493,12.425019
160,160,1.6e-4,2.056877,7.8215,10682.35,10.6429,0.003264,0.000456,12.665261
170,170,1.7e-4,2.157489,8.6494,9756.04,10.6482,0.003578,0.000617,13.727610
180,180,1.7999999e-4,2.075775,7.9707,10413.02,10.3564,0.003665,0.000572,13.868010
190,190,1.8999999e-4,2.061325,7.8564,10237.96,10.2021,0.003887,0.000464,14.660238
200,200,1.999556e-4,2.151399,8.5969,9810.99,10.3700,0.003834,0.000552,14.089880
210,210,1.9995103e-4,2.159414,8.6661,9461.99,10.4724,0.003784,0.000534,12.963763
220,220,1.9994628e-4,1.943925,6.9861,10419.60,10.3993,0.003873,0.000537,12.492662
