step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
870,435,7.25e-5,1.838114,6.2847,133.28,0.0198,11.740673
880,440,7.3333336e-5,1.810535,6.1137,147.47,0.0186,11.463153
890,445,7.4166666e-5,1.871165,6.4959,173.83,0.0187,11.754875
900,450,7.4999996e-5,1.829630,6.2316,108.80,0.0205,11.983228
910,455,7.583333e-5,1.847848,6.3461,157.59,0.0187,12.052386
920,460,7.666666e-5,1.806204,6.0873,151.40,0.0177,12.015657
930,465,7.749999e-5,1.736873,5.6796,199.47,0.0180,11.026078
940,470,7.833333e-5,1.843715,6.3200,233.83,0.0174,12.445278
950,475,7.916667e-5,1.725659,5.6162,170.77,0.0182,11.122520
960,480,8e-5,1.738562,5.6892,164.74,0.0176,11.711050
970,485,8.0833335e-5,1.713182,5.5466,186.42,0.0172,11.339938
980,490,8.1666665e-5,1.765615,5.8452,315.02,0.0168,11.549217
990,495,8.2499995e-5,1.742457,5.7114,254.62,0.0186,10.828710
1000,500,8.333333e-5,1.717020,5.5679,146.66,0.0180,11.143629
1010,505,8.416666e-5,1.765821,5.8464,625.18,0.0577,11.280373
1020,510,8.5e-5,1.782898,5.9471,161.27,0.0191,11.531899
1030,515,8.583333e-5,1.745968,5.7314,215.11,0.0182,11.399915
1040,520,8.666667e-5,1.714446,5.5536,116.64,0.0203,10.879417
1050,525,8.75e-5,1.722880,5.6006,174.14,0.0194,11.190325
1060,530,8.833333e-5,1.804441,6.0766,132.60,0.0198,11.215294
1070,535,8.9166664e-5,1.684912,5.3920,287.05,0.0173,10.971354
1080,540,8.9999994e-5,1.755391,5.7857,117.51,0.0202,11.416632
1090,545,9.083333e-5,1.705215,5.5026,225.04,0.0189,10.633877
1100,550,9.166667e-5,1.764709,5.8399,156.58,0.0195,11.062263
1110,555,9.25e-5,1.682278,5.3778,210.25,0.0178,11.093153
1120,560,9.333333e-5,1.738073,5.6864,149.09,0.0188,11.247465
1130,565,9.4166666e-5,1.667856,5.3008,188.70,0.0180,10.922729
