step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1020,255,9.9999364e-5,1.818782,6.1643,563.44,0.1021
1030,257,9.999935e-5,1.826679,6.2132,580.56,0.1001
1040,260,9.9999335e-5,1.831658,6.2442,600.94,0.0983
1050,262,9.999932e-5,1.853616,6.3829,781.92,0.1046
1060,265,9.9999306e-5,1.922681,6.8393,508.69,0.1014
1070,267,9.999929e-5,1.827315,6.2172,578.83,0.1002
1080,270,9.999928e-5,1.842668,6.3134,743.51,0.1036
1090,272,9.999928e-5,1.798882,6.0429,606.12,0.0920
1100,275,9.999926e-5,1.710391,5.5311,531.36,0.0926
1110,277,9.999925e-5,1.767515,5.8563,719.83,0.1207
1120,280,9.999923e-5,1.702648,5.4885,635.09,0.0964
1130,282,9.999922e-5,1.808783,6.1030,578.03,0.0966
1140,285,9.999919e-5,1.783007,5.9477,510.26,0.1032
1150,287,9.999919e-5,1.697686,5.4613,643.46,0.1039
1160,290,9.9999175e-5,1.763420,5.8323,566.42,0.1023
1170,292,9.999916e-5,1.976946,7.2207,727.81,0.1001
1180,295,9.9999146e-5,1.733596,5.6610,498.11,0.1008
1190,297,9.999913e-5,1.740751,5.7016,689.76,0.0943
1200,300,9.999912e-5,1.709757,5.5276,582.24,0.0984
1210,302,9.99991e-5,1.702451,5.4874,707.25,0.1163
1220,305,9.999909e-5,1.679690,5.3639,450.67,0.1027
1230,307,9.999907e-5,1.783725,5.9520,452.92,0.1072
1240,310,9.999906e-5,1.840237,6.2980,520.12,0.1022
1250,312,9.9999044e-5,1.678800,5.3591,541.99,0.1049
1260,315,9.999903e-5,1.811038,6.1168,505.41,0.1051
1270,317,9.9999015e-5,1.694361,5.4432,550.52,0.1025
1280,320,9.9998986e-5,1.731680,5.6501,612.46,0.0989
1290,322,9.999897e-5,1.698508,5.4658,749.76,0.0976
1300,325,9.999896e-5,1.681930,5.3759,755.50,0.0945
1310,327,9.999894e-5,1.736753,5.6789,730.38,0.1197
1320,330,9.999893e-5,1.729268,5.6365,500.68,0.0992
1330,332,9.999891e-5,1.659585,5.2571,497.44,0.1057
1340,335,9.99989e-5,1.764547,5.8389,558.92,0.1008
1350,337,9.9998884e-5,1.785511,5.9626,747.75,0.1011
1360,340,9.999887e-5,1.836248,6.2730,721.62,0.1052
1370,342,9.999884e-5,1.726634,5.6217,611.01,0.1007
1380,345,9.9998826e-5,1.678976,5.3601,519.55,0.1125
1390,347,9.999881e-5,1.700045,5.4742,606.03,0.1036
1400,350,9.999878e-5,1.677973,5.3547,550.84,0.0995
1410,352,9.999878e-5,1.766139,5.8482,1049.07,0.1643
1420,355,9.999875e-5,1.618211,5.0441,536.96,0.1010
1430,357,9.999874e-5,1.705563,5.5045,503.15,0.1014
1440,360,9.9998724e-5,1.694704,5.4450,661.78,0.0981
1450,362,9.999871e-5,1.732852,5.6568,660.58,0.1005
1460,365,9.999868e-5,1.727782,5.6282,514.40,0.1061
1470,367,9.9998666e-5,1.710379,5.5311,551.57,0.1037
1480,370,9.999865e-5,1.625209,5.0795,649.24,0.0975
1490,372,9.999864e-5,1.696756,5.4562,647.96,0.1029
1500,375,9.999862e-5,1.609498,5.0003,620.76,0.0987
1510,377,9.999859e-5,1.709304,5.5251,618.01,0.1361
1520,380,9.999858e-5,1.634862,5.1288,529.65,0.1035
1530,382,9.9998564e-5,1.628037,5.0939,573.42,0.1004
1540,385,9.9998535e-5,1.620540,5.0558,425.55,0.1072
1550,387,9.999852e-5,1.613207,5.0189,589.56,0.0982
1560,390,9.9998506e-5,1.756947,5.7947,559.01,0.1102
1570,392,9.999849e-5,1.685948,5.3976,475.97,0.1028
1580,395,9.999846e-5,1.638360,5.1467,554.17,0.0978
1590,397,9.999845e-5,1.616340,5.0346,527.29,0.0966
1600,400,9.999842e-5,1.644719,5.1796,572.00,0.0968
1610,402,9.9998404e-5,1.626555,5.0863,652.42,0.1268
1620,405,9.9998375e-5,1.561898,4.7679,709.10,0.0946
1630,407,9.999836e-5,1.596451,4.9355,492.86,0.0924
1640,410,9.999833e-5,1.699893,5.4734,559.02,0.1036
1650,412,9.999833e-5,1.577654,4.8436,595.65,0.0998
1660,415,9.99983e-5,1.563937,4.7776,563.45,0.1004
1670,417,9.999829e-5,1.597729,4.9418,590.72,0.0942
1680,420,9.999826e-5,1.568148,4.7978,596.55,0.0933
1690,422,9.9998244e-5,1.546363,4.6944,661.10,0.0984
1700,425,9.9998215e-5,1.635344,5.1312,636.12,0.0914
1710,427,9.99982e-5,1.569589,4.8047,719.91,0.1133
1720,430,9.999817e-5,1.559040,4.7543,554.08,0.1031
1730,432,9.999816e-5,1.556954,4.7443,691.43,0.1049
1740,435,9.999813e-5,1.629306,5.1003,600.21,0.1025
1750,437,9.999811e-5,1.563285,4.7745,606.30,0.0921
1760,440,9.99981e-5,1.595590,4.9312,568.38,0.1073
1770,442,9.999807e-5,1.647296,5.1929,587.76,0.0999
1780,445,9.9998055e-5,1.658128,5.2495,509.20,0.1028
1790,447,9.9998026e-5,1.663570,5.2781,608.31,0.1014
1800,450,9.999801e-5,1.598876,4.9475,617.08,0.0984
1810,452,9.999798e-5,1.592862,4.9178,1204.27,0.2328
1820,455,9.999795e-5,1.636790,5.1386,457.66,0.1058
