step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss
10,10,5.0000002e-5,5.157975,173.8122,4439.44,3.0712,0.182530,0.924121,26.861410
20,20,1.00000005e-4,4.608274,100.3109,4431.89,2.9600,0.165690,0.743929,23.651960
30,30,1.5e-4,4.025776,56.0238,4920.75,2.7367,0.138513,0.494358,21.125019
40,40,2.0000001e-4,3.659683,38.8490,4573.54,2.9241,0.109247,0.311011,18.607815
50,50,2.5e-4,3.398933,29.9322,4327.75,2.9790,0.088262,0.218792,17.685383
60,60,3e-4,3.181983,24.0945,4798.77,2.8444,0.071443,0.115063,16.392002
70,70,3.5000002e-4,3.056690,21.2571,4087.52,3.0392,0.068299,0.094359,16.337229
80,80,4.0000002e-4,2.960995,19.3172,4380.25,3.0019,0.063898,0.081512,14.997462
90,90,4.5000002e-4,2.905885,18.2814,4627.83,2.7833,0.065556,0.074613,15.498962
100,100,5e-4,2.852458,17.3303,4432.98,2.9279,0.072424,0.073731,14.828283
110,110,5e-4,2.744776,15.5611,4405.94,2.8951,0.087876,0.092285,14.163838
120,120,5e-4,2.662492,14.3320,4245.18,3.0787,0.107678,0.112738,13.709142
130,130,5e-4,2.605966,13.5443,4828.73,2.8088,0.131048,0.132606,13.397258
140,140,5e-4,2.534631,12.6118,5260.78,2.6436,0.154698,0.155675,13.141833
150,150,5e-4,2.424899,11.3011,4304.72,3.0383,0.174363,0.150303,12.448437
160,160,5e-4,2.405090,11.0794,4305.02,3.0124,0.190103,0.156313,12.414112
170,170,5e-4,2.330090,10.2789,5299.40,2.6661,0.208793,0.166014,11.929129
180,180,5e-4,2.229125,9.2917,4373.68,2.9826,0.227746,0.180924,11.479409
190,190,5e-4,2.205587,9.0756,4730.46,2.7993,0.239219,0.170292,11.544187
200,200,5e-4,2.163436,8.7010,4888.67,2.8244,0.260533,0.185827,11.008337
210,210,5e-4,2.081951,8.0201,4684.27,2.8630,0.267701,0.171058,10.624090
220,220,5e-4,2.010963,7.4705,4877.42,2.8281,0.288990,0.188089,10.173895
