step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1510,188,9.9999656e-5,1.837970,6.2838,339.50,0.0402
1520,190,9.999964e-5,1.860459,6.4267,63.90,0.0186
1530,191,9.999964e-5,1.826473,6.2119,121.11,0.0139
1540,192,9.999964e-5,1.816259,6.1488,184.90,0.0126
1550,193,9.999964e-5,1.836004,6.2714,143.78,0.0134
1560,195,9.999963e-5,1.825188,6.2040,75.86,0.0167
1570,196,9.999963e-5,1.828001,6.2214,136.29,0.0133
1580,197,9.999961e-5,1.814568,6.1384,122.29,0.0136
1590,198,9.999961e-5,1.860627,6.4278,163.20,0.0132
1600,200,9.99996e-5,1.846109,6.3351,130.16,0.0141
1610,201,9.99996e-5,1.782195,5.9429,316.14,0.0528
1620,202,9.99996e-5,1.785628,5.9633,166.49,0.0132
1630,203,9.99996e-5,1.842242,6.3107,199.92,0.0124
1640,205,9.999958e-5,1.808602,6.1019,181.52,0.0135
1650,206,9.999958e-5,1.782526,5.9449,102.63,0.0143
1660,207,9.999958e-5,1.749097,5.7494,94.75,0.0144
1670,208,9.999957e-5,1.769015,5.8651,125.13,0.0139
1680,210,9.999957e-5,1.756605,5.7927,186.69,0.0123
1690,211,9.999957e-5,1.793148,6.0083,121.56,0.0146
1700,212,9.999957e-5,1.732638,5.6556,108.61,0.0140
1710,213,9.9999554e-5,1.760569,5.8157,337.58,0.0422
1720,215,9.999954e-5,1.816182,6.1483,100.98,0.0145
1730,216,9.999954e-5,1.811002,6.1166,157.22,0.0131
1740,217,9.999954e-5,1.770249,5.8723,172.51,0.0131
1750,218,9.9999525e-5,1.768201,5.8603,112.84,0.0138
1760,220,9.9999525e-5,1.743748,5.7187,127.65,0.0140
1770,221,9.9999525e-5,1.752414,5.7685,122.69,0.0149
1780,222,9.9999525e-5,1.772255,5.8841,156.68,0.0129
1790,223,9.999951e-5,1.759222,5.8079,109.82,0.0144
1800,225,9.9999495e-5,1.708090,5.5184,95.78,0.0151
1810,226,9.9999495e-5,1.795809,6.0243,301.21,0.0736
1820,227,9.9999495e-5,1.752597,5.7696,100.16,0.0139
1830,228,9.999948e-5,1.719542,5.5820,141.53,0.0136
1840,230,9.999948e-5,1.754011,5.7777,103.59,0.0141
1850,231,9.999948e-5,1.748222,5.7444,92.51,0.0152
1860,232,9.9999466e-5,1.721029,5.5903,204.77,0.0124
1870,233,9.9999466e-5,1.740873,5.7023,110.33,0.0139
1880,235,9.999945e-5,1.687478,5.4058,94.87,0.0146
1890,236,9.999945e-5,1.684302,5.3887,143.33,0.0134
1900,237,9.999944e-5,1.746561,5.7348,134.09,0.0140
1910,238,9.999944e-5,1.754854,5.7826,329.57,0.0472
1920,240,9.999944e-5,1.743848,5.7193,83.96,0.0157
1930,241,9.999942e-5,1.730400,5.6429,112.26,0.0147
1940,242,9.999942e-5,1.671361,5.3194,166.05,0.0130
1950,243,9.999942e-5,1.730537,5.6437,121.07,0.0138
1960,245,9.999941e-5,1.805706,6.0843,104.83,0.0140
1970,246,9.999939e-5,1.703252,5.4918,82.69,0.0155
1980,247,9.999939e-5,1.714771,5.5554,139.78,0.0133
1990,248,9.999939e-5,1.767560,5.8565,163.58,0.0130
2000,250,9.999938e-5,1.675429,5.3411,119.21,0.0138
2010,251,9.999938e-5,1.715695,5.5605,399.87,0.0289
2020,252,9.999938e-5,1.738143,5.6868,151.35,0.0129
2030,253,9.9999364e-5,1.722393,5.5979,157.05,0.0129
2040,255,9.9999364e-5,1.765649,5.8454,108.46,0.0146
2050,256,9.9999364e-5,1.592344,4.9153,153.08,0.0130
2060,257,9.999935e-5,1.678353,5.3567,196.23,0.0126
2070,258,9.999935e-5,1.635436,5.1317,88.06,0.0151
2080,260,9.9999335e-5,1.655392,5.2351,105.84,0.0138
2090,261,9.999932e-5,1.711509,5.5373,88.83,0.0157
2100,262,9.999932e-5,1.722139,5.5965,130.16,0.0136
2110,263,9.999932e-5,1.648167,5.1974,360.52,0.0367
2120,265,9.9999306e-5,1.716959,5.5676,142.66,0.0136
2130,266,9.9999306e-5,1.642865,5.1700,121.28,0.0129
2140,267,9.999929e-5,1.650759,5.2109,160.46,0.0129
2150,268,9.999929e-5,1.710862,5.5337,98.35,0.0141
2160,270,9.999928e-5,1.673677,5.3317,211.50,0.0127
2170,271,9.999928e-5,1.705433,5.5038,134.78,0.0140
2180,272,9.999928e-5,1.675892,5.3436,113.95,0.0139
2190,273,9.999926e-5,1.657154,5.2444,101.97,0.0157
2200,275,9.999926e-5,1.628931,5.0984,131.68,0.0137
2210,276,9.999925e-5,1.625883,5.0829,351.74,0.0403
2220,277,9.999925e-5,1.617268,5.0393,211.90,0.0120
2230,278,9.999923e-5,1.649556,5.2047,128.03,0.0142
2240,280,9.999923e-5,1.614906,5.0274,142.09,0.0124
2250,281,9.999922e-5,1.674193,5.3345,145.36,0.0136
2260,282,9.999922e-5,1.695815,5.4511,100.13,0.0143
2270,283,9.9999204e-5,1.615750,5.0317,117.18,0.0145
2280,285,9.999919e-5,1.606057,4.9831,110.44,0.0144
2290,286,9.999919e-5,1.637169,5.1406,166.13,0.0132
2300,287,9.999919e-5,1.629932,5.1035,156.22,0.0130
2310,288,9.999919e-5,1.582609,4.8676,367.74,0.0351
2320,290,9.9999175e-5,1.640717,5.1589,117.39,0.0149
2330,291,9.999916e-5,1.675859,5.3434,148.85,0.0145
2340,292,9.999916e-5,1.614326,5.0245,89.54,0.0154
2350,293,9.999916e-5,1.600364,4.9548,130.46,0.0134
2360,295,9.9999146e-5,1.611313,5.0094,125.96,0.0140
2370,296,9.999913e-5,1.590969,4.9085,223.86,0.0122
