step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
3490500,872625,5e-6,0.359772,1.4330,117.05,0.0203,1.448723
3490600,872650,5e-6,0.367655,1.4443,117.85,0.0212,1.457764
3490700,872675,5e-6,0.385809,1.4708,112.96,0.0213,1.573965
3490800,872700,5e-6,0.357752,1.4301,126.05,0.0193,1.440579
3490900,872725,5e-6,0.392881,1.4812,117.60,0.0203,1.517616
3491000,872750,5e-6,0.374531,1.4543,119.00,0.0204,1.471994
3491100,872775,5e-6,0.383532,1.4675,167.55,0.0281,1.482166
3491200,872800,5e-6,0.367574,1.4442,122.82,0.0212,1.516126
3491300,872825,5e-6,0.340357,1.4054,117.38,0.0210,1.426440
3491400,872850,5e-6,0.400782,1.4930,129.49,0.0209,1.606032
3491500,872875,5e-6,0.380038,1.4623,122.45,0.0209,1.477219
3491600,872900,5e-6,0.350770,1.4202,124.95,0.0205,1.430548
3491700,872925,5e-6,0.390499,1.4777,116.46,0.0214,1.589079
3491800,872950,5e-6,0.377539,1.4587,113.65,0.0223,1.473696
3491900,872975,5e-6,0.363067,1.4377,116.40,0.0225,1.449926
3492000,873000,5e-6,0.349067,1.4177,122.48,0.0200,1.433014
3492100,873025,5e-6,0.360904,1.4346,173.27,0.0247,1.446968
3492200,873050,5e-6,0.406058,1.5009,135.53,0.0197,1.616207
3492300,873075,5e-6,0.386715,1.4721,128.73,0.0202,1.489171
3492400,873100,5e-6,0.372148,1.4508,130.84,0.0202,1.472127
3492500,873125,5e-6,0.349272,1.4180,124.56,0.0206,1.427862
3492600,873150,5e-6,0.384747,1.4692,118.55,0.0212,1.483452
3492700,873175,5e-6,0.369818,1.4475,110.58,0.0221,1.529361
3492800,873200,5e-6,0.396763,1.4870,124.64,0.0203,1.550694
3492900,873225,5e-6,0.384169,1.4684,123.83,0.0203,1.487914
3493000,873250,5e-6,0.357754,1.4301,116.21,0.0213,1.476613
3493100,873275,5e-6,0.354566,1.4256,162.28,0.0276,1.441772
3493200,873300,5e-6,0.356660,1.4286,112.28,0.0218,1.447103
3493300,873325,5e-6,0.413475,1.5121,127.19,0.0204,1.565276
3493400,873350,5e-6,0.354242,1.4251,113.39,0.0214,1.453298
3493500,873375,5e-6,0.362300,1.4366,116.19,0.0215,1.455496
3493600,873400,5e-6,0.365931,1.4419,112.31,0.0223,1.480722
3493700,873425,5e-6,0.368165,1.4451,119.73,0.0207,1.469669
3493800,873450,5e-6,0.365489,1.4412,129.19,0.0199,1.459549
3493900,873475,5e-6,0.375766,1.4561,125.79,0.0202,1.472948
3494000,873500,5e-6,0.371097,1.4493,115.80,0.0226,1.466601
3494100,873525,5e-6,0.400508,1.4926,160.09,0.0282,1.577567
3494200,873550,5e-6,0.367498,1.4441,119.77,0.0217,1.490361
3494300,873575,5e-6,0.379014,1.4608,123.46,0.0219,1.495458
3494400,873600,5e-6,0.384557,1.4690,126.60,0.0206,1.483083
3494500,873625,5e-6,0.369788,1.4474,121.25,0.0227,1.458308
3494600,873650,5e-6,0.364912,1.4404,126.40,0.0203,1.455903
3494700,873675,5e-6,0.363592,1.4385,113.03,0.0221,1.456001
3494800,873700,5e-6,0.389926,1.4769,124.27,0.0207,1.552936
3494900,873725,5e-6,0.360502,1.4340,120.80,0.0211,1.449584
3495000,873750,5e-6,0.367233,1.4437,121.33,0.0193,1.462782
3495100,873775,5e-6,0.382492,1.4659,161.98,0.0271,1.489995
3495200,873800,5e-6,0.388620,1.4749,110.15,0.0204,1.499751
3495300,873825,5e-6,0.399992,1.4918,118.93,0.0203,1.566465
3495400,873850,5e-6,0.376114,1.4566,117.80,0.0204,1.499609
3495500,873875,5e-6,0.391264,1.4788,120.61,0.0199,1.522323
3495600,873900,5e-6,0.334419,1.3971,121.38,0.0203,1.405125
3495700,873925,5e-6,0.362365,1.4367,120.22,0.0203,1.453961
3495800,873950,5e-6,0.363133,1.4378,113.73,0.0208,1.452742
3495900,873975,5e-6,0.382943,1.4666,122.43,0.0199,1.491774
3496000,874000,5e-6,0.362053,1.4363,111.00,0.0215,1.452983
3496100,874025,5e-6,0.364237,1.4394,157.31,0.0275,1.560811
3496200,874050,5e-6,0.342977,1.4091,124.15,0.0206,1.421935
3496300,874075,5e-6,0.372324,1.4511,124.92,0.0209,1.465475
3496400,874100,5e-6,0.365668,1.4415,122.73,0.0217,1.485108
3496500,874125,5e-6,0.379370,1.4614,126.30,0.0211,1.476060
3496600,874150,5e-6,0.338492,1.4028,118.68,0.0214,1.416763
3496700,874175,5e-6,0.376145,1.4567,124.11,0.0208,1.499791
3496800,874200,5e-6,0.356457,1.4283,125.76,0.0200,1.440302
3496900,874225,5e-6,0.337503,1.4014,123.50,0.0215,1.411896
3497000,874250,5e-6,0.375102,1.4551,123.30,0.0212,1.496643
3497100,874275,5e-6,0.345269,1.4124,147.31,0.0313,1.422578
3497200,874300,5e-6,0.345284,1.4124,114.31,0.0214,1.429062
3497300,874325,5e-6,0.397662,1.4883,134.62,0.0201,1.667729
3497400,874350,5e-6,0.359593,1.4327,125.14,0.0210,1.448024
3497500,874375,5e-6,0.374611,1.4544,122.35,0.0209,1.476866
3497600,874400,5e-6,0.402262,1.4952,118.76,0.0224,1.591738
3497700,874425,5e-6,0.348438,1.4169,114.63,0.0219,1.430753
3497800,874450,5e-6,0.357709,1.4300,121.91,0.0215,1.451274
3497900,874475,5e-6,0.397393,1.4879,120.43,0.0213,1.552420
3498000,874500,5e-6,0.407610,1.5032,116.07,0.0218,1.554867
3498100,874525,5e-6,0.379638,1.4618,154.68,0.0289,1.528981
3498200,874550,5e-6,0.372437,1.4513,122.25,0.0213,1.463612
3498300,874575,5e-6,0.372145,1.4508,120.07,0.0214,1.466325
3498400,874600,5e-6,0.373708,1.4531,125.44,0.0216,1.510670
3498500,874625,5e-6,0.348460,1.4169,119.35,0.0215,1.431955
3498600,874650,5e-6,0.376000,1.4564,117.14,0.0218,1.473278
3498700,874675,5e-6,0.364029,1.4391,118.24,0.0216,1.474123
3498800,874700,5e-6,0.387157,1.4728,115.87,0.0220,1.539428
3498900,874725,5e-6,0.339823,1.4047,130.35,0.0200,1.412188
3499000,874750,5e-6,0.371458,1.4498,121.37,0.0219,1.463594
3499100,874775,5e-6,0.344318,1.4110,164.10,0.0275,1.429856
3499200,874800,5e-6,0.369161,1.4465,122.50,0.0219,1.471919
3499300,874825,5e-6,0.371362,1.4497,122.20,0.0211,1.501899
3499400,874850,5e-6,0.343827,1.4103,121.48,0.0211,1.422355
3499500,874875,5e-6,0.341978,1.4077,124.71,0.0202,1.418639
3499600,874900,5e-6,0.380606,1.4632,125.26,0.0206,1.510369
3499700,874925,5e-6,0.377808,1.4591,121.45,0.0206,1.476036
3499800,874950,5e-6,0.383779,1.4678,124.05,0.0210,1.497808
3499900,874975,5e-6,0.381276,1.4642,131.32,0.0200,1.476183
3500000,875000,5e-6,0.375361,1.4555,114.65,0.0214,1.475102
3500100,875025,5e-6,0.353051,1.4234,169.75,0.0254,1.433167
3500200,875050,5e-6,0.353562,1.4241,119.98,0.0203,1.441797
3500300,875075,5e-6,0.351656,1.4214,123.60,0.0205,1.454214
3500400,875100,5e-6,0.373198,1.4524,125.49,0.0206,1.477030
3500500,875125,5e-6,0.389818,1.4767,127.15,0.0214,1.569507
3500600,875150,5e-6,0.366076,1.4421,115.72,0.0218,1.457425
3500700,875175,5e-6,0.361517,1.4355,121.68,0.0202,1.450296
3500800,875200,5e-6,0.382557,1.4660,122.33,0.0195,1.521338
3500900,875225,5e-6,0.377761,1.4590,141.07,0.0193,1.520581
3501000,875250,5e-6,0.390482,1.4777,123.18,0.0215,1.501884
3501100,875275,5e-6,0.400920,1.4932,161.09,0.0274,1.539369
3501200,875300,5e-6,0.358762,1.4316,125.43,0.0201,1.460549
3501300,875325,5e-6,0.364514,1.4398,122.36,0.0204,1.472133
3501400,875350,5e-6,0.365078,1.4406,125.12,0.0203,1.455932
3501500,875375,5e-6,0.404466,1.4985,121.21,0.0207,1.618476
3501600,875400,5e-6,0.404822,1.4990,124.51,0.0208,1.546020
3501700,875425,5e-6,0.350545,1.4198,124.26,0.0201,1.437064
3501800,875450,5e-6,0.358642,1.4314,117.25,0.0211,1.487998
3501900,875475,5e-6,0.358070,1.4306,113.32,0.0217,1.449102
3502000,875500,5e-6,0.387657,1.4735,118.39,0.0211,1.512797
3502100,875525,5e-6,0.376470,1.4571,159.13,0.0279,1.474127
3502200,875550,5e-6,0.388143,1.4742,124.88,0.0202,1.539903
3502300,875575,5e-6,0.348371,1.4168,122.40,0.0207,1.431171
3502400,875600,5e-6,0.356343,1.4281,118.10,0.0206,1.446385
3502500,875625,5e-6,0.389291,1.4759,121.53,0.0205,1.555288
3502600,875650,5e-6,0.358209,1.4308,113.30,0.0225,1.446775
3502700,875675,5e-6,0.351066,1.4206,116.39,0.0212,1.436686
3502800,875700,5e-6,0.369672,1.4473,121.50,0.0210,1.562909
3502900,875725,5e-6,0.383639,1.4676,128.51,0.0197,1.480967
3503000,875750,5e-6,0.364217,1.4394,119.89,0.0212,1.465188
3503100,875775,5e-6,0.359940,1.4332,162.92,0.0269,1.448188
3503200,875800,5e-6,0.352387,1.4225,118.79,0.0216,1.435614
3503300,875825,5e-6,0.389763,1.4766,119.64,0.0215,1.522227
3503400,875850,5e-6,0.375579,1.4558,119.61,0.0211,1.480869
3503500,875875,5e-6,0.370402,1.4483,121.59,0.0207,1.507477
3503600,875900,5e-6,0.375182,1.4553,127.81,0.0203,1.496108
3503700,875925,5e-6,0.371416,1.4498,129.85,0.0197,1.470212
3503800,875950,5e-6,0.364798,1.4402,121.73,0.0211,1.456837
3503900,875975,5e-6,0.374310,1.4540,123.25,0.0204,1.487807
3504000,876000,5e-6,0.381220,1.4641,127.24,0.0210,1.498132
3504100,876025,5e-6,0.382771,1.4663,158.76,0.0285,1.501653
3504200,876050,5e-6,0.356191,1.4279,125.09,0.0205,1.453142
3504300,876075,5e-6,0.359411,1.4325,119.69,0.0207,1.451143
3504400,876100,5e-6,0.374881,1.4548,129.57,0.0196,1.469748
3504500,876125,5e-6,0.350311,1.4195,120.30,0.0205,1.438868
3504600,876150,5e-6,0.359969,1.4333,121.56,0.0208,1.453107
3504700,876175,5e-6,0.379809,1.4620,121.11,0.0216,1.480850
3504800,876200,5e-6,0.407316,1.5028,124.98,0.0205,1.544154
3504900,876225,5e-6,0.344847,1.4118,121.30,0.0207,1.430253
3505000,876250,5e-6,0.396977,1.4873,118.47,0.0218,1.583233
3505100,876275,5e-6,0.390517,1.4777,159.50,0.0280,1.558579
3505200,876300,5e-6,0.367126,1.4436,130.67,0.0201,1.502828
3505300,876325,5e-6,0.363441,1.4383,121.83,0.0211,1.461673
3505400,876350,5e-6,0.347557,1.4156,117.00,0.0200,1.434162
3505500,876375,5e-6,0.367797,1.4445,115.29,0.0204,1.459201
3505600,876400,5e-6,0.385186,1.4699,122.25,0.0199,1.518408
3505700,876425,5e-6,0.377687,1.4589,127.32,0.0194,1.475135
3505800,876450,5e-6,0.332252,1.3941,114.08,0.0210,1.407437
3505900,876475,5e-6,0.376476,1.4571,119.68,0.0199,1.483755
3506000,876500,5e-6,0.358613,1.4313,122.66,0.0195,1.445974
3506100,876525,5e-6,0.337560,1.4015,151.55,0.0277,1.411626
3506200,876550,5e-6,0.377278,1.4583,117.46,0.0203,1.476852
3506300,876575,5e-6,0.361345,1.4353,103.91,0.0223,1.454894
3506400,876600,5e-6,0.332054,1.3938,117.30,0.0206,1.405187
3506500,876625,5e-6,0.363150,1.4379,120.46,0.0204,1.451395
3506600,876650,5e-6,0.334120,1.3967,112.04,0.0219,1.405309
3506700,876675,5e-6,0.381935,1.4651,117.70,0.0212,1.539694
3506800,876700,5e-6,0.367177,1.4437,124.81,0.0199,1.459674
3506900,876725,5e-6,0.373857,1.4533,116.03,0.0220,1.502112
3507000,876750,5e-6,0.355795,1.4273,117.36,0.0211,1.448225
3507100,876775,5e-6,0.385671,1.4706,158.05,0.0292,1.629928
3507200,876800,5e-6,0.363896,1.4389,119.74,0.0212,1.449960
3507300,876825,5e-6,0.373468,1.4528,129.95,0.0201,1.485572
3507400,876850,5e-6,0.360187,1.4336,119.04,0.0205,1.501411
3507500,876875,5e-6,0.345959,1.4133,121.18,0.0206,1.423281
3507600,876900,5e-6,0.335352,1.3984,109.78,0.0216,1.409702
3507700,876925,5e-6,0.373857,1.4533,120.01,0.0208,1.507246
3507800,876950,5e-6,0.349682,1.4186,130.56,0.0208,1.434461
3507900,876975,5e-6,0.341463,1.4070,130.22,0.0211,1.417319
3508000,877000,5e-6,0.357005,1.4290,121.28,0.0214,1.445195
3508100,877025,5e-6,0.339083,1.4037,167.37,0.0258,1.411450
3508200,877050,5e-6,0.368040,1.4449,116.23,0.0222,1.474280
3508300,877075,5e-6,0.380041,1.4623,126.81,0.0199,1.514941
3508400,877100,5e-6,0.342008,1.4078,109.75,0.0238,1.422754
3508500,877125,5e-6,0.368038,1.4449,130.14,0.0209,1.461085
3508600,877150,5e-6,0.393760,1.4825,124.45,0.0220,1.555283
3508700,877175,5e-6,0.351924,1.4218,117.56,0.0214,1.446615
3508800,877200,5e-6,0.337733,1.4018,117.73,0.0209,1.417903
3508900,877225,5e-6,0.354690,1.4257,114.40,0.0217,1.443261
3509000,877250,5e-6,0.364375,1.4396,116.11,0.0228,1.459010
3509100,877275,5e-6,0.391795,1.4796,158.89,0.0296,1.550759
3509200,877300,5e-6,0.355056,1.4263,128.59,0.0211,1.438417
3509300,877325,5e-6,0.353313,1.4238,135.27,0.0206,1.434734
3509400,877350,5e-6,0.376191,1.4567,129.05,0.0199,1.494323
3509500,877375,5e-6,0.364359,1.4396,124.60,0.0200,1.497106
3509600,877400,5e-6,0.362816,1.4374,112.59,0.0227,1.454724
3509700,877425,5e-6,0.346994,1.4148,123.65,0.0208,1.436546
3509800,877450,5e-6,0.346999,1.4148,122.18,0.0210,1.429164
3509900,877475,5e-6,0.354659,1.4257,122.89,0.0205,1.437646
3510000,877500,5e-6,0.358559,1.4313,117.48,0.0217,1.468032
3510100,877525,5e-6,0.378280,1.4598,162.95,0.0272,1.481286
3510200,877550,5e-6,0.354582,1.4256,128.17,0.0215,1.446748
3510300,877575,5e-6,0.390000,1.4770,132.64,0.0204,1.511860
3510400,877600,5e-6,0.343630,1.4101,125.40,0.0225,1.421612
3510500,877625,5e-6,0.380395,1.4629,122.73,0.0216,1.484308
3510600,877650,5e-6,0.397237,1.4877,118.11,0.0219,1.512580
3510700,877675,5e-6,0.383057,1.4668,131.94,0.0206,1.500157
3510800,877700,5e-6,0.339456,1.4042,128.61,0.0214,1.417006
3510900,877725,5e-6,0.369906,1.4476,127.09,0.0215,1.461679
3511000,877750,5e-6,0.402419,1.4954,132.91,0.0210,1.580773
3511100,877775,5e-6,0.382899,1.4665,163.32,0.0288,1.493222
3511200,877800,5e-6,0.358905,1.4318,124.77,0.0212,1.446050
3511300,877825,5e-6,0.372249,1.4510,130.92,0.0211,1.463101
3511400,877850,5e-6,0.345950,1.4133,114.61,0.0235,1.428345
3511500,877875,5e-6,0.368369,1.4454,127.81,0.0212,1.462899
3511600,877900,5e-6,0.347241,1.4152,129.13,0.0210,1.426856
3511700,877925,5e-6,0.376844,1.4577,112.58,0.0215,1.568789
3511800,877950,5e-6,0.384744,1.4692,135.23,0.0196,1.494328
3511900,877975,5e-6,0.351410,1.4211,126.82,0.0206,1.441826
3512000,878000,5e-6,0.357793,1.4302,114.77,0.0222,1.448032
3512100,878025,5e-6,0.373725,1.4531,167.67,0.0270,1.470943
3512200,878050,5e-6,0.356715,1.4286,120.06,0.0220,1.444828
3512300,878075,5e-6,0.356574,1.4284,114.18,0.0227,1.455532
3512400,878100,5e-6,0.360783,1.4345,132.31,0.0199,1.446036
3512500,878125,5e-6,0.373221,1.4524,122.90,0.0204,1.515494
3512600,878150,5e-6,0.387991,1.4740,123.59,0.0208,1.493675
3512700,878175,5e-6,0.352212,1.4222,121.43,0.0208,1.434275
3512800,878200,5e-6,0.352533,1.4227,113.68,0.0220,1.438813
3512900,878225,5e-6,0.370589,1.4486,125.60,0.0207,1.468086
3513000,878250,5e-6,0.389685,1.4765,121.21,0.0216,1.500639
3513100,878275,5e-6,0.376261,1.4568,168.54,0.0267,1.500659
3513200,878300,5e-6,0.382668,1.4662,130.54,0.0205,1.497521
3513300,878325,5e-6,0.370008,1.4477,126.52,0.0203,1.480653
3513400,878350,5e-6,0.381096,1.4639,118.81,0.0211,1.538685
3513500,878375,5e-6,0.381778,1.4649,122.06,0.0205,1.531494
3513600,878400,5e-6,0.359377,1.4324,126.73,0.0203,1.456559
3513700,878425,5e-6,0.371167,1.4494,130.93,0.0196,1.505465
3513800,878450,5e-6,0.356165,1.4278,122.01,0.0212,1.443807
3513900,878475,5e-6,0.372534,1.4514,132.58,0.0214,1.462436
3514000,878500,5e-6,0.385479,1.4703,118.78,0.0215,1.531837
3514100,878525,5e-6,0.336772,1.4004,163.35,0.0274,1.408240
3514200,878550,5e-6,0.366266,1.4423,133.82,0.0203,1.490430
3514300,878575,5e-6,0.386982,1.4725,124.79,0.0207,1.547453
3514400,878600,5e-6,0.354859,1.4260,132.58,0.0198,1.438484
3514500,878625,5e-6,0.337201,1.4010,113.11,0.0222,1.413415
3514600,878650,5e-6,0.367069,1.4435,116.92,0.0218,1.461786
3514700,878675,5e-6,0.362590,1.4370,121.26,0.0220,1.467543
3514800,878700,5e-6,0.404657,1.4988,143.04,0.0194,1.614838
3514900,878725,5e-6,0.354146,1.4250,125.75,0.0200,1.455680
3515000,878750,5e-6,0.348757,1.4173,115.58,0.0211,1.427842
3515100,878775,5e-6,0.372044,1.4507,161.01,0.0273,1.476941
3515200,878800,5e-6,0.380138,1.4625,123.13,0.0215,1.520968
3515300,878825,5e-6,0.345254,1.4123,125.20,0.0200,1.426951
3515400,878850,5e-6,0.375460,1.4557,134.62,0.0196,1.474943
3515500,878875,5e-6,0.349083,1.4178,117.41,0.0226,1.454200
3515600,878900,5e-6,0.380916,1.4636,122.41,0.0214,1.560618
3515700,878925,5e-6,0.359208,1.4322,109.05,0.0222,1.473516
3515800,878950,5e-6,0.370911,1.4491,117.68,0.0224,1.469055
3515900,878975,5e-6,0.363692,1.4386,124.85,0.0211,1.479235
3516000,879000,5e-6,0.387159,1.4728,128.51,0.0209,1.496824
3516100,879025,5e-6,0.382813,1.4664,167.03,0.0266,1.498788
3516200,879050,5e-6,0.343338,1.4096,121.95,0.0213,1.430352
3516300,879075,5e-6,0.379635,1.4618,112.12,0.0220,1.501019
3516400,879100,5e-6,0.379117,1.4610,131.35,0.0205,1.488619
3516500,879125,5e-6,0.333824,1.3963,126.68,0.0203,1.405376
3516600,879150,5e-6,0.387752,1.4737,124.74,0.0201,1.576831
3516700,879175,5e-6,0.359364,1.4324,121.70,0.0207,1.474559
3516800,879200,5e-6,0.338409,1.4027,123.72,0.0207,1.413562
3516900,879225,5e-6,0.378396,1.4599,121.50,0.0207,1.504120
3517000,879250,5e-6,0.348788,1.4173,124.98,0.0200,1.426282
3517100,879275,5e-6,0.380099,1.4624,162.03,0.0301,1.534345
3517200,879300,5e-6,0.381942,1.4651,122.15,0.0210,1.551294
3517300,879325,5e-6,0.385138,1.4698,124.34,0.0201,1.549575
3517400,879350,5e-6,0.390032,1.4770,127.82,0.0198,1.527513
3517500,879375,5e-6,0.362160,1.4364,121.88,0.0207,1.461100
3517600,879400,5e-6,0.366497,1.4427,120.41,0.0214,1.459520
3517700,879425,5e-6,0.382569,1.4660,116.49,0.0212,1.555254
3517800,879450,5e-6,0.377053,1.4580,118.93,0.0211,1.487317
3517900,879475,5e-6,0.378475,1.4601,119.12,0.0199,1.542322
3518000,879500,5e-6,0.349017,1.4177,123.38,0.0209,1.435408
3518100,879525,5e-6,0.375636,1.4559,164.59,0.0273,1.493216
3518200,879550,5e-6,0.343863,1.4104,124.87,0.0206,1.425831
3518300,879575,5e-6,0.354087,1.4249,123.17,0.0198,1.439949
3518400,879600,5e-6,0.333233,1.3955,111.64,0.0214,1.419320
3518500,879625,5e-6,0.356365,1.4281,114.57,0.0239,1.490117
3518600,879650,5e-6,0.388598,1.4749,113.38,0.0226,1.573292
3518700,879675,5e-6,0.367431,1.4440,119.57,0.0215,1.459562
3518800,879700,5e-6,0.348393,1.4168,121.07,0.0216,1.429733
3518900,879725,5e-6,0.379612,1.4617,125.37,0.0206,1.520536
3519000,879750,5e-6,0.372530,1.4514,125.81,0.0210,1.472432
3519100,879775,5e-6,0.362409,1.4368,168.75,0.0271,1.451302
3519200,879800,5e-6,0.373365,1.4526,118.84,0.0207,1.517987
3519300,879825,5e-6,0.338958,1.4035,120.75,0.0218,1.415404
3519400,879850,5e-6,0.405064,1.4994,120.89,0.0208,1.605897
3519500,879875,5e-6,0.359444,1.4325,120.05,0.0207,1.452797
3519600,879900,5e-6,0.373627,1.4530,129.75,0.0203,1.505244
3519700,879925,5e-6,0.372216,1.4509,123.33,0.0210,1.535517
3519800,879950,5e-6,0.352784,1.4230,127.71,0.0210,1.438539
3519900,879975,5e-6,0.378033,1.4594,131.41,0.0208,1.480295
3520000,880000,5e-6,0.347529,1.4156,113.04,0.0223,1.433063
3520100,880025,5e-6,0.384473,1.4688,154.97,0.0296,1.651207
3520200,880050,5e-6,0.357685,1.4300,116.51,0.0223,1.447728
3520300,880075,5e-6,0.356232,1.4279,115.77,0.0231,1.440491
3520400,880100,5e-6,0.400729,1.4929,116.68,0.0228,1.600369
3520500,880125,5e-6,0.340436,1.4056,117.11,0.0230,1.418240
3520600,880150,5e-6,0.340136,1.4051,119.46,0.0201,1.419527
3520700,880175,5e-6,0.348874,1.4175,120.52,0.0199,1.450493
3520800,880200,5e-6,0.355193,1.4265,119.60,0.0201,1.439401
3520900,880225,5e-6,0.338045,1.4022,113.50,0.0210,1.417398
3521000,880250,5e-6,0.395366,1.4849,107.05,0.0213,1.598426
3521100,880275,5e-6,0.386239,1.4714,169.81,0.0256,1.547613
3521200,880300,5e-6,0.375675,1.4560,123.69,0.0210,1.487439
3521300,880325,5e-6,0.366347,1.4425,118.55,0.0215,1.456456
3521400,880350,5e-6,0.352488,1.4226,114.30,0.0209,1.438614
3521500,880375,5e-6,0.369199,1.4466,112.99,0.0213,1.499439
3521600,880400,5e-6,0.345758,1.4131,125.15,0.0202,1.426520
3521700,880425,5e-6,0.348372,1.4168,114.91,0.0211,1.435817
3521800,880450,5e-6,0.356991,1.4290,130.49,0.0197,1.443559
3521900,880475,5e-6,0.348877,1.4175,112.09,0.0216,1.439545
3522000,880500,5e-6,0.372980,1.4521,132.86,0.0190,1.497444
3522100,880525,5e-6,0.355616,1.4271,168.90,0.0288,1.453043
3522200,880550,5e-6,0.325139,1.3842,116.01,0.0209,1.399800
3522300,880575,5e-6,0.350704,1.4201,126.85,0.0195,1.433558
3522400,880600,5e-6,0.348109,1.4164,113.16,0.0211,1.435939
3522500,880625,5e-6,0.378584,1.4602,118.42,0.0207,1.526295
3522600,880650,5e-6,0.359150,1.4321,119.53,0.0212,1.459304
3522700,880675,5e-6,0.402178,1.4951,104.30,0.0230,1.561162
3522800,880700,5e-6,0.339904,1.4048,117.93,0.0213,1.416664
3522900,880725,5e-6,0.426236,1.5315,128.59,0.0197,1.651718
3523000,880750,5e-6,0.372781,1.4518,120.31,0.0196,1.463816
3523100,880775,5e-6,0.331569,1.3932,151.15,0.0294,1.405010
3523200,880800,5e-6,0.344473,1.4112,121.40,0.0208,1.421844
3523300,880825,5e-6,0.381533,1.4645,118.25,0.0216,1.517400
3523400,880850,5e-6,0.344148,1.4108,111.49,0.0222,1.437100
3523500,880875,5e-6,0.386519,1.4718,126.76,0.0200,1.528914
3523600,880900,5e-6,0.376161,1.4567,120.14,0.0203,1.492013
3523700,880925,5e-6,0.368390,1.4454,125.24,0.0196,1.461446
3523800,880950,5e-6,0.350148,1.4193,115.44,0.0211,1.495997
3523900,880975,5e-6,0.351983,1.4219,118.10,0.0203,1.438658
3524000,881000,5e-6,0.356593,1.4285,122.55,0.0194,1.448701
3524100,881025,5e-6,0.318676,1.3753,159.82,0.0267,1.385423
3524200,881050,5e-6,0.345447,1.4126,123.96,0.0198,1.432392
3524300,881075,5e-6,0.365342,1.4410,132.00,0.0190,1.455081
3524400,881100,5e-6,0.340342,1.4054,127.66,0.0218,1.419092
3524500,881125,5e-6,0.378597,1.4602,118.45,0.0214,1.502425
3524600,881150,5e-6,0.328816,1.3893,124.44,0.0215,1.400898
3524700,881175,5e-6,0.369637,1.4472,121.86,0.0218,1.529919
3524800,881200,5e-6,0.355914,1.4275,125.90,0.0214,1.493047
3524900,881225,5e-6,0.340353,1.4054,124.23,0.0206,1.421532
3525000,881250,5e-6,0.374194,1.4538,133.44,0.0203,1.536135
3525100,881275,5e-6,0.400480,1.4925,166.57,0.0266,1.563999
3525200,881300,5e-6,0.330906,1.3922,125.86,0.0205,1.401310
3525300,881325,5e-6,0.361565,1.4356,112.22,0.0217,1.474899
3525400,881350,5e-6,0.359904,1.4332,120.93,0.0207,1.453199
3525500,881375,5e-6,0.398714,1.4899,126.19,0.0207,1.570818
3525600,881400,5e-6,0.360853,1.4346,126.28,0.0207,1.476949
3525700,881425,5e-6,0.347699,1.4158,113.69,0.0221,1.437117
3525800,881450,5e-6,0.352993,1.4233,134.01,0.0203,1.436062
3525900,881475,5e-6,0.344126,1.4108,120.57,0.0220,1.426516
3526000,881500,5e-6,0.348217,1.4165,130.22,0.0196,1.432709
3526100,881525,5e-6,0.371748,1.4503,158.53,0.0286,1.471579
3526200,881550,5e-6,0.334365,1.3971,123.78,0.0206,1.409396
3526300,881575,5e-6,0.372907,1.4519,118.86,0.0219,1.515861
3526400,881600,5e-6,0.360125,1.4335,123.17,0.0211,1.464546
3526500,881625,5e-6,0.361567,1.4356,118.03,0.0208,1.462114
3526600,881650,5e-6,0.359426,1.4325,117.40,0.0211,1.488122
3526700,881675,5e-6,0.348204,1.4165,132.97,0.0197,1.428567
3526800,881700,5e-6,0.352776,1.4230,121.08,0.0207,1.474254
3526900,881725,5e-6,0.359251,1.4323,124.57,0.0197,1.445529
3527000,881750,5e-6,0.363642,1.4386,119.29,0.0206,1.454093
3527100,881775,5e-6,0.350118,1.4192,168.03,0.0268,1.433841
3527200,881800,5e-6,0.333382,1.3957,119.62,0.0224,1.407272
3527300,881825,5e-6,0.336163,1.3996,118.15,0.0228,1.409114
3527400,881850,5e-6,0.362983,1.4376,121.10,0.0204,1.462388
3527500,881875,5e-6,0.344958,1.4119,114.79,0.0219,1.429111
3527600,881900,5e-6,0.336953,1.4007,123.84,0.0204,1.410279
3527700,881925,5e-6,0.358988,1.4319,115.44,0.0219,1.446672
3527800,881950,5e-6,0.393650,1.4824,125.34,0.0208,1.569198
3527900,881975,5e-6,0.381888,1.4650,128.18,0.0211,1.495458
3528000,882000,5e-6,0.371738,1.4503,122.36,0.0225,1.501975
3528100,882025,5e-6,0.385544,1.4704,165.55,0.0277,1.546314
3528200,882050,5e-6,0.377221,1.4582,129.48,0.0207,1.497022
3528300,882075,5e-6,0.355674,1.4271,120.25,0.0218,1.472340
3528400,882100,5e-6,0.369042,1.4463,114.56,0.0218,1.466855
3528500,882125,5e-6,0.372589,1.4515,128.99,0.0206,1.465931
3528600,882150,5e-6,0.390158,1.4772,119.74,0.0209,1.559014
3528700,882175,5e-6,0.341961,1.4077,117.77,0.0198,1.420680
3528800,882200,5e-6,0.356059,1.4277,129.10,0.0202,1.447276
3528900,882225,5e-6,0.360428,1.4339,122.20,0.0213,1.502689
3529000,882250,5e-6,0.344710,1.4116,124.69,0.0207,1.425492
3529100,882275,5e-6,0.340399,1.4055,152.06,0.0301,1.421334
