step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1040,520,9.999733e-5,2.181059,8.8557,487.20,0.0577
1050,525,9.999728e-5,1.972993,7.1922,491.67,0.0496
1060,530,9.9997225e-5,1.962026,7.1137,490.62,0.0524
1070,535,9.999718e-5,2.040325,7.6931,489.12,0.0545
1080,540,9.999712e-5,2.241211,9.4047,484.06,0.0617
1090,545,9.9997065e-5,1.985301,7.2812,489.75,0.0531
1100,550,9.999702e-5,2.118082,8.3152,493.10,0.0523
1110,555,9.999696e-5,2.117002,8.3062,536.78,0.0573
1120,560,9.9996905e-5,2.268151,9.6615,486.48,0.0586
1130,565,9.999685e-5,1.970002,7.1707,489.94,0.0542
1140,570,9.999679e-5,2.000947,7.3961,491.03,0.0539
1150,575,9.9996745e-5,1.716735,5.5663,487.85,0.0491
1160,580,9.999669e-5,1.857922,6.4104,490.78,0.0537
1170,585,9.999663e-5,2.113122,8.2740,487.72,0.0582
1180,590,9.999657e-5,2.049260,7.7622,490.66,0.0504
1190,595,9.99965e-5,2.302111,9.9953,495.12,0.0518
1200,600,9.9996454e-5,2.311926,10.0938,473.51,0.0485
1210,605,9.999638e-5,1.512207,4.5367,539.92,0.0495
1220,610,9.999634e-5,1.738294,5.6876,493.10,0.0482
1230,615,9.9996265e-5,2.043062,7.7142,490.45,0.0486
1240,620,9.999621e-5,1.879457,6.5499,496.72,0.0551
1250,625,9.999615e-5,1.756703,5.7933,495.46,0.0474
1260,630,9.999609e-5,1.929455,6.8858,490.42,0.0523
1270,635,9.999602e-5,2.049678,7.7654,487.30,0.0573
1280,640,9.999596e-5,1.932866,6.9093,490.82,0.0530
1290,645,9.999589e-5,2.013917,7.4926,486.95,0.0564
1300,650,9.999583e-5,1.886774,6.5981,491.32,0.0523
1310,655,9.999577e-5,1.903452,6.7090,535.19,0.0577
1320,660,9.99957e-5,2.094856,8.1243,492.83,0.0575
1330,665,9.999564e-5,2.439441,11.4666,491.50,0.0546
1340,670,9.999557e-5,2.039231,7.6847,493.27,0.0482
1350,675,9.999551e-5,1.961365,7.1090,495.09,0.0498
1360,680,9.9995435e-5,2.023314,7.5633,491.36,0.0512
1370,685,9.999536e-5,1.687789,5.4075,496.64,0.0514
1380,690,9.9995304e-5,1.792333,6.0034,490.12,0.0559
1390,695,9.999523e-5,1.751855,5.7653,496.56,0.0465
1400,700,9.999516e-5,1.665419,5.2879,493.69,0.0493
1410,705,9.99951e-5,1.777591,5.9156,542.74,0.0588
1420,710,9.999503e-5,1.825894,6.2083,490.91,0.0545
1430,715,9.9994955e-5,1.701309,5.4811,490.34,0.0573
1440,720,9.999488e-5,1.902120,6.7001,496.61,0.0511
1450,725,9.999481e-5,1.830392,6.2363,491.04,0.0579
1460,730,9.999474e-5,2.107644,8.2288,489.13,0.0577
1470,735,9.9994664e-5,1.902887,6.7052,492.27,0.0489
1480,740,9.999459e-5,1.829063,6.2280,489.04,0.0575
1490,745,9.999452e-5,1.959725,7.0974,493.80,0.0542
1500,750,9.9994446e-5,1.625517,5.0810,490.99,0.0535
1510,755,9.999437e-5,1.688418,5.4109,534.71,0.0569
1520,760,9.99943e-5,1.886059,6.5933,493.34,0.0509
1530,765,9.999423e-5,1.947214,7.0091,483.73,0.0565
1540,770,9.9994155e-5,2.007263,7.4429,488.53,0.0579
1550,775,9.999407e-5,1.895220,6.6540,495.21,0.0521
1560,780,9.9993995e-5,1.708009,5.5180,493.37,0.0509
1570,785,9.999392e-5,1.868974,6.4816,495.29,0.0486
1580,790,9.999385e-5,1.849078,6.3540,490.56,0.0583
1590,795,9.999376e-5,1.772654,5.8865,489.89,0.0524
1600,800,9.9993675e-5,1.843547,6.3189,493.97,0.0570
1610,805,9.99936e-5,1.564788,4.7817,539.91,0.0589
1620,810,9.999353e-5,1.670765,5.3162,498.43,0.0522
1630,815,9.999344e-5,1.877389,6.5364,498.14,0.0532
1640,820,9.999337e-5,1.997453,7.3703,489.22,0.0620
1650,825,9.999328e-5,1.696426,5.4544,492.07,0.0512
1660,830,9.9993194e-5,1.730730,5.6448,489.35,0.0582
1670,835,9.999312e-5,1.821955,6.1839,494.09,0.0509
1680,840,9.9993034e-5,1.561146,4.7643,498.67,0.0468
