step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
5500,687,9.999702e-5,0.865674,2.3766,34.50,0.0229,4.540625
5600,700,9.9996905e-5,0.850283,2.3403,35.46,0.0232,4.439795
5700,712,9.99968e-5,0.860232,2.3637,35.87,0.0209,4.491147
5800,725,9.999669e-5,0.842509,2.3222,34.87,0.0221,4.423629
5900,737,9.999657e-5,0.836504,2.3083,34.79,0.0233,4.340808
6000,750,9.9996454e-5,0.830601,2.2947,35.73,0.0221,4.319518
6100,762,9.999634e-5,0.804400,2.2354,38.59,0.0252,4.177780
6200,775,9.999621e-5,0.829502,2.2922,35.25,0.0232,4.314465
6300,787,9.999609e-5,0.828953,2.2909,35.66,0.0222,4.349599
6400,800,9.999596e-5,0.791624,2.2070,35.53,0.0226,4.130898
6500,812,9.999584e-5,0.827000,2.2864,35.42,0.0218,4.325788
6600,825,9.99957e-5,0.824292,2.2803,35.32,0.0216,4.313131
6700,837,9.999558e-5,0.804098,2.2347,35.02,0.0217,4.174595
6800,850,9.9995435e-5,0.789159,2.2015,34.68,0.0231,4.121687
6900,862,9.9995304e-5,0.811853,2.2521,35.40,0.0231,4.267271
7000,875,9.999516e-5,0.824186,2.2800,35.99,0.0212,4.297281
7100,887,9.999503e-5,0.817065,2.2638,43.91,0.0277,4.287801
7200,900,9.999488e-5,0.810831,2.2498,35.64,0.0209,4.213354
7300,912,9.999474e-5,0.786265,2.1952,35.43,0.0227,4.114323
7400,925,9.999459e-5,0.781996,2.1858,34.90,0.0227,4.113814
7500,937,9.999446e-5,0.774579,2.1697,35.19,0.0227,4.007296
7600,950,9.99943e-5,0.777977,2.1771,35.77,0.0220,4.033421
7700,962,9.9994155e-5,0.783117,2.1883,36.00,0.0227,4.121099
7800,975,9.9993995e-5,0.774428,2.1694,35.64,0.0217,4.053170
7900,987,9.999385e-5,0.775026,2.1706,36.18,0.0206,4.019647
8000,1000,9.9993675e-5,0.752117,2.1215,34.94,0.0225,3.924210
8100,1012,9.999353e-5,0.764230,2.1473,41.21,0.0262,4.009186
8200,1025,9.999337e-5,0.774069,2.1686,35.74,0.0220,4.063148
8300,1037,9.999321e-5,0.756243,2.1303,36.20,0.0224,3.942469
8400,1050,9.9993034e-5,0.756360,2.1305,36.51,0.0226,3.943351
8500,1062,9.9992874e-5,0.745874,2.1083,36.23,0.0227,3.891783
8600,1075,9.99927e-5,0.748023,2.1128,35.76,0.0226,3.940510
8700,1087,9.999254e-5,0.738045,2.0918,35.33,0.0229,3.860110
8800,1100,9.9992365e-5,0.735438,2.0864,36.07,0.0218,3.826618
8900,1112,9.999219e-5,0.743707,2.1037,36.23,0.0223,3.857863
9000,1125,9.9992e-5,0.739946,2.0958,35.96,0.0229,3.874544
9100,1137,9.999184e-5,0.725608,2.0660,37.94,0.0239,3.771573
9200,1150,9.999165e-5,0.729884,2.0748,35.25,0.0213,3.796768
9300,1162,9.999148e-5,0.752111,2.1215,34.67,0.0212,3.932096
9400,1175,9.999127e-5,0.724498,2.0637,32.62,0.0207,3.771807
9500,1187,9.99911e-5,0.724877,2.0645,33.16,0.0214,3.786755
9600,1200,9.999091e-5,0.729649,2.0744,35.51,0.0238,3.808893
9700,1212,9.999072e-5,0.719729,2.0539,35.03,0.0232,3.744138
9800,1225,9.999052e-5,0.730439,2.0760,35.98,0.0228,3.840141
9900,1237,9.999033e-5,0.718929,2.0522,36.20,0.0221,3.773597
10000,1250,9.9990124e-5,0.728501,2.0720,36.64,0.0207,3.834316
10100,1262,9.9989935e-5,0.720794,2.0561,37.65,0.0250,3.745593
10200,1275,9.998973e-5,0.726038,2.0669,35.83,0.0223,3.779500
10300,1287,9.998954e-5,0.710392,2.0348,36.04,0.0226,3.718473
10400,1300,9.9989324e-5,0.707869,2.0297,35.26,0.0230,3.684559
10500,1312,9.9989134e-5,0.715235,2.0447,34.49,0.0222,3.726645
10600,1325,9.9988916e-5,0.712134,2.0383,35.55,0.0227,3.683536
10700,1337,9.998871e-5,0.685265,1.9843,34.78,0.0224,3.533780
10800,1350,9.9988494e-5,0.741150,2.0983,35.61,0.0231,3.870298
10900,1362,9.998829e-5,0.711087,2.0362,34.42,0.0232,3.727282
11000,1375,9.998806e-5,0.704261,2.0224,34.66,0.0230,3.681932
11100,1387,9.9987854e-5,0.679640,1.9732,40.50,0.0269,3.550156
11200,1400,9.998762e-5,0.704925,2.0237,35.97,0.0212,3.673277
11300,1412,9.99874e-5,0.676862,1.9677,35.10,0.0219,3.527711
11400,1425,9.998717e-5,0.681825,1.9775,35.50,0.0214,3.542248
11500,1437,9.998695e-5,0.688893,1.9915,34.77,0.0233,3.605827
11600,1450,9.998672e-5,0.707299,2.0285,34.35,0.0227,3.692997
11700,1462,9.99865e-5,0.671054,1.9563,35.69,0.0230,3.480709
11800,1475,9.998625e-5,0.674436,1.9629,34.90,0.0234,3.536198
11900,1487,9.9986035e-5,0.677014,1.9680,34.74,0.0229,3.530516
12000,1500,9.998579e-5,0.685547,1.9849,35.65,0.0226,3.581017
12100,1512,9.9985555e-5,0.652295,1.9199,39.39,0.0249,3.349480
12200,1525,9.998531e-5,0.664492,1.9435,35.04,0.0227,3.475172
12300,1537,9.9985074e-5,0.689044,1.9918,36.34,0.0220,3.597339
12400,1550,9.998483e-5,0.695727,2.0052,35.66,0.0234,3.664521
12500,1562,9.9984594e-5,0.690779,1.9953,34.75,0.0223,3.610718
12600,1575,9.998433e-5,0.646533,1.9089,34.82,0.0227,3.373067
12700,1587,9.9984085e-5,0.668381,1.9511,33.55,0.0217,3.484138
12800,1600,9.998384e-5,0.677458,1.9689,33.62,0.0211,3.530956
12900,1612,9.998359e-5,0.668059,1.9504,33.03,0.0215,3.485619
13000,1625,9.998333e-5,0.669046,1.9524,33.48,0.0215,3.486388
13100,1637,9.998308e-5,0.662591,1.9398,35.36,0.0223,3.413020
13200,1650,9.9982804e-5,0.663183,1.9410,32.87,0.0215,3.445063
13300,1662,9.998256e-5,0.675909,1.9658,33.32,0.0215,3.537905
13400,1675,9.998228e-5,0.678318,1.9706,33.39,0.0216,3.544356
13500,1687,9.998202e-5,0.651286,1.9180,33.22,0.0208,3.374799
13600,1700,9.998176e-5,0.658655,1.9322,32.99,0.0222,3.443814
13700,1712,9.9981495e-5,0.675516,1.9650,32.95,0.0205,3.495546
13800,1725,9.9981204e-5,0.670824,1.9558,32.85,0.0208,3.481564
13900,1737,9.998094e-5,0.673671,1.9614,33.70,0.0229,3.548423
14000,1750,9.998065e-5,0.685868,1.9855,33.48,0.0206,3.573543
14100,1762,9.998039e-5,0.648115,1.9119,39.68,0.0244,3.370335
14200,1775,9.99801e-5,0.668383,1.9511,33.34,0.0200,3.467821
14300,1787,9.9979836e-5,0.649684,1.9149,33.61,0.0202,3.373906
14400,1800,9.997953e-5,0.638799,1.8942,33.59,0.0209,3.343982
14500,1812,9.997927e-5,0.634565,1.8862,34.08,0.0237,3.328589
14600,1825,9.997896e-5,0.625734,1.8696,34.53,0.0226,3.216597
14700,1837,9.9978686e-5,0.646986,1.9098,35.14,0.0243,3.400411
14800,1850,9.997838e-5,0.638852,1.8943,34.99,0.0229,3.332970
14900,1862,9.9978104e-5,0.651664,1.9187,36.23,0.0215,3.394606
15000,1875,9.99778e-5,0.657522,1.9300,35.95,0.0220,3.422724
15100,1887,9.997751e-5,0.655223,1.9256,38.36,0.0256,3.443726
15200,1900,9.99772e-5,0.630814,1.8791,35.35,0.0231,3.259340
15300,1912,9.997691e-5,0.631785,1.8810,35.35,0.0220,3.262400
15400,1925,9.997659e-5,0.637001,1.8908,35.62,0.0220,3.326620
15500,1937,9.99763e-5,0.647960,1.9116,35.97,0.0220,3.381998
15600,1950,9.997598e-5,0.651017,1.9175,35.81,0.0213,3.413006
15700,1962,9.997569e-5,0.626171,1.8704,34.37,0.0233,3.263797
15800,1975,9.997537e-5,0.609907,1.8403,35.23,0.0219,3.164697
15900,1987,9.997506e-5,0.650004,1.9155,35.62,0.0218,3.395312
16000,2000,9.997473e-5,0.628501,1.8748,35.56,0.0226,3.289201
16100,2012,9.997444e-5,0.637575,1.8919,39.52,0.0258,3.343652
16200,2025,9.99741e-5,0.631484,1.8804,35.29,0.0226,3.276451
16300,2037,9.99738e-5,0.639559,1.8956,35.70,0.0219,3.319193
16400,2050,9.997346e-5,0.623100,1.8647,34.74,0.0224,3.236006
16500,2062,9.997314e-5,0.617418,1.8541,35.24,0.0224,3.212336
16600,2075,9.997281e-5,0.627046,1.8721,34.73,0.0225,3.263193
16700,2087,9.997249e-5,0.648226,1.9121,35.94,0.0216,3.405272
16800,2100,9.997215e-5,0.592724,1.8089,35.09,0.0237,3.076112
16900,2112,9.997183e-5,0.617057,1.8535,35.69,0.0232,3.207858
17000,2125,9.997148e-5,0.633494,1.8842,35.27,0.0214,3.302928
17100,2137,9.997116e-5,0.599502,1.8212,38.64,0.0260,3.100314
17200,2150,9.997081e-5,0.608805,1.8382,34.73,0.0225,3.169606
17300,2162,9.997048e-5,0.613180,1.8463,35.46,0.0224,3.182544
17400,2175,9.9970115e-5,0.627874,1.8736,35.13,0.0237,3.278241
17500,2187,9.9969795e-5,0.616135,1.8518,35.47,0.0231,3.213885
17600,2200,9.996943e-5,0.628950,1.8756,35.38,0.0224,3.285806
17700,2212,9.99691e-5,0.633898,1.8849,35.78,0.0229,3.324011
17800,2225,9.996873e-5,0.614041,1.8479,35.14,0.0226,3.195117
17900,2237,9.99684e-5,0.614551,1.8488,35.24,0.0242,3.217685
18000,2250,9.9968034e-5,0.619671,1.8583,36.65,0.0228,3.228723
18100,2262,9.9967685e-5,0.614277,1.8483,37.80,0.0254,3.186547
18200,2275,9.996731e-5,0.613550,1.8470,35.38,0.0211,3.193444
18300,2287,9.996697e-5,0.609109,1.8388,35.03,0.0228,3.176519
18400,2300,9.996659e-5,0.619760,1.8585,35.42,0.0222,3.228314
18500,2312,9.9966244e-5,0.588969,1.8021,34.94,0.0230,3.058594
18600,2325,9.9965866e-5,0.605406,1.8320,34.75,0.0220,3.170328
18700,2337,9.99655e-5,0.587965,1.8003,34.74,0.0225,3.054463
18800,2350,9.9965124e-5,0.592488,1.8085,35.68,0.0227,3.067811
18900,2362,9.9964775e-5,0.598529,1.8194,34.41,0.0238,3.116435
19000,2375,9.996438e-5,0.607359,1.8356,35.61,0.0209,3.159517
19100,2387,9.996402e-5,0.606588,1.8342,38.48,0.0239,3.167122
19200,2400,9.9963625e-5,0.595515,1.8140,35.85,0.0232,3.103683
19300,2412,9.996326e-5,0.596551,1.8158,34.65,0.0232,3.092513
19400,2425,9.9962854e-5,0.615792,1.8511,35.88,0.0220,3.194591
19500,2437,9.996249e-5,0.617316,1.8539,35.76,0.0229,3.254555
19600,2450,9.99621e-5,0.616332,1.8521,35.59,0.0218,3.232459
19700,2462,9.996172e-5,0.587153,1.7989,34.94,0.0229,3.043025
19800,2475,9.996131e-5,0.594832,1.8127,34.76,0.0230,3.101996
19900,2487,9.996093e-5,0.583361,1.7921,35.60,0.0228,3.060467
20000,2500,9.9960525e-5,0.587669,1.7998,34.83,0.0223,3.050672
20100,2512,9.996015e-5,0.583095,1.7916,38.16,0.0247,3.011286
20200,2525,9.995974e-5,0.590562,1.8050,35.04,0.0221,3.070497
20300,2537,9.995935e-5,0.581753,1.7892,35.24,0.0231,3.020528
20400,2550,9.9958925e-5,0.598655,1.8197,35.41,0.0228,3.137435
20500,2562,9.9958546e-5,0.589108,1.8024,35.64,0.0224,3.060779
20600,2575,9.9958124e-5,0.575890,1.7787,35.08,0.0224,3.003093
20700,2587,9.995773e-5,0.589648,1.8034,35.35,0.0224,3.073805
20800,2600,9.995731e-5,0.589762,1.8036,35.05,0.0231,3.083210
20900,2612,9.995692e-5,0.611624,1.8434,35.34,0.0220,3.192209
21000,2625,9.995648e-5,0.599405,1.8210,34.97,0.0219,3.142995
21100,2637,9.995609e-5,0.578625,1.7836,37.82,0.0258,3.020779
21200,2650,9.995565e-5,0.582929,1.7913,35.10,0.0224,3.024451
21300,2662,9.995526e-5,0.584818,1.7947,35.66,0.0226,3.058812
21400,2675,9.995481e-5,0.585563,1.7960,35.37,0.0216,3.049762
21500,2687,9.99544e-5,0.584876,1.7948,34.42,0.0231,3.036595
21600,2700,9.995396e-5,0.572899,1.7734,34.90,0.0227,2.978201
21700,2712,9.9953555e-5,0.596349,1.8155,36.78,0.0225,3.142544
21800,2725,9.9953104e-5,0.594643,1.8124,34.42,0.0236,3.102659
21900,2737,9.99527e-5,0.590862,1.8055,34.90,0.0224,3.073755
22000,2750,9.9952245e-5,0.573644,1.7747,35.58,0.0222,2.985146
22100,2762,9.995182e-5,0.598149,1.8188,39.61,0.0262,3.113697
22200,2775,9.995137e-5,0.579390,1.7849,34.25,0.0236,3.066358
22300,2787,9.995095e-5,0.577315,1.7812,34.73,0.0223,3.004273
22400,2800,9.9950485e-5,0.570519,1.7692,34.94,0.0242,2.972412
22500,2812,9.995006e-5,0.583277,1.7919,35.66,0.0221,3.031585
22600,2825,9.99496e-5,0.568738,1.7660,35.74,0.0236,2.968853
22700,2837,9.9949175e-5,0.583113,1.7916,35.86,0.0222,3.050688
22800,2850,9.994871e-5,0.570572,1.7693,35.92,0.0220,2.958794
22900,2862,9.994827e-5,0.578234,1.7829,35.32,0.0235,3.017187
23000,2875,9.994781e-5,0.562871,1.7557,34.65,0.0230,2.924458
23100,2887,9.994737e-5,0.579022,1.7843,40.33,0.0247,3.035701
23200,2900,9.994689e-5,0.581948,1.7895,34.96,0.0236,3.052572
23300,2912,9.9946454e-5,0.591599,1.8069,34.83,0.0224,3.090935
23400,2925,9.994597e-5,0.574476,1.7762,35.82,0.0226,2.987371
23500,2937,9.994552e-5,0.544768,1.7242,35.53,0.0218,2.822607
23600,2950,9.994504e-5,0.567887,1.7645,35.53,0.0225,2.965089
23700,2962,9.994459e-5,0.569342,1.7671,35.70,0.0223,2.987021
23800,2975,9.994411e-5,0.580004,1.7860,36.54,0.0219,3.030729
23900,2987,9.994366e-5,0.583123,1.7916,36.00,0.0219,3.051707
24000,3000,9.9943165e-5,0.586414,1.7975,35.84,0.0219,3.041567
24100,3012,9.9942714e-5,0.565193,1.7598,57.89,0.0382,2.935009
24200,3025,9.994222e-5,0.572317,1.7724,55.81,0.0358,2.978290
24300,3037,9.994175e-5,0.573879,1.7751,55.54,0.0366,2.980228
24400,3050,9.994126e-5,0.557943,1.7471,55.01,0.0350,2.886392
24500,3062,9.994079e-5,0.575871,1.7787,55.54,0.0360,3.027266
24600,3075,9.9940284e-5,0.562986,1.7559,55.79,0.0342,2.935846
24700,3087,9.993982e-5,0.573148,1.7738,55.52,0.0364,3.004430
24800,3100,9.993931e-5,0.564312,1.7582,54.80,0.0378,2.937065
24900,3112,9.993884e-5,0.574032,1.7754,55.39,0.0335,2.981853
25000,3125,9.9938334e-5,0.553600,1.7395,53.61,0.0361,2.890423
25100,3137,9.993785e-5,0.561673,1.7536,58.31,0.0382,2.919817
25200,3150,9.9937344e-5,0.558151,1.7474,55.48,0.0375,2.907281
25300,3162,9.9936864e-5,0.551301,1.7355,54.81,0.0372,2.865193
25400,3175,9.993634e-5,0.574127,1.7756,56.04,0.0355,3.003663
25500,3187,9.993586e-5,0.569805,1.7679,55.67,0.0363,2.971945
25600,3200,9.9935336e-5,0.554689,1.7414,55.69,0.0354,2.892598
25700,3212,9.9934856e-5,0.571232,1.7704,48.35,0.0297,2.994133
25800,3225,9.993432e-5,0.554466,1.7410,35.19,0.0217,2.884079
25900,3237,9.993384e-5,0.551109,1.7352,34.69,0.0225,2.839183
26000,3250,9.99333e-5,0.570201,1.7686,34.90,0.0213,2.983627
26100,3262,9.9932804e-5,0.547439,1.7288,38.69,0.0264,2.855264
26200,3275,9.9932266e-5,0.576656,1.7801,35.25,0.0219,2.996723
26300,3287,9.993177e-5,0.554861,1.7417,35.42,0.0237,2.909570
26400,3300,9.993123e-5,0.568386,1.7654,36.05,0.0216,2.962042
26500,3312,9.993074e-5,0.560425,1.7514,35.88,0.0222,2.923456
26600,3325,9.9930185e-5,0.556055,1.7438,34.98,0.0222,2.881760
26700,3337,9.992969e-5,0.573224,1.7740,36.31,0.0217,3.014265
26800,3350,9.992914e-5,0.554149,1.7405,34.87,0.0233,2.896841
26900,3362,9.992863e-5,0.554617,1.7413,34.88,0.0226,2.892988
27000,3375,9.9928075e-5,0.546218,1.7267,35.21,0.0230,2.859869
27100,3387,9.9927565e-5,0.554879,1.7417,38.18,0.0254,2.900436
27200,3400,9.9927e-5,0.570132,1.7685,36.18,0.0221,2.987573
27300,3412,9.992649e-5,0.553816,1.7399,35.59,0.0236,2.910799
27400,3425,9.992592e-5,0.558621,1.7483,35.61,0.0227,2.910780
27500,3437,9.99254e-5,0.537121,1.7111,35.58,0.0227,2.778517
27600,3450,9.9924844e-5,0.537923,1.7124,34.59,0.0239,2.801934
27700,3462,9.992432e-5,0.542094,1.7196,34.64,0.0223,2.806791
27800,3475,9.992375e-5,0.557340,1.7460,35.41,0.0237,2.908326
27900,3487,9.9923214e-5,0.530900,1.7005,35.15,0.0222,2.751139
28000,3500,9.992265e-5,0.536864,1.7106,35.71,0.0237,2.804898
28100,3512,9.992211e-5,0.555154,1.7422,41.07,0.0256,2.919453
28200,3525,9.992154e-5,0.564401,1.7584,35.58,0.0225,2.952300
28300,3537,9.9921e-5,0.543770,1.7225,35.58,0.0234,2.868703
28400,3550,9.992042e-5,0.542534,1.7204,35.30,0.0219,2.817416
28500,3562,9.991988e-5,0.553187,1.7388,35.71,0.0215,2.893949
28600,3575,9.99193e-5,0.541447,1.7185,35.97,0.0226,2.818962
28700,3587,9.991875e-5,0.545130,1.7248,35.21,0.0225,2.797754
28800,3600,9.9918165e-5,0.527887,1.6953,34.99,0.0221,2.745264
28900,3612,9.991761e-5,0.561256,1.7529,35.76,0.0225,2.943599
29000,3625,9.991703e-5,0.550404,1.7340,35.53,0.0230,2.863870
29100,3637,9.991648e-5,0.543399,1.7218,38.26,0.0241,2.858071
29200,3650,9.991588e-5,0.533257,1.7045,36.00,0.0226,2.786221
29300,3662,9.991531e-5,0.556369,1.7443,35.68,0.0232,2.907427
29400,3675,9.9914716e-5,0.547007,1.7281,35.65,0.0225,2.858705
29500,3687,9.991416e-5,0.524041,1.6888,35.31,0.0226,2.719450
29600,3700,9.991355e-5,0.537334,1.7114,35.63,0.0222,2.800275
29700,3712,9.9912984e-5,0.539044,1.7144,35.03,0.0229,2.807249
29800,3725,9.991239e-5,0.541019,1.7178,35.87,0.0228,2.800255
29900,3737,9.991182e-5,0.524499,1.6896,34.86,0.0234,2.715035
30000,3750,9.991121e-5,0.521066,1.6838,35.22,0.0235,2.701348
30100,3762,9.991064e-5,0.527897,1.6954,41.24,0.0264,2.728084
30200,3775,9.9910016e-5,0.544357,1.7235,34.78,0.0235,2.835839
30300,3787,9.990945e-5,0.531697,1.7018,35.15,0.0226,2.779197
30400,3800,9.990882e-5,0.521758,1.6850,34.77,0.0225,2.717799
30500,3812,9.9908255e-5,0.528638,1.6966,35.84,0.0235,2.751303
30600,3825,9.9907615e-5,0.564814,1.7591,35.94,0.0221,2.969311
30700,3837,9.990703e-5,0.543253,1.7216,35.88,0.0218,2.846369
30800,3850,9.990641e-5,0.515910,1.6752,34.96,0.0237,2.672804
30900,3862,9.9905825e-5,0.539066,1.7144,36.37,0.0199,2.808831
31000,3875,9.9905184e-5,0.539023,1.7143,34.14,0.0217,2.806521
31100,3887,9.99046e-5,0.529203,1.6976,37.56,0.0245,2.775676
31200,3900,9.990396e-5,0.535991,1.7091,35.29,0.0225,2.796324
31300,3912,9.9903365e-5,0.526012,1.6922,35.30,0.0236,2.733885
31400,3925,9.9902725e-5,0.525193,1.6908,34.59,0.0235,2.720053
31500,3937,9.990213e-5,0.530672,1.7001,35.49,0.0229,2.782532
31600,3950,9.990149e-5,0.520683,1.6832,35.27,0.0224,2.710824
31700,3962,9.990088e-5,0.514542,1.6729,34.72,0.0226,2.672441
31800,3975,9.990024e-5,0.546457,1.7271,35.62,0.0225,2.863866
31900,3987,9.9899626e-5,0.518642,1.6797,35.01,0.0242,2.714611
32000,4000,9.989897e-5,0.544729,1.7241,35.79,0.0218,2.824835
32100,4012,9.989836e-5,0.543400,1.7219,44.07,0.0281,2.831309
32200,4025,9.9897705e-5,0.529823,1.6986,34.68,0.0222,2.766926
32300,4037,9.989709e-5,0.519856,1.6818,35.24,0.0217,2.712062
32400,4050,9.989644e-5,0.518591,1.6797,35.66,0.0212,2.695230
32500,4062,9.989581e-5,0.525706,1.6917,35.24,0.0227,2.746196
32600,4075,9.9895144e-5,0.522770,1.6867,35.60,0.0214,2.725425
32700,4087,9.989453e-5,0.524359,1.6894,35.94,0.0218,2.734123
32800,4100,9.989386e-5,0.545549,1.7256,35.97,0.0224,2.843605
32900,4112,9.989324e-5,0.516103,1.6755,34.72,0.0236,2.682005
33000,4125,9.989257e-5,0.521917,1.6853,34.90,0.0230,2.714747
33100,4137,9.989194e-5,0.527560,1.6948,38.36,0.0259,2.754611
33200,4150,9.989126e-5,0.524166,1.6890,34.25,0.0216,2.725190
33300,4162,9.989063e-5,0.505785,1.6583,34.84,0.0227,2.634442
33400,4175,9.988995e-5,0.535862,1.7089,34.74,0.0227,2.819563
33500,4187,9.988931e-5,0.519060,1.6804,36.13,0.0218,2.699678
33600,4200,9.9888624e-5,0.511406,1.6676,34.73,0.0225,2.665469
33700,4212,9.9887984e-5,0.531939,1.7022,36.05,0.0223,2.790168
33800,4225,9.98873e-5,0.519957,1.6820,36.02,0.0217,2.699935
33900,4237,9.9886645e-5,0.503454,1.6544,35.00,0.0234,2.624777
34000,4250,9.988595e-5,0.547294,1.7286,36.15,0.0224,2.869346
34100,4262,9.988531e-5,0.515618,1.6747,41.04,0.0254,2.694828
34200,4275,9.988461e-5,0.506422,1.6593,35.49,0.0206,2.646276
34300,4287,9.988397e-5,0.535657,1.7086,34.46,0.0213,2.809363
34400,4300,9.9883255e-5,0.519363,1.6810,35.25,0.0234,2.691436
34500,4312,9.98826e-5,0.510368,1.6659,35.10,0.0225,2.654820
34600,4325,9.98819e-5,0.509528,1.6645,35.78,0.0231,2.657540
34700,4337,9.988125e-5,0.511423,1.6677,34.56,0.0232,2.648748
34800,4350,9.988053e-5,0.513386,1.6709,34.92,0.0231,2.674729
34900,4362,9.9879864e-5,0.514260,1.6724,35.30,0.0234,2.678996
35000,4375,9.987915e-5,0.521337,1.6843,36.10,0.0212,2.711257
35100,4387,9.987848e-5,0.526562,1.6931,38.96,0.0253,2.748741
35200,4400,9.987777e-5,0.512595,1.6696,34.99,0.0226,2.684434
35300,4412,9.98771e-5,0.523910,1.6886,35.04,0.0220,2.732311
35400,4425,9.987637e-5,0.534411,1.7064,34.50,0.0226,2.795549
35500,4437,9.98757e-5,0.522850,1.6868,35.87,0.0212,2.725592
35600,4450,9.9874975e-5,0.507834,1.6617,35.13,0.0227,2.651456
35700,4462,9.9874305e-5,0.502140,1.6523,35.29,0.0220,2.600649
35800,4475,9.987356e-5,0.517946,1.6786,35.18,0.0229,2.709726
35900,4487,9.987288e-5,0.521721,1.6849,35.26,0.0222,2.728657
36000,4500,9.987215e-5,0.516006,1.6753,34.73,0.0220,2.701267
36100,4512,9.987147e-5,0.519793,1.6817,37.19,0.0246,2.704778
36200,4525,9.9870726e-5,0.508968,1.6636,34.86,0.0237,2.661472
36300,4537,9.987004e-5,0.515421,1.6743,35.87,0.0215,2.696803
36400,4550,9.98693e-5,0.496887,1.6436,34.50,0.0239,2.597994
36500,4562,9.98686e-5,0.523215,1.6874,35.19,0.0218,2.754375
36600,4575,9.986786e-5,0.525458,1.6912,35.44,0.0219,2.760883
