step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
3489300,1744650,5e-6,0.301616,1.3520,92.34,0.0314,1.361178
3489400,1744700,5e-6,0.360977,1.4347,101.95,0.0286,1.475139
3489500,1744750,5e-6,0.326555,1.3862,109.91,0.0250,1.416340
3489600,1744800,5e-6,0.305322,1.3571,100.71,0.0294,1.371221
3489700,1744850,5e-6,0.366610,1.4428,100.25,0.0281,1.591615
3489800,1744900,5e-6,0.328859,1.3894,100.71,0.0287,1.401562
3489900,1744950,5e-6,0.290195,1.3367,102.51,0.0284,1.347531
3490000,1745000,5e-6,0.333621,1.3960,95.84,0.0309,1.618890
3490100,1745050,5e-6,0.291920,1.3390,144.69,0.0350,1.350045
3490200,1745100,5e-6,0.314646,1.3698,100.54,0.0285,1.384403
3490300,1745150,5e-6,0.327457,1.3874,101.70,0.0278,1.446388
3490400,1745200,5e-6,0.311157,1.3650,104.04,0.0275,1.378725
3490500,1745250,5e-6,0.266805,1.3058,90.37,0.0326,1.312868
3490600,1745300,5e-6,0.328250,1.3885,107.20,0.0258,1.401671
3490700,1745350,5e-6,0.309853,1.3632,104.09,0.0277,1.378664
3490800,1745400,5e-6,0.319785,1.3768,97.49,0.0277,1.480305
3490900,1745450,5e-6,0.306635,1.3588,105.75,0.0260,1.370399
3491000,1745500,5e-6,0.281394,1.3250,92.92,0.0317,1.338145
3491100,1745550,5e-6,0.300607,1.3507,135.63,0.0400,1.374927
3491200,1745600,5e-6,0.290424,1.3370,99.88,0.0282,1.349086
3491300,1745650,5e-6,0.313040,1.3676,103.92,0.0272,1.382090
3491400,1745700,5e-6,0.302472,1.3532,100.34,0.0282,1.366925
3491500,1745750,5e-6,0.321421,1.3791,102.54,0.0281,1.411069
3491600,1745800,5e-6,0.309662,1.3630,93.39,0.0300,1.377882
3491700,1745850,5e-6,0.311070,1.3649,98.48,0.0292,1.379681
3491800,1745900,5e-6,0.360397,1.4339,98.90,0.0279,1.462470
3491900,1745950,5e-6,0.309097,1.3622,99.29,0.0278,1.385492
3492000,1746000,5e-6,0.302166,1.3528,99.86,0.0285,1.365749
3492100,1746050,5e-6,0.338865,1.4034,140.96,0.0406,1.429470
3492200,1746100,5e-6,0.322306,1.3803,99.44,0.0288,1.393754
3492300,1746150,5e-6,0.324876,1.3839,103.88,0.0271,1.402373
3492400,1746200,5e-6,0.300126,1.3500,97.90,0.0285,1.411261
3492500,1746250,5e-6,0.321286,1.3789,95.70,0.0294,1.468277
3492600,1746300,5e-6,0.332535,1.3945,104.18,0.0268,1.439535
3492700,1746350,5e-6,0.347552,1.4156,97.84,0.0283,1.499544
3492800,1746400,5e-6,0.348704,1.4172,106.96,0.0264,1.579369
3492900,1746450,5e-6,0.357624,1.4299,108.53,0.0254,1.492403
3493000,1746500,5e-6,0.307751,1.3604,102.58,0.0271,1.374202
3493100,1746550,5e-6,0.287681,1.3333,139.65,0.0440,1.344907
3493200,1746600,5e-6,0.301748,1.3522,95.67,0.0292,1.376846
3493300,1746650,5e-6,0.309784,1.3631,104.28,0.0271,1.376154
3493400,1746700,5e-6,0.310321,1.3639,96.00,0.0300,1.374677
3493500,1746750,5e-6,0.313620,1.3684,102.28,0.0278,1.386136
3493600,1746800,5e-6,0.290963,1.3377,109.99,0.0258,1.349348
3493700,1746850,5e-6,0.275721,1.3175,93.05,0.0315,1.325648
3493800,1746900,5e-6,0.333191,1.3954,106.98,0.0264,1.436142
3493900,1746950,5e-6,0.313623,1.3684,106.70,0.0273,1.380729
3494000,1747000,5e-6,0.339255,1.4039,101.03,0.0288,1.506318
3494100,1747050,5e-6,0.298621,1.3480,147.63,0.0412,1.357916
3494200,1747100,5e-6,0.317203,1.3733,98.60,0.0288,1.468317
3494300,1747150,5e-6,0.337505,1.4014,112.19,0.0257,1.473240
3494400,1747200,5e-6,0.331484,1.3930,102.10,0.0274,1.419401
3494500,1747250,5e-6,0.329088,1.3897,94.21,0.0288,1.431531
3494600,1747300,5e-6,0.305957,1.3579,100.71,0.0276,1.369373
3494700,1747350,5e-6,0.298502,1.3478,95.47,0.0297,1.418801
3494800,1747400,5e-6,0.329863,1.3908,100.76,0.0289,1.478910
3494900,1747450,5e-6,0.308331,1.3612,101.45,0.0285,1.374304
3495000,1747500,5e-6,0.329017,1.3896,106.44,0.0263,1.414095
3495100,1747550,5e-6,0.298598,1.3480,139.41,0.0391,1.360039
3495200,1747600,5e-6,0.300384,1.3504,97.53,0.0294,1.368760
3495300,1747650,5e-6,0.314311,1.3693,99.18,0.0277,1.385018
3495400,1747700,5e-6,0.343678,1.4101,104.83,0.0281,1.465709
3495500,1747750,5e-6,0.305231,1.3569,104.24,0.0277,1.369189
3495600,1747800,5e-6,0.357656,1.4300,99.07,0.0292,1.633015
3495700,1747850,5e-6,0.323972,1.3826,94.41,0.0308,1.466447
3495800,1747900,5e-6,0.318922,1.3756,96.15,0.0308,1.416026
3495900,1747950,5e-6,0.315462,1.3709,94.95,0.0308,1.422502
3496000,1748000,5e-6,0.291249,1.3381,100.85,0.0277,1.348832
3496100,1748050,5e-6,0.285726,1.3307,143.42,0.0409,1.341489
3496200,1748100,5e-6,0.322302,1.3803,101.83,0.0276,1.405326
3496300,1748150,5e-6,0.328145,1.3884,101.13,0.0286,1.457405
3496400,1748200,5e-6,0.314098,1.3690,101.52,0.0283,1.383183
3496500,1748250,5e-6,0.299800,1.3496,99.53,0.0281,1.362900
3496600,1748300,5e-6,0.302562,1.3533,92.50,0.0293,1.365778
3496700,1748350,5e-6,0.292144,1.3393,97.93,0.0295,1.349574
3496800,1748400,5e-6,0.311903,1.3660,97.45,0.0289,1.384076
3496900,1748450,5e-6,0.324491,1.3833,97.70,0.0295,1.420675
3497000,1748500,5e-6,0.337103,1.4009,103.68,0.0273,1.419808
3497100,1748550,5e-6,0.311386,1.3653,142.62,0.0375,1.378491
3497200,1748600,5e-6,0.310923,1.3647,98.98,0.0297,1.378041
3497300,1748650,5e-6,0.311395,1.3653,96.63,0.0307,1.381786
3497400,1748700,5e-6,0.335904,1.3992,93.21,0.0314,1.444369
3497500,1748750,5e-6,0.293201,1.3407,95.68,0.0313,1.366211
3497600,1748800,5e-6,0.306118,1.3581,98.60,0.0321,1.372374
3497700,1748850,5e-6,0.330872,1.3922,100.53,0.0284,1.447278
3497800,1748900,5e-6,0.298666,1.3481,101.85,0.0274,1.360657
3497900,1748950,5e-6,0.293753,1.3415,106.50,0.0278,1.357351
3498000,1749000,5e-6,0.332238,1.3941,98.21,0.0280,1.421433
3498100,1749050,5e-6,0.336943,1.4007,142.04,0.0390,1.419215
3498200,1749100,5e-6,0.330277,1.3914,121.03,0.0239,1.405218
3498300,1749150,5e-6,0.300222,1.3502,97.62,0.0282,1.360813
3498400,1749200,5e-6,0.336061,1.3994,94.46,0.0300,1.533593
3498500,1749250,5e-6,0.347584,1.4156,105.08,0.0269,1.461163
3498600,1749300,5e-6,0.306683,1.3589,105.85,0.0266,1.404480
3498700,1749350,5e-6,0.293159,1.3407,100.69,0.0278,1.350885
3498800,1749400,5e-6,0.302433,1.3531,97.06,0.0303,1.370446
3498900,1749450,5e-6,0.322930,1.3812,101.80,0.0264,1.407759
3499000,1749500,5e-6,0.305739,1.3576,98.80,0.0290,1.374090
3499100,1749550,5e-6,0.334162,1.3968,140.36,0.0378,1.421678
3499200,1749600,5e-6,0.325170,1.3843,99.14,0.0281,1.418238
3499300,1749650,5e-6,0.297220,1.3461,102.07,0.0270,1.357537
3499400,1749700,5e-6,0.309239,1.3624,103.56,0.0270,1.378460
3499500,1749750,5e-6,0.333766,1.3962,102.46,0.0264,1.422861
3499600,1749800,5e-6,0.303567,1.3547,100.04,0.0275,1.380849
3499700,1749850,5e-6,0.310957,1.3647,101.20,0.0277,1.377108
3499800,1749900,5e-6,0.310028,1.3635,99.16,0.0294,1.382094
3499900,1749950,5e-6,0.327524,1.3875,103.38,0.0260,1.405155
3500000,1750000,5e-6,0.313522,1.3682,99.58,0.0274,1.381630
3500100,1750050,5e-6,0.316448,1.3722,140.58,0.0353,1.391411
3500200,1750100,5e-6,0.360021,1.4334,94.19,0.0295,1.481368
3500300,1750150,5e-6,0.354187,1.4250,98.52,0.0266,1.549787
3500400,1750200,5e-6,0.352053,1.4220,99.52,0.0281,1.514707
3500500,1750250,5e-6,0.300511,1.3505,104.28,0.0257,1.366388
3500600,1750300,5e-6,0.331874,1.3936,98.74,0.0281,1.455255
3500700,1750350,5e-6,0.298404,1.3477,100.50,0.0279,1.364442
3500800,1750400,5e-6,0.300125,1.3500,98.83,0.0276,1.362213
3500900,1750450,5e-6,0.329890,1.3908,106.84,0.0257,1.404113
3501000,1750500,5e-6,0.333567,1.3959,99.38,0.0273,1.420555
3501100,1750550,5e-6,0.321513,1.3792,129.99,0.0401,1.441675
3501200,1750600,5e-6,0.330837,1.3921,101.22,0.0266,1.409517
3501300,1750650,5e-6,0.335704,1.3989,102.64,0.0275,1.421904
3501400,1750700,5e-6,0.326868,1.3866,92.58,0.0305,1.451153
3501500,1750750,5e-6,0.281820,1.3255,100.57,0.0274,1.335088
3501600,1750800,5e-6,0.300604,1.3507,100.24,0.0264,1.393608
3501700,1750850,5e-6,0.302175,1.3528,96.33,0.0282,1.372392
3501800,1750900,5e-6,0.375581,1.4558,96.26,0.0274,1.586056
3501900,1750950,5e-6,0.307217,1.3596,96.31,0.0294,1.387730
3502000,1751000,5e-6,0.352655,1.4228,99.09,0.0274,1.460962
3502100,1751050,5e-6,0.309964,1.3634,138.93,0.0368,1.374292
3502200,1751100,5e-6,0.303482,1.3546,100.85,0.0264,1.368107
3502300,1751150,5e-6,0.324966,1.3840,104.78,0.0257,1.425857
3502400,1751200,5e-6,0.281403,1.3250,103.19,0.0261,1.341449
3502500,1751250,5e-6,0.287524,1.3331,91.96,0.0298,1.346532
3502600,1751300,5e-6,0.325570,1.3848,103.68,0.0269,1.404883
3502700,1751350,5e-6,0.322826,1.3810,92.16,0.0295,1.400129
3502800,1751400,5e-6,0.316558,1.3724,100.50,0.0267,1.398622
3502900,1751450,5e-6,0.316030,1.3717,93.71,0.0307,1.404802
3503000,1751500,5e-6,0.324849,1.3838,103.48,0.0244,1.399542
3503100,1751550,5e-6,0.301915,1.3524,133.61,0.0381,1.363977
3503200,1751600,5e-6,0.278285,1.3209,95.43,0.0274,1.331463
3503300,1751650,5e-6,0.296734,1.3455,93.35,0.0287,1.359021
3503400,1751700,5e-6,0.305851,1.3578,97.10,0.0272,1.373208
3503500,1751750,5e-6,0.313314,1.3680,96.66,0.0269,1.405168
3503600,1751800,5e-6,0.290006,1.3364,93.34,0.0286,1.349308
3503700,1751850,5e-6,0.319508,1.3765,98.30,0.0262,1.486262
3503800,1751900,5e-6,0.359424,1.4325,105.80,0.0240,1.533893
3503900,1751950,5e-6,0.313914,1.3688,97.70,0.0267,1.383106
3504000,1752000,5e-6,0.344109,1.4107,107.33,0.0244,1.493036
3504100,1752050,5e-6,0.313667,1.3684,132.69,0.0381,1.391047
3504200,1752100,5e-6,0.306509,1.3587,94.01,0.0281,1.368383
3504300,1752150,5e-6,0.282830,1.3269,90.36,0.0295,1.334914
3504400,1752200,5e-6,0.307626,1.3602,100.35,0.0261,1.377586
3504500,1752250,5e-6,0.340515,1.4057,91.28,0.0291,1.459417
3504600,1752300,5e-6,0.316643,1.3725,103.43,0.0258,1.424823
3504700,1752350,5e-6,0.299318,1.3489,93.22,0.0285,1.360006
3504800,1752400,5e-6,0.307053,1.3594,104.87,0.0251,1.371491
3504900,1752450,5e-6,0.313999,1.3689,105.38,0.0239,1.386681
3505000,1752500,5e-6,0.307456,1.3600,90.19,0.0291,1.377789
3505100,1752550,5e-6,0.316798,1.3727,134.28,0.0370,1.392535
3505200,1752600,5e-6,0.329398,1.3901,100.60,0.0272,1.412269
3505300,1752650,5e-6,0.310115,1.3636,100.33,0.0255,1.376118
3505400,1752700,5e-6,0.309545,1.3628,92.80,0.0280,1.378999
3505500,1752750,5e-6,0.330648,1.3919,94.58,0.0273,1.436549
3505600,1752800,5e-6,0.291330,1.3382,96.29,0.0273,1.358404
3505700,1752850,5e-6,0.293357,1.3409,88.50,0.0300,1.366577
3505800,1752900,5e-6,0.324506,1.3833,95.37,0.0281,1.398244
3505900,1752950,5e-6,0.309755,1.3631,102.84,0.0246,1.379484
3506000,1753000,5e-6,0.323756,1.3823,91.32,0.0297,1.452749
3506100,1753050,5e-6,0.311100,1.3649,130.28,0.0440,1.433740
3506200,1753100,5e-6,0.332421,1.3943,101.26,0.0262,1.443405
3506300,1753150,5e-6,0.318430,1.3750,93.56,0.0284,1.389347
3506400,1753200,5e-6,0.301789,1.3523,97.31,0.0282,1.368133
3506500,1753250,5e-6,0.307928,1.3606,97.10,0.0264,1.379741
3506600,1753300,5e-6,0.306788,1.3591,94.97,0.0274,1.378683
3506700,1753350,5e-6,0.300844,1.3510,96.77,0.0279,1.367704
3506800,1753400,5e-6,0.320442,1.3777,100.25,0.0248,1.403935
3506900,1753450,5e-6,0.316100,1.3718,98.03,0.0258,1.385649
3507000,1753500,5e-6,0.311266,1.3652,100.18,0.0253,1.380002
3507100,1753550,5e-6,0.309777,1.3631,138.67,0.0349,1.377917
3507200,1753600,5e-6,0.334540,1.3973,94.97,0.0284,1.455374
3507300,1753650,5e-6,0.312720,1.3671,91.78,0.0279,1.412564
3507400,1753700,5e-6,0.289500,1.3358,93.23,0.0272,1.347300
3507500,1753750,5e-6,0.304241,1.3556,95.39,0.0284,1.368790
3507600,1753800,5e-6,0.314846,1.3700,98.61,0.0271,1.404630
3507700,1753850,5e-6,0.294232,1.3421,101.12,0.0268,1.359380
3507800,1753900,5e-6,0.307748,1.3604,92.07,0.0296,1.378087
3507900,1753950,5e-6,0.281641,1.3253,93.07,0.0297,1.340721
3508000,1754000,5e-6,0.345331,1.4125,100.22,0.0272,1.439365
3508100,1754050,5e-6,0.300909,1.3511,137.06,0.0367,1.368641
3508200,1754100,5e-6,0.302822,1.3537,94.47,0.0285,1.371132
3508300,1754150,5e-6,0.283585,1.3279,95.55,0.0275,1.339596
3508400,1754200,5e-6,0.312867,1.3673,96.83,0.0279,1.421963
3508500,1754250,5e-6,0.313586,1.3683,97.03,0.0290,1.400383
3508600,1754300,5e-6,0.315884,1.3715,98.76,0.0263,1.384633
3508700,1754350,5e-6,0.287622,1.3333,95.62,0.0272,1.346882
3508800,1754400,5e-6,0.328231,1.3885,94.61,0.0281,1.412273
3508900,1754450,5e-6,0.290327,1.3369,95.34,0.0274,1.350487
3509000,1754500,5e-6,0.310925,1.3647,104.58,0.0246,1.380460
3509100,1754550,5e-6,0.294367,1.3423,130.35,0.0371,1.355410
3509200,1754600,5e-6,0.312028,1.3662,93.07,0.0289,1.381582
3509300,1754650,5e-6,0.299240,1.3488,92.98,0.0276,1.362664
3509400,1754700,5e-6,0.293911,1.3417,93.27,0.0285,1.363861
3509500,1754750,5e-6,0.282128,1.3259,94.25,0.0276,1.334463
3509600,1754800,5e-6,0.331373,1.3929,90.19,0.0300,1.447635
3509700,1754850,5e-6,0.303363,1.3544,96.40,0.0273,1.370318
3509800,1754900,5e-6,0.303476,1.3546,97.04,0.0271,1.369569
3509900,1754950,5e-6,0.312401,1.3667,97.73,0.0262,1.380869
3510000,1755000,5e-6,0.340152,1.4052,100.28,0.0270,1.487367
3510100,1755050,5e-6,0.301028,1.3512,132.58,0.0379,1.366485
3510200,1755100,5e-6,0.284793,1.3295,92.57,0.0291,1.342011
3510300,1755150,5e-6,0.328130,1.3884,97.83,0.0276,1.417403
3510400,1755200,5e-6,0.295433,1.3437,92.99,0.0278,1.356488
3510500,1755250,5e-6,0.279756,1.3228,88.32,0.0312,1.347727
3510600,1755300,5e-6,0.318411,1.3749,101.25,0.0264,1.441196
3510700,1755350,5e-6,0.333960,1.3965,100.68,0.0261,1.418397
3510800,1755400,5e-6,0.310552,1.3642,95.06,0.0276,1.382414
3510900,1755450,5e-6,0.330014,1.3910,105.57,0.0250,1.462683
3511000,1755500,5e-6,0.306828,1.3591,94.17,0.0283,1.382769
3511100,1755550,5e-6,0.316317,1.3721,134.61,0.0367,1.403332
3511200,1755600,5e-6,0.319281,1.3761,96.82,0.0264,1.409069
3511300,1755650,5e-6,0.312827,1.3673,97.37,0.0258,1.394996
3511400,1755700,5e-6,0.285749,1.3308,96.35,0.0271,1.346074
3511500,1755750,5e-6,0.294056,1.3419,87.61,0.0320,1.357838
3511600,1755800,5e-6,0.303630,1.3548,91.75,0.0288,1.378981
3511700,1755850,5e-6,0.332220,1.3941,93.36,0.0285,1.469781
3511800,1755900,5e-6,0.331248,1.3927,101.04,0.0254,1.412854
3511900,1755950,5e-6,0.287164,1.3326,95.68,0.0268,1.346199
3512000,1756000,5e-6,0.314373,1.3694,92.99,0.0287,1.417371
3512100,1756050,5e-6,0.281861,1.3256,132.12,0.0402,1.338154
3512200,1756100,5e-6,0.300477,1.3505,100.60,0.0278,1.372870
3512300,1756150,5e-6,0.310323,1.3639,100.35,0.0254,1.382486
3512400,1756200,5e-6,0.351596,1.4213,98.36,0.0239,1.534056
3512500,1756250,5e-6,0.303114,1.3541,94.55,0.0274,1.364540
3512600,1756300,5e-6,0.305341,1.3571,97.03,0.0261,1.377109
3512700,1756350,5e-6,0.277262,1.3195,97.10,0.0257,1.337940
3512800,1756400,5e-6,0.344774,1.4117,94.51,0.0270,1.523942
3512900,1756450,5e-6,0.352555,1.4227,90.57,0.0298,1.553636
3513000,1756500,5e-6,0.283219,1.3274,96.59,0.0274,1.336196
3513100,1756550,5e-6,0.306900,1.3592,132.82,0.0369,1.378422
3513200,1756600,5e-6,0.319857,1.3769,109.60,0.0234,1.409387
3513300,1756650,5e-6,0.324597,1.3835,102.64,0.0258,1.402443
3513400,1756700,5e-6,0.340163,1.4052,101.12,0.0265,1.425594
3513500,1756750,5e-6,0.283205,1.3274,89.35,0.0304,1.341147
3513600,1756800,5e-6,0.330073,1.3911,92.23,0.0289,1.448551
3513700,1756850,5e-6,0.315961,1.3716,96.31,0.0270,1.455423
3513800,1756900,5e-6,0.308487,1.3614,88.42,0.0293,1.415538
3513900,1756950,5e-6,0.299512,1.3492,100.08,0.0254,1.368700
3514000,1757000,5e-6,0.303488,1.3546,95.95,0.0271,1.370107
3514100,1757050,5e-6,0.314795,1.3700,133.98,0.0374,1.387474
3514200,1757100,5e-6,0.284758,1.3294,95.69,0.0265,1.340455
3514300,1757150,5e-6,0.278771,1.3215,97.90,0.0265,1.340875
3514400,1757200,5e-6,0.267150,1.3062,89.22,0.0306,1.317062
3514500,1757250,5e-6,0.287627,1.3333,93.68,0.0270,1.348670
3514600,1757300,5e-6,0.283205,1.3274,93.05,0.0288,1.339007
3514700,1757350,5e-6,0.312380,1.3667,96.01,0.0267,1.387179
3514800,1757400,5e-6,0.298973,1.3485,91.38,0.0291,1.363363
3514900,1757450,5e-6,0.283796,1.3282,93.80,0.0279,1.344975
3515000,1757500,5e-6,0.287139,1.3326,93.25,0.0280,1.347390
3515100,1757550,5e-6,0.306878,1.3592,134.62,0.0351,1.384670
3515200,1757600,5e-6,0.292108,1.3392,91.80,0.0276,1.359353
3515300,1757650,5e-6,0.300568,1.3506,95.20,0.0273,1.404712
3515400,1757700,5e-6,0.302556,1.3533,94.54,0.0281,1.364545
3515500,1757750,5e-6,0.319079,1.3759,97.92,0.0266,1.398030
3515600,1757800,5e-6,0.291305,1.3382,93.19,0.0277,1.355338
3515700,1757850,5e-6,0.335930,1.3992,89.13,0.0295,1.419384
3515800,1757900,5e-6,0.304233,1.3556,99.43,0.0271,1.372280
3515900,1757950,5e-6,0.292785,1.3402,96.35,0.0283,1.353588
3516000,1758000,5e-6,0.311102,1.3649,94.99,0.0277,1.393603
3516100,1758050,5e-6,0.299963,1.3498,137.24,0.0352,1.373256
3516200,1758100,5e-6,0.304542,1.3560,90.16,0.0296,1.387597
3516300,1758150,5e-6,0.314513,1.3696,95.71,0.0277,1.395779
3516400,1758200,5e-6,0.309640,1.3629,87.99,0.0294,1.517683
3516500,1758250,5e-6,0.323717,1.3823,99.38,0.0268,1.395670
3516600,1758300,5e-6,0.279113,1.3220,97.32,0.0259,1.342411
3516700,1758350,5e-6,0.299446,1.3491,95.52,0.0281,1.376906
3516800,1758400,5e-6,0.305117,1.3568,92.20,0.0285,1.379606
3516900,1758450,5e-6,0.330559,1.3917,111.29,0.0276,1.435309
3517000,1758500,5e-6,0.272138,1.3128,96.95,0.0288,1.325081
3517100,1758550,5e-6,0.323711,1.3822,135.42,0.0354,1.399151
3517200,1758600,5e-6,0.296316,1.3449,101.08,0.0251,1.370767
3517300,1758650,5e-6,0.321238,1.3788,97.39,0.0260,1.395789
3517400,1758700,5e-6,0.313631,1.3684,97.58,0.0260,1.389666
3517500,1758750,5e-6,0.329803,1.3907,97.08,0.0275,1.423418
3517600,1758800,5e-6,0.355500,1.4269,99.14,0.0258,1.470937
3517700,1758850,5e-6,0.296281,1.3448,91.55,0.0287,1.358094
3517800,1758900,5e-6,0.306086,1.3581,100.95,0.0254,1.377123
3517900,1758950,5e-6,0.310938,1.3647,102.03,0.0255,1.379395
3518000,1759000,5e-6,0.289507,1.3358,92.96,0.0289,1.345281
3518100,1759050,5e-6,0.292514,1.3398,134.92,0.0382,1.356665
3518200,1759100,5e-6,0.307477,1.3600,96.19,0.0274,1.376343
3518300,1759150,5e-6,0.294634,1.3426,97.48,0.0270,1.363054
3518400,1759200,5e-6,0.322499,1.3806,103.10,0.0250,1.405439
3518500,1759250,5e-6,0.275946,1.3178,94.21,0.0280,1.328044
3518600,1759300,5e-6,0.286514,1.3318,102.72,0.0248,1.341798
3518700,1759350,5e-6,0.312208,1.3664,96.21,0.0272,1.380491
3518800,1759400,5e-6,0.319127,1.3759,108.31,0.0242,1.393391
3518900,1759450,5e-6,0.329659,1.3905,94.80,0.0286,1.414673
3519000,1759500,5e-6,0.294847,1.3429,89.57,0.0304,1.355815
3519100,1759550,5e-6,0.319807,1.3769,131.76,0.0389,1.456667
3519200,1759600,5e-6,0.312873,1.3673,101.24,0.0272,1.382316
3519300,1759650,5e-6,0.297039,1.3459,98.79,0.0261,1.361897
3519400,1759700,5e-6,0.294328,1.3422,97.25,0.0269,1.353670
3519500,1759750,5e-6,0.304496,1.3559,95.03,0.0275,1.383501
3519600,1759800,5e-6,0.290077,1.3365,100.25,0.0254,1.372744
3519700,1759850,5e-6,0.317603,1.3738,98.12,0.0259,1.470713
3519800,1759900,5e-6,0.307829,1.3605,98.93,0.0264,1.374620
3519900,1759950,5e-6,0.307453,1.3600,101.65,0.0248,1.394912
3520000,1760000,5e-6,0.290980,1.3377,96.99,0.0264,1.349720
3520100,1760050,5e-6,0.286789,1.3321,128.83,0.0397,1.342088
3520200,1760100,5e-6,0.304471,1.3559,95.10,0.0279,1.389935
3520300,1760150,5e-6,0.328472,1.3888,93.81,0.0282,1.451327
3520400,1760200,5e-6,0.305523,1.3573,90.07,0.0291,1.378600
3520500,1760250,5e-6,0.288007,1.3338,95.67,0.0293,1.348909
3520600,1760300,5e-6,0.316261,1.3720,92.43,0.0284,1.405157
3520700,1760350,5e-6,0.277479,1.3198,92.31,0.0298,1.328838
3520800,1760400,5e-6,0.320299,1.3775,100.94,0.0261,1.399437
3520900,1760450,5e-6,0.308918,1.3620,89.20,0.0307,1.424670
3521000,1760500,5e-6,0.279813,1.3229,93.52,0.0292,1.332218
3521100,1760550,5e-6,0.301264,1.3516,136.27,0.0348,1.368078
3521200,1760600,5e-6,0.335988,1.3993,95.01,0.0268,1.453734
3521300,1760650,5e-6,0.305664,1.3575,92.09,0.0292,1.376160
3521400,1760700,5e-6,0.289734,1.3361,99.36,0.0258,1.355062
3521500,1760750,5e-6,0.346737,1.4144,103.32,0.0256,1.550438
3521600,1760800,5e-6,0.299742,1.3495,88.94,0.0305,1.369202
3521700,1760850,5e-6,0.307963,1.3607,104.29,0.0241,1.395425
3521800,1760900,5e-6,0.304154,1.3555,91.80,0.0290,1.393906
3521900,1760950,5e-6,0.305250,1.3570,92.13,0.0285,1.406431
3522000,1761000,5e-6,0.308655,1.3616,98.03,0.0260,1.382695
3522100,1761050,5e-6,0.342922,1.4091,130.29,0.0393,1.542242
3522200,1761100,5e-6,0.310729,1.3644,96.48,0.0268,1.393425
3522300,1761150,5e-6,0.343326,1.4096,94.45,0.0269,1.496337
3522400,1761200,5e-6,0.288931,1.3350,97.23,0.0271,1.348810
3522500,1761250,5e-6,0.307990,1.3607,99.62,0.0255,1.376024
3522600,1761300,5e-6,0.305330,1.3571,98.20,0.0263,1.377852
3522700,1761350,5e-6,0.301181,1.3515,87.18,0.0309,1.393344
3522800,1761400,5e-6,0.297722,1.3468,90.58,0.0290,1.361009
3522900,1761450,5e-6,0.311625,1.3656,92.70,0.0280,1.387465
3523000,1761500,5e-6,0.312619,1.3670,107.39,0.0243,1.402243
3523100,1761550,5e-6,0.310045,1.3635,129.26,0.0384,1.405103
3523200,1761600,5e-6,0.325364,1.3845,102.69,0.0251,1.416991
3523300,1761650,5e-6,0.297972,1.3471,97.10,0.0279,1.372076
3523400,1761700,5e-6,0.285773,1.3308,97.94,0.0276,1.341873
3523500,1761750,5e-6,0.311011,1.3648,100.89,0.0251,1.441154
3523600,1761800,5e-6,0.276695,1.3188,99.99,0.0255,1.331600
3523700,1761850,5e-6,0.322584,1.3807,97.66,0.0257,1.411405
3523800,1761900,5e-6,0.328602,1.3890,108.68,0.0247,1.418006
3523900,1761950,5e-6,0.330734,1.3920,102.30,0.0249,1.408448
3524000,1762000,5e-6,0.336635,1.4002,94.09,0.0269,1.432527
3524100,1762050,5e-6,0.322481,1.3805,136.11,0.0356,1.395258
3524200,1762100,5e-6,0.306773,1.3590,94.79,0.0294,1.397010
3524300,1762150,5e-6,0.340738,1.4060,101.12,0.0250,1.450000
3524400,1762200,5e-6,0.317246,1.3733,96.03,0.0256,1.396046
3524500,1762250,5e-6,0.299858,1.3497,95.04,0.0277,1.360617
3524600,1762300,5e-6,0.310580,1.3642,97.58,0.0261,1.392940
3524700,1762350,5e-6,0.265656,1.3043,91.69,0.0279,1.315250
3524800,1762400,5e-6,0.294520,1.3425,92.22,0.0293,1.368357
3524900,1762450,5e-6,0.276538,1.3186,90.92,0.0283,1.329637
3525000,1762500,5e-6,0.331043,1.3924,100.04,0.0253,1.421569
3525100,1762550,5e-6,0.291157,1.3380,133.18,0.0379,1.349473
3525200,1762600,5e-6,0.301893,1.3524,96.67,0.0262,1.367174
3525300,1762650,5e-6,0.269946,1.3099,88.20,0.0313,1.322924
3525400,1762700,5e-6,0.283609,1.3279,91.97,0.0284,1.338611
3525500,1762750,5e-6,0.304148,1.3555,90.28,0.0293,1.373355
3525600,1762800,5e-6,0.314212,1.3692,105.57,0.0263,1.391508
3525700,1762850,5e-6,0.292054,1.3392,98.12,0.0274,1.355975
3525800,1762900,5e-6,0.302982,1.3539,100.39,0.0256,1.370047
3525900,1762950,5e-6,0.301981,1.3525,100.29,0.0260,1.364088
3526000,1763000,5e-6,0.337511,1.4015,101.91,0.0242,1.499377
3526100,1763050,5e-6,0.300472,1.3505,134.95,0.0366,1.366773
3526200,1763100,5e-6,0.318459,1.3750,94.57,0.0277,1.406450
3526300,1763150,5e-6,0.292145,1.3393,101.41,0.0254,1.354395
3526400,1763200,5e-6,0.308948,1.3620,94.26,0.0276,1.384105
3526500,1763250,5e-6,0.317751,1.3740,102.58,0.0254,1.388052
3526600,1763300,5e-6,0.317343,1.3735,100.00,0.0266,1.462650
3526700,1763350,5e-6,0.324841,1.3838,93.17,0.0280,1.419263
3526800,1763400,5e-6,0.306191,1.3582,92.35,0.0288,1.408146
3526900,1763450,5e-6,0.297683,1.3467,96.83,0.0273,1.360364
