step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
860,860,9.973748e-4,1.418660,4.1316,3632.36,1.9634,5.819930
870,870,9.973134e-4,1.378042,3.9671,3238.74,2.0427,5.712342
880,880,9.972514e-4,1.366273,3.9207,3056.32,2.0931,5.847628
890,890,9.971886e-4,1.295828,3.6540,3318.09,2.0261,5.394072
900,900,9.971252e-4,1.367638,3.9261,3354.61,2.0221,5.715570
910,910,9.970609e-4,1.321573,3.7493,3012.10,2.1048,5.549389
920,920,9.969961e-4,1.402669,4.0660,3400.77,2.0051,5.709829
930,930,9.969305e-4,1.330433,3.7827,3192.64,2.0567,5.618838
940,940,9.968642e-4,1.332391,3.7901,3119.20,2.0735,5.658235
950,950,9.967972e-4,1.305930,3.6911,2832.08,2.1636,5.423378
960,960,9.967295e-4,1.256312,3.5124,3031.39,2.1048,5.179305
970,970,9.966611e-4,1.360364,3.8976,3062.17,2.0899,5.739457
980,980,9.96592e-4,1.377805,3.9662,3055.09,2.0931,5.908587
990,990,9.965221e-4,1.387364,4.0043,2964.37,2.1236,6.022903
1000,1000,9.964517e-4,1.380312,3.9761,3032.26,2.0994,5.999914
1010,1010,9.963805e-4,1.329592,3.7795,3683.92,1.9554,5.546681
1020,1020,9.963084e-4,1.302011,3.6767,3089.84,2.0816,5.459377
1030,1030,9.962358e-4,1.234931,3.4381,4141.51,1.8862,5.098214
1040,1040,9.961625e-4,1.227165,3.4115,3217.46,2.0494,5.096901
1050,1050,9.960885e-4,1.274305,3.5762,3400.86,2.0109,5.253359
1060,1060,9.960138e-4,1.343279,3.8316,3596.14,1.9741,5.704456
1070,1070,9.959382e-4,1.263211,3.5368,3040.63,2.1032,5.310045
1080,1080,9.958621e-4,1.241240,3.4599,3186.98,2.0697,5.295401
1090,1090,9.957852e-4,1.374722,3.9540,3577.93,1.9794,5.683758
1100,1100,9.957076e-4,1.238163,3.4493,3236.57,2.0542,5.198517
1110,1110,9.956295e-4,1.204997,3.3368,3219.32,2.0707,4.960954
1120,1120,9.955504e-4,1.247046,3.4800,3681.96,1.9709,4.959476
1130,1130,9.954707e-4,1.243969,3.4694,3044.21,2.1171,5.276722
1140,1140,9.953903e-4,1.206600,3.3421,3036.25,2.1136,4.946608
1150,1150,9.953092e-4,1.178525,3.2496,2680.08,2.2345,4.832240
1160,1160,9.952275e-4,1.164984,3.2059,3109.12,2.0948,4.655015
1170,1170,9.951451e-4,1.279897,3.5963,3799.33,1.9476,5.470327
1180,1180,9.950618e-4,1.202735,3.3292,3746.03,1.9603,5.004370
1190,1190,9.949779e-4,1.270007,3.5609,2892.69,2.1540,5.336164
1200,1200,9.948933e-4,1.238125,3.4491,3092.95,2.0936,5.296157
1210,1210,9.94808e-4,1.174572,3.2368,3126.32,2.0850,4.773898
1220,1220,9.94722e-4,1.117498,3.0572,2871.43,2.1646,4.590455
1230,1230,9.946353e-4,1.276686,3.5847,3640.79,1.9736,5.360567
1240,1240,9.945479e-4,1.248609,3.4855,3047.54,2.1043,5.276444
1250,1250,9.944597e-4,1.165991,3.2091,2991.57,2.1241,4.906876
1260,1260,9.943709e-4,1.232238,3.4289,3008.04,2.1173,5.112315
1270,1270,9.942815e-4,1.136761,3.1167,2926.25,2.1446,4.704875
