step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss
330,82,4.1e-4,2.817149,16.7291,1274.56,0.9251,0.067109,0.070510,14.381699
340,85,4.2500003e-4,2.822348,16.8163,1656.26,0.9032,0.071081,0.075545,14.826123
350,87,4.3500002e-4,2.787017,16.2325,1511.82,0.9083,0.075533,0.079250,14.245830
360,90,4.5000002e-4,2.768260,15.9309,1578.19,0.9707,0.081820,0.086226,14.166931
370,92,4.6000004e-4,2.712965,15.0739,1689.25,0.8844,0.088424,0.093054,13.925531
380,95,4.75e-4,2.734192,15.3973,1645.27,0.9212,0.097350,0.110001,14.356941
390,97,4.8500003e-4,2.696022,14.8207,1428.58,0.8791,0.101845,0.106636,13.958548
400,100,5e-4,2.637469,13.9778,1554.21,0.9446,0.109094,0.118573,13.729634
410,102,5e-4,2.680624,14.5942,1238.44,0.8687,0.119470,0.129525,14.098700
420,105,5e-4,2.651274,14.1721,1543.94,0.9533,0.127228,0.131444,13.644534
430,107,5e-4,2.556730,12.8936,1287.01,0.9400,0.129861,0.130781,12.985288
440,110,5e-4,2.556063,12.8850,1319.17,1.0407,0.139039,0.137400,13.027725
450,112,5e-4,2.578034,13.1712,1591.85,0.8632,0.149649,0.141384,13.546748
460,115,5e-4,2.512942,12.3412,1472.50,0.9167,0.151262,0.143402,13.358086
470,117,5e-4,2.525516,12.4973,1693.16,0.8792,0.156142,0.143225,13.095525
480,120,5e-4,2.479916,11.9403,1293.95,1.0021,0.157484,0.151524,12.765095
490,122,5e-4,2.434642,11.4117,1223.53,0.9019,0.162341,0.149270,12.555281
500,125,5e-4,2.476601,11.9007,1583.44,0.9296,0.178953,0.149598,13.143497
510,127,5e-4,2.447846,11.5634,1338.75,0.9026,0.188271,0.171275,12.672110
520,130,5e-4,2.382506,10.8320,1807.34,0.9422,0.182762,0.164442,12.079397
530,132,5e-4,2.332339,10.3020,1531.91,0.9034,0.190018,0.158141,11.859290
540,135,5e-4,2.363825,10.6315,1350.77,0.9479,0.209748,0.169042,12.509482
550,137,5e-4,2.305038,10.0246,1347.56,0.8727,0.216020,0.168604,12.059237
560,140,5e-4,2.311312,10.0877,1386.25,0.9589,0.217313,0.170078,11.992862
570,142,5e-4,2.267758,9.6577,1718.80,0.8255,0.235058,0.182970,11.992279
580,145,5e-4,2.214356,9.1555,1447.15,0.9613,0.243868,0.188364,11.452957
590,147,5e-4,2.222110,9.2268,1230.79,0.8972,0.258277,0.192026,11.831484
600,150,5e-4,2.190998,8.9441,1391.17,0.9739,0.258040,0.185980,11.434134
610,152,5e-4,2.222854,9.2336,1296.16,0.9297,0.266641,0.190586,11.533942
620,155,5e-4,2.155700,8.6339,1419.30,0.9549,0.278941,0.200214,11.238388
630,157,5e-4,2.146264,8.5528,1486.30,0.8730,0.289695,0.211493,11.005293
640,160,5e-4,2.135358,8.4601,1723.07,0.9372,0.296720,0.213763,10.932766
650,162,5e-4,2.118550,8.3191,1229.89,0.9091,0.301326,0.206303,11.079601
660,165,5e-4,2.122085,8.3485,1718.08,0.9058,0.329433,0.226784,11.215577
670,167,5e-4,2.067789,7.9073,1612.81,0.8865,0.330340,0.236865,10.672897
680,170,5e-4,2.113813,8.2798,1648.03,0.9375,0.341572,0.236604,10.767545
690,172,5e-4,2.053091,7.7919,1262.72,0.9143,0.340227,0.245874,10.581170
700,175,5e-4,1.996799,7.3654,1645.66,0.9541,0.324280,0.215191,10.312602
710,177,5e-4,2.028019,7.5990,1550.89,0.8310,0.358608,0.240789,10.730052
720,180,5e-4,1.964546,7.1317,1367.24,1.0046,0.334696,0.223638,9.983662
730,182,5e-4,1.991903,7.3295,1371.73,0.8825,0.350781,0.231827,10.527810
740,185,5e-4,1.920552,6.8247,1666.94,0.9170,0.364650,0.235890,9.905853
750,187,5e-4,1.935736,6.9291,1632.06,0.8888,0.364347,0.235607,9.957771
760,190,5e-4,1.935982,6.9308,1459.42,0.9357,0.361409,0.234826,10.133023
770,192,5e-4,1.998388,7.3772,1256.44,0.9055,0.389312,0.254999,10.678289
780,195,5e-4,1.889046,6.6131,1568.61,0.8981,0.378473,0.240998,9.987337
790,197,5e-4,1.842004,6.3092,1288.80,0.9345,0.370875,0.234981,9.560591
800,200,5e-4,1.943979,6.9865,1388.64,0.9296,0.389988,0.243090,10.303514
810,202,5e-4,1.869633,6.4859,1567.85,0.8774,0.402367,0.257568,9.726714
820,205,5e-4,1.806275,6.0877,1530.18,0.9638,0.384221,0.239867,9.156299
830,207,5e-4,1.817122,6.1541,1310.60,0.8952,0.396644,0.251048,9.412283
840,210,5e-4,1.774329,5.8963,1251.49,1.0877,0.390646,0.238204,9.023467
850,212,5e-4,1.760838,5.8173,1693.51,0.8885,0.405759,0.246187,8.972486
860,215,5e-4,1.810377,6.1128,1494.26,0.9324,0.429718,0.259303,9.346888
870,217,5e-4,1.765873,5.8467,1611.26,0.8806,0.419531,0.250677,9.059441
880,220,5e-4,1.844638,6.3258,1417.70,0.9890,0.421655,0.259656,9.590625
890,222,5e-4,1.759250,5.8081,1561.99,0.8944,0.422712,0.252187,9.066103
900,225,5e-4,1.776391,5.9085,1490.08,0.9200,0.422115,0.253501,9.336544
910,227,5e-4,1.757224,5.7963,1278.32,0.9178,0.430319,0.259844,9.106080
920,230,5e-4,1.779039,5.9242,1659.07,0.9366,0.436949,0.259793,9.140899
930,232,5e-4,1.770143,5.8717,1366.94,0.8962,0.438548,0.260739,9.115993
940,235,5e-4,1.754283,5.7793,1371.68,0.9617,0.427131,0.251768,9.215905
950,237,5e-4,1.696095,5.4526,1253.73,0.9003,0.433576,0.263989,8.748280
960,240,5e-4,1.658436,5.2511,1356.52,0.9767,0.435672,0.261538,8.497996
970,242,5e-4,1.746173,5.7326,1292.84,0.8999,0.461631,0.273024,9.122854
980,245,5e-4,1.746066,5.7320,1417.31,0.9456,0.462573,0.277410,9.235944
990,247,5e-4,1.700917,5.4790,1270.09,0.8963,0.457625,0.276132,8.861261
1000,250,5e-4,1.827733,6.2198,1413.21,0.9230,0.474510,0.275504,9.978233
1010,252,5e-4,1.686683,5.4015,1383.27,0.9088,0.457682,0.270152,8.728343
1020,255,5e-4,1.707371,5.5144,1563.97,0.9326,0.455989,0.270533,8.761945
1030,257,5e-4,1.653842,5.2270,1786.53,0.8595,0.459620,0.275313,8.505623
1040,260,5e-4,1.645822,5.1853,1551.17,0.9382,0.451443,0.271313,8.557763
1050,262,5e-4,1.638605,5.1480,1531.07,0.8703,0.436756,0.262639,8.393339
1060,265,5e-4,1.743031,5.7146,1683.66,0.9289,0.468456,0.277442,9.021112
1070,267,5e-4,1.689456,5.4165,1437.33,0.8764,0.481971,0.289217,8.914053
1080,270,5e-4,1.672233,5.3240,1372.88,0.9657,0.456619,0.273871,8.688135
1090,272,5e-4,1.695112,5.4473,1524.22,0.8444,0.470558,0.279075,8.811032
1100,275,5e-4,1.675199,5.3399,1568.16,0.9561,0.468293,0.275185,8.730871
1110,277,5e-4,1.620972,5.0580,1350.54,0.9279,0.460930,0.271404,8.245055
1120,280,5e-4,1.610575,5.0057,1811.80,0.9588,0.474157,0.281099,8.093371
1130,282,5e-4,1.607991,4.9928,1306.10,0.9078,0.476006,0.283806,8.305835
1140,285,5e-4,1.660911,5.2641,1470.81,0.9718,0.475915,0.279820,8.580445
1150,287,5e-4,1.557653,4.7477,1181.17,0.9616,0.468126,0.279782,7.947919
1160,290,5e-4,1.547061,4.6976,1463.15,1.0208,0.474991,0.284490,7.757591
1170,292,5e-4,1.622764,5.0671,1521.80,0.8540,0.506922,0.300347,8.441171
1180,295,5e-4,1.614994,5.0279,1523.20,0.9421,0.492466,0.293560,8.482072
1190,297,5e-4,1.584125,4.8750,1639.54,0.8999,0.509578,0.311042,8.151046
1200,300,5e-4,1.610222,5.0039,1358.99,0.9886,0.502385,0.313728,8.291694
1210,302,5e-4,1.570549,4.8093,1474.96,0.8878,0.477665,0.289660,8.142814
1220,305,5e-4,1.528880,4.6130,1297.17,1.0029,0.499634,0.311784,7.831336
1230,307,5e-4,1.575046,4.8310,1546.70,0.8743,0.503587,0.306044,8.216462
1240,310,5e-4,1.619221,5.0492,1477.68,0.9695,0.498885,0.311615,8.304863
1250,312,5e-4,1.571809,4.8154,1293.05,0.9376,0.502764,0.313812,8.197752
1260,315,5e-4,1.554583,4.7331,1402.50,1.0087,0.486362,0.307576,8.022362
1270,317,5e-4,1.547478,4.6996,1218.67,0.9305,0.482649,0.297866,7.982776
1280,320,5e-4,1.509323,4.5237,1417.93,0.9852,0.493820,0.309159,7.808585
1290,322,5e-4,1.524125,4.5911,1336.17,0.9080,0.486467,0.296264,8.028715
1300,325,5e-4,1.521992,4.5813,1811.11,0.8735,0.506571,0.306852,7.944726
1310,327,5e-4,1.526017,4.5998,1860.37,0.8373,0.521313,0.309528,7.845747
1320,330,5e-4,1.481671,4.4003,1321.32,1.0182,0.510372,0.307630,7.760185
1330,332,5e-4,1.506296,4.5100,1537.54,0.9195,0.494055,0.297410,7.561329
1340,335,5e-4,1.542395,4.6758,1351.04,0.9913,0.499083,0.305407,8.042021
1350,337,5e-4,1.477506,4.3820,1398.48,0.8615,0.506898,0.310219,7.707861
1360,340,5e-4,1.615754,5.0317,1403.26,0.9587,0.527384,0.325877,8.391561
1370,342,5e-4,1.551311,4.7177,1501.46,0.8749,0.525394,0.329100,8.030805
1380,345,5e-4,1.508278,4.5189,1325.60,0.9918,0.523102,0.325511,7.863921
1390,347,5e-4,1.483865,4.4100,1228.07,0.9653,0.507335,0.310843,7.514886
1400,350,5e-4,1.511711,4.5345,1494.47,0.9614,0.528251,0.328879,7.811039
1410,352,5e-4,1.537930,4.6549,1514.88,0.8812,0.531500,0.335427,7.904441
1420,355,5e-4,1.494387,4.4566,1551.62,0.9592,0.525609,0.322375,7.707403
1430,357,5e-4,1.498092,4.4731,1385.07,0.8848,0.532253,0.336559,7.836040
1440,360,5e-4,1.454197,4.2810,1448.31,0.9522,0.523440,0.327818,7.506734
1450,362,5e-4,1.445529,4.2441,1148.68,0.8908,0.514091,0.319846,7.683575
1460,365,5e-4,1.571218,4.8125,1290.28,1.0019,0.546304,0.330377,8.445055
1470,367,5e-4,1.417414,4.1264,1382.78,0.9154,0.498940,0.316796,7.200386
1480,370,5e-4,1.454132,4.2808,1512.51,0.9834,0.512314,0.313102,7.495566
1490,372,5e-4,1.473453,4.3643,1592.77,0.8613,0.527404,0.324585,7.565295
1500,375,5e-4,1.462049,4.3148,1292.41,0.9960,0.523587,0.327253,7.697626
1510,377,5e-4,1.545303,4.6894,1326.17,0.8627,0.544746,0.341052,8.259722
1520,380,5e-4,1.531965,4.6273,1329.80,0.9555,0.543770,0.345898,8.102386
1530,382,5e-4,1.495048,4.4595,1404.08,0.9201,0.527731,0.335785,7.735484
1540,385,5e-4,1.476715,4.3785,1491.08,0.9403,0.533079,0.334378,7.716281
1550,387,5e-4,1.468895,4.3444,1235.23,0.9357,0.519683,0.333419,7.545876
1560,390,5e-4,1.511142,4.5319,1439.10,0.9404,0.539922,0.337649,8.018443
1570,392,5e-4,1.609650,5.0011,1627.89,0.8657,0.567578,0.353672,8.558903
1580,395,5e-4,1.458664,4.3002,1325.55,1.0011,0.542461,0.345717,7.568884
1590,397,5e-4,1.506538,4.5111,1351.38,0.8839,0.538093,0.331733,8.054711
1600,400,5e-4,1.447710,4.2534,1556.75,0.9816,0.544972,0.343582,7.379533
1610,402,5e-4,1.472635,4.3607,1245.14,0.9120,0.539825,0.342371,7.601614
1620,405,5e-4,1.505085,4.5045,1902.20,0.9030,0.532687,0.344135,7.895403
1630,407,5e-4,1.388342,4.0082,1135.63,0.9537,0.539615,0.344169,7.125627
1640,410,5e-4,1.476466,4.3774,1659.21,0.9731,0.520100,0.329051,7.427569
1650,412,5e-4,1.402581,4.0657,1421.81,0.9156,0.520019,0.322965,7.284680
1660,415,5e-4,1.351639,3.8638,1377.44,1.0202,0.519277,0.329371,6.918978
1670,417,5e-4,1.449993,4.2631,1480.79,0.8750,0.540104,0.346736,7.483233
1680,420,5e-4,1.479252,4.3897,1568.78,0.9355,0.560798,0.359035,7.692828
1690,422,5e-4,1.440022,4.2208,1532.36,0.8698,0.535236,0.333731,7.695796
1700,425,5e-4,1.469980,4.3491,1695.85,0.9029,0.545994,0.336121,7.714784
1710,427,5e-4,1.498795,4.4763,1765.75,0.8380,0.551200,0.330803,7.937791
1720,430,5e-4,1.488445,4.4302,1616.38,0.9394,0.557307,0.343111,7.712232
1730,432,5e-4,1.436256,4.2049,1580.95,0.8899,0.535599,0.329744,7.347124
1740,435,5e-4,1.413978,4.1123,1667.46,0.9449,0.537250,0.338731,7.221309
1750,437,5e-4,1.431190,4.1837,1225.26,0.8758,0.548394,0.346645,7.637268
1760,440,5e-4,1.434280,4.1966,1703.69,0.9386,0.524042,0.331400,7.433202
1770,442,5e-4,1.469970,4.3491,1759.93,0.8350,0.564953,0.357870,7.678060
1780,445,5e-4,1.386198,3.9996,1659.65,0.9529,0.554905,0.358016,7.190158
1790,447,5e-4,1.417256,4.1258,1268.71,0.8852,0.541679,0.344707,7.402129
1810,452,5e-4,1.538178,4.6561,4778.84,3.2318,0.543962,0.356979,8.070907
1820,455,5e-4,1.562105,4.7689,1440.72,0.8935,0.514097,0.340757,8.176633
1830,457,5e-4,1.561413,4.7655,1445.52,0.8426,0.542079,0.359262,8.144058
1840,460,5e-4,1.426172,4.1627,1366.34,0.8907,0.505381,0.329784,7.555295
1850,462,5e-4,1.525590,4.5979,1415.79,0.8197,0.527622,0.336784,8.232857
1860,465,5e-4,1.357185,3.8852,1627.15,0.8616,0.493435,0.320616,6.929649
1870,467,5e-4,1.442733,4.2322,1228.43,0.8487,0.519274,0.345676,7.463154
1880,470,5e-4,1.388738,4.0098,1396.15,0.9105,0.502473,0.331490,7.226430
1890,472,5e-4,1.335642,3.8024,1159.89,0.8876,0.484497,0.318312,6.733085
1900,475,5e-4,1.373739,3.9501,1330.13,0.9413,0.512806,0.334010,7.141023
1910,477,5e-4,1.371709,3.9421,1241.99,0.8387,0.517362,0.336773,7.094392
1920,480,5e-4,1.398228,4.0480,1564.94,0.8440,0.538044,0.353605,7.304699
1930,482,5e-4,1.430530,4.1809,1293.30,0.8322,0.521627,0.340890,7.449451
1940,485,5e-4,1.407055,4.0839,1601.63,0.9036,0.517946,0.340465,7.254585
1950,487,5e-4,1.388947,4.0106,1248.10,0.8679,0.515179,0.336772,7.269357
1960,490,5e-4,1.302322,3.6778,1431.09,0.9277,0.516754,0.340866,6.672849
1970,492,5e-4,1.434109,4.1959,1301.90,0.8613,0.538776,0.352121,7.605381
1980,495,5e-4,1.399773,4.0543,1498.46,0.8827,0.541359,0.356401,7.397243
1990,497,5e-4,1.381766,3.9819,1359.17,0.8836,0.520033,0.332081,7.008455
2000,500,5e-4,1.349474,3.8554,1521.56,0.9223,0.536075,0.360496,6.943133
2010,502,5e-4,1.413029,4.1084,1301.52,0.8433,0.539737,0.348513,7.369147
2020,505,5e-4,1.422080,4.1457,1373.51,0.8703,0.539983,0.360948,7.574104
2030,507,5e-4,1.508303,4.5191,1268.17,0.7777,0.575991,0.373937,7.964517
2040,510,5e-4,1.317959,3.7358,1367.99,0.8819,0.528959,0.352183,6.852126
2050,512,5e-4,1.383855,3.9903,1154.90,0.8232,0.540244,0.358868,7.270515
2060,515,5e-4,1.408662,4.0905,1311.76,0.9148,0.561059,0.366306,7.426240
2070,517,5e-4,1.350940,3.8611,1460.39,0.8200,0.533377,0.358153,6.993772
2080,520,5e-4,1.322292,3.7520,1319.15,0.9232,0.510272,0.346539,6.770982
2090,522,5e-4,1.364566,3.9140,1294.28,0.8382,0.534740,0.351797,6.941190
2100,525,5e-4,1.370154,3.9360,1717.89,0.8549,0.542071,0.352280,7.268659
2110,527,5e-4,1.340578,3.8213,1538.41,0.8852,0.545178,0.370718,6.780498
2120,530,5e-4,1.337361,3.8090,1812.89,0.8786,0.541678,0.362835,6.822872
2130,532,5e-4,1.341107,3.8233,1407.99,0.8519,0.540147,0.360785,6.969587
2140,535,5e-4,1.344748,3.8372,1627.78,0.9013,0.540831,0.360706,6.942848
2150,537,5e-4,1.360966,3.9000,1646.55,0.8268,0.548645,0.367413,6.915249
2160,540,5e-4,1.360264,3.8972,1258.91,0.9363,0.551972,0.372049,7.207990
2170,542,5e-4,1.355007,3.8768,1205.87,0.8443,0.544579,0.369180,7.151863
2180,545,5e-4,1.376447,3.9608,1383.11,0.9070,0.539515,0.364761,7.245495
2190,547,5e-4,1.388403,4.0084,1859.52,0.8107,0.559674,0.379479,7.321770
2200,550,5e-4,1.316502,3.7303,1492.24,0.9231,0.546591,0.377798,6.768914
2210,552,5e-4,1.271942,3.5678,1324.31,0.8843,0.519230,0.355457,6.436632
2220,555,5e-4,1.386876,4.0023,1416.64,0.8822,0.555052,0.374671,7.400723
2230,557,5e-4,1.309310,3.7036,1655.35,0.8495,0.523308,0.352704,6.617610
2240,560,5e-4,1.277352,3.5871,1297.12,0.9494,0.527776,0.354931,6.675491
2250,562,5e-4,1.363784,3.9110,1172.20,0.8555,0.542170,0.362206,7.203138
2260,565,5e-4,1.351732,3.8641,1368.61,0.9396,0.551141,0.369751,7.021764
2270,567,5e-4,1.215986,3.3736,1188.29,0.8963,0.514936,0.352225,6.260367
2280,570,5e-4,1.306670,3.6939,1453.92,0.9139,0.542770,0.367972,6.835630
2290,572,5e-4,1.299749,3.6684,1272.65,0.9108,0.540774,0.367727,6.678380
2300,575,5e-4,1.269749,3.5600,1298.27,0.9271,0.544897,0.370594,6.608165
2310,577,5e-4,1.273648,3.5739,1257.43,0.8353,0.542911,0.369094,6.698102
2320,580,5e-4,1.387497,4.0048,1381.69,0.8998,0.590114,0.396940,7.410439
2330,582,5e-4,1.325597,3.7644,1257.76,0.8985,0.561552,0.386429,6.911053
2340,585,5e-4,1.264282,3.5405,1721.54,0.8903,0.543904,0.380219,6.380089
2350,587,5e-4,1.322238,3.7518,1225.72,0.8822,0.559502,0.385491,6.897009
2360,590,5e-4,1.275078,3.5790,1255.25,0.9289,0.553342,0.387352,6.538020
2370,592,5e-4,1.321250,3.7481,1491.19,0.8593,0.561717,0.372778,6.831638
2380,595,5e-4,1.358090,3.8888,1482.91,0.8966,0.574386,0.386369,7.219591
2390,597,5e-4,1.303236,3.6812,1165.09,0.9034,0.556544,0.375613,6.820577
2400,600,5e-4,1.286737,3.6210,1455.30,0.9426,0.553281,0.374097,6.643056
2410,602,5e-4,1.232324,3.4292,1214.44,0.9015,0.532679,0.363380,6.336637
2420,605,5e-4,1.277004,3.5859,1467.42,0.8921,0.538766,0.376698,6.609252
2430,607,5e-4,1.240857,3.4586,1695.49,0.8493,0.561475,0.383434,6.332467
2440,610,5e-4,1.207860,3.3463,1447.58,0.9001,0.560770,0.394352,6.247736
2450,612,5e-4,1.341297,3.8240,1977.77,0.8136,0.581673,0.395836,6.960489
2460,615,5e-4,1.171600,3.2272,1553.08,0.9492,0.533776,0.370514,5.916660
2470,617,5e-4,1.183629,3.2662,1325.21,0.9014,0.549147,0.382378,5.986485
2480,620,5e-4,1.296744,3.6574,1494.33,0.8933,0.549746,0.378786,6.779813
2490,622,5e-4,1.228497,3.4161,1135.14,0.9077,0.536406,0.366092,6.416801
2500,625,5e-4,1.313724,3.7200,1411.09,0.9015,0.574066,0.388765,6.985445
2510,627,5e-4,1.270350,3.5621,1522.32,0.8286,0.552462,0.379156,6.654314
2520,630,5e-4,1.228967,3.4177,1424.91,0.9217,0.531214,0.372015,6.365819
2530,632,5e-4,1.250409,3.4918,1165.70,0.8798,0.563673,0.390431,6.534693
2540,635,5e-4,1.280405,3.5981,1397.23,0.9521,0.562811,0.387284,6.650669
2550,637,5e-4,1.274663,3.5775,1436.62,0.8339,0.554447,0.381483,6.708899
2560,640,5e-4,1.236365,3.4431,1329.04,0.8990,0.562173,0.391779,6.581379
2570,642,5e-4,1.282582,3.6059,1621.56,0.8471,0.584265,0.405218,6.588477
2580,645,5e-4,1.183516,3.2658,1384.09,0.9636,0.551117,0.389013,6.019682
2590,647,5e-4,1.266169,3.5472,1222.97,0.8620,0.568346,0.391320,6.535391
2600,650,5e-4,1.199191,3.3174,1548.26,0.8972,0.562720,0.397774,6.077858
2610,652,5e-4,1.239313,3.4532,1283.57,0.8310,0.564461,0.385607,6.381090
2620,655,5e-4,1.306707,3.6940,1740.63,0.8390,0.578741,0.394361,6.899181
2630,657,5e-4,1.308084,3.6991,1232.06,0.8703,0.586391,0.416644,6.885401
2640,660,5e-4,1.243108,3.4664,1260.11,0.9399,0.568053,0.394052,6.561837
2650,662,5e-4,1.280150,3.5972,1353.77,0.8401,0.573098,0.386687,6.919816
2660,665,5e-4,1.293504,3.6455,1468.66,0.8912,0.571923,0.392746,6.758675
2670,667,5e-4,1.255103,3.5082,1175.37,0.8414,0.575900,0.396805,6.713004
2680,670,5e-4,1.157782,3.1829,1305.15,0.9371,0.539015,0.376104,5.961687
2690,672,5e-4,1.323035,3.7548,1518.07,0.8250,0.591160,0.398926,6.935349
2700,675,5e-4,1.224471,3.4024,1416.79,0.8946,0.581301,0.404217,6.461244
2710,677,5e-4,1.251976,3.4972,1506.10,0.8391,0.554838,0.383909,6.328754
2720,680,5e-4,1.280470,3.5983,1379.21,0.9100,0.570206,0.393385,6.618533
2730,682,5e-4,1.224796,3.4035,1508.91,0.8774,0.552443,0.390543,6.273183
2740,685,5e-4,1.229267,3.4187,1305.92,0.9305,0.569837,0.403893,6.446882
2750,687,5e-4,1.249815,3.4897,1539.88,0.8541,0.584591,0.407681,6.478237
2760,690,5e-4,1.201071,3.3237,1283.01,0.9601,0.544367,0.391637,6.209833
2770,692,5e-4,1.188959,3.2837,1447.89,0.8764,0.541405,0.364626,6.119990
2780,695,5e-4,1.264838,3.5425,1564.02,0.8827,0.574750,0.394970,6.673917
2790,697,5e-4,1.224563,3.4027,1302.32,0.8330,0.577354,0.391440,6.498951
2800,700,5e-4,1.203542,3.3319,1344.82,0.9570,0.557865,0.378103,6.157107
2810,702,5e-4,1.156552,3.1790,1557.99,0.8506,0.533588,0.373017,5.886659
2820,705,5e-4,1.190299,3.2881,1569.68,0.9228,0.550519,0.379296,6.071904
2830,707,5e-4,1.236517,3.4436,1163.38,0.9052,0.568405,0.386002,6.488099
2840,710,5e-4,1.250143,3.4908,1567.76,0.8791,0.571213,0.381912,6.530555
2850,712,5e-4,1.191895,3.2933,1086.31,0.8649,0.555403,0.379717,6.279845
2860,715,5e-4,1.227967,3.4143,1507.05,0.9231,0.557257,0.380786,6.449736
2870,717,5e-4,1.198302,3.3145,1257.24,0.8756,0.586248,0.410981,6.239278
2880,720,5e-4,1.166840,3.2118,1279.63,0.8975,0.578410,0.389752,6.223607
2890,722,5e-4,1.270258,3.5618,1180.59,0.8471,0.573400,0.394794,6.626845
2900,725,5e-4,1.141076,3.1301,1568.99,0.9247,0.545638,0.380679,5.794137
2910,727,5e-4,1.259146,3.5224,1324.99,0.8624,0.586959,0.396118,6.634002
2920,730,5e-4,1.268416,3.5552,1369.72,0.8857,0.583101,0.393516,6.706931
2930,732,5e-4,1.148766,3.1543,1230.03,0.9184,0.549199,0.391851,5.839257
2940,735,5e-4,1.182182,3.2615,1568.50,0.9042,0.564290,0.386311,6.058206
2950,737,5e-4,1.103154,3.0137,1248.52,0.8887,0.547781,0.385527,5.593621
2960,740,5e-4,1.118944,3.0616,1335.13,0.9083,0.555192,0.388038,5.678197
2970,742,5e-4,1.114413,3.0478,1235.84,0.8954,0.547714,0.368289,5.692272
2980,745,5e-4,1.206813,3.3428,1368.07,0.9003,0.573868,0.388318,6.284264
2990,747,5e-4,1.135337,3.1122,1446.38,0.8637,0.559597,0.385816,5.786860
3000,750,5e-4,1.121775,3.0703,1204.34,0.9526,0.561510,0.396616,5.710530
3010,752,5e-4,1.185497,3.2723,1446.22,0.8694,0.581646,0.409135,6.120140
3020,755,5e-4,1.153027,3.1678,1255.20,0.9379,0.569212,0.407702,5.843575
3030,757,5e-4,1.178769,3.2504,1303.46,0.8203,0.584916,0.406982,6.174537
3040,760,5e-4,1.125501,3.0818,1309.89,0.9242,0.550054,0.383936,5.843152
3050,762,5e-4,1.175378,3.2394,1234.93,0.8552,0.551458,0.392835,6.096101
3060,765,5e-4,1.210245,3.3543,1406.61,0.9159,0.565639,0.383500,6.336713
3070,767,5e-4,1.189274,3.2847,1199.18,0.8612,0.569377,0.393727,6.295991
3080,770,5e-4,1.173308,3.2327,1492.60,0.8881,0.560197,0.392910,6.244506
3090,772,5e-4,1.223376,3.3986,1399.57,0.8449,0.580891,0.409228,6.340623
