step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1270,317,1.9999803e-4,1.699890,5.4733,361.39,0.0673
1280,320,1.9999797e-4,1.436040,4.2040,599.21,0.0556
1290,322,1.9999794e-4,1.470770,4.3526,480.38,0.0542
1300,325,1.9999791e-4,1.556158,4.7406,349.22,0.0638
1310,327,1.9999788e-4,1.593565,4.9213,826.87,0.0905
1320,330,1.9999786e-4,1.540609,4.6674,428.14,0.0635
1330,332,1.9999783e-4,1.574156,4.8267,527.76,0.0594
1340,335,1.999978e-4,1.550097,4.7119,455.39,0.0610
1350,337,1.9999777e-4,1.592032,4.9137,457.40,0.0619
1360,340,1.9999774e-4,1.500004,4.4817,518.30,0.0586
1370,342,1.9999768e-4,1.454555,4.2826,601.99,0.0587
1380,345,1.9999765e-4,1.411088,4.1004,609.40,0.0545
1390,347,1.9999762e-4,1.403712,4.0703,505.50,0.0580
1400,350,1.9999756e-4,1.458111,4.2978,423.28,0.0601
1410,352,1.9999756e-4,1.450122,4.2636,731.81,0.0962
1420,355,1.999975e-4,1.528507,4.6113,450.95,0.0625
1430,357,1.9999748e-4,1.464509,4.3254,331.99,0.0628
1440,360,1.9999745e-4,1.438191,4.2131,492.96,0.0585
1450,362,1.9999742e-4,1.550659,4.7146,536.70,0.0625
1460,365,1.9999736e-4,1.512382,4.5375,357.48,0.0640
1470,367,1.9999733e-4,1.421854,4.1448,523.35,0.0560
1480,370,1.999973e-4,1.421223,4.1422,489.83,0.0564
1490,372,1.9999727e-4,1.482088,4.4021,478.86,0.0612
1500,375,1.9999724e-4,1.461336,4.3117,691.23,0.0602
1510,377,1.9999719e-4,1.603778,4.9718,535.66,0.1298
1520,380,1.9999716e-4,1.422342,4.1468,605.84,0.0568
1530,382,1.9999713e-4,1.521945,4.5811,506.12,0.0632
1540,385,1.9999707e-4,1.591353,4.9104,508.06,0.0603
1550,387,1.9999704e-4,1.491673,4.4445,507.71,0.0617
1560,390,1.9999701e-4,1.433450,4.1931,496.07,0.0616
1570,392,1.9999698e-4,1.412402,4.1058,636.30,0.0556
1580,395,1.9999692e-4,1.434576,4.1979,501.61,0.0595
1590,397,1.999969e-4,1.533902,4.6362,438.80,0.0623
1600,400,1.9999684e-4,1.478360,4.3857,504.60,0.0633
1610,402,1.9999681e-4,1.429751,4.1777,703.21,0.1271
1620,405,1.9999675e-4,1.491960,4.4458,472.93,0.0610
1630,407,1.9999672e-4,1.409090,4.0922,351.95,0.0621
1640,410,1.9999666e-4,1.207814,3.3462,602.04,0.0549
1650,412,1.9999666e-4,1.372812,3.9464,534.59,0.0582
1660,415,1.999966e-4,1.470100,4.3497,307.27,0.0636
1670,417,1.9999658e-4,1.361913,3.9037,606.79,0.0608
1680,420,1.9999652e-4,1.502754,4.4940,381.41,0.0634
1690,422,1.9999649e-4,1.435457,4.2016,329.36,0.0664
