step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
1500,375,1.9999724e-4,1.452580,4.2741,362.54,0.0329
1510,377,1.9999719e-4,1.432415,4.1888,409.92,0.0485
1520,380,1.9999716e-4,1.436771,4.2071,133.31,0.0388
1530,382,1.9999713e-4,1.435550,4.2020,271.32,0.0310
1540,385,1.9999707e-4,1.453170,4.2766,440.15,0.0300
1550,387,1.9999704e-4,1.459500,4.3038,352.05,0.0329
1560,390,1.9999701e-4,1.450727,4.2662,169.75,0.0374
1570,392,1.9999698e-4,1.407422,4.0854,323.00,0.0316
1580,395,1.9999692e-4,1.433758,4.1944,291.39,0.0324
1590,397,1.999969e-4,1.496059,4.4641,396.54,0.0321
1600,400,1.9999684e-4,1.498471,4.4748,281.78,0.0305
1610,402,1.9999681e-4,1.622456,5.0655,2982.59,0.4978
1610,402,1.9999681e-4,1.622445,5.0655,2965.79,0.4950
1610,402,1.9999681e-4,1.623040,5.0685,3230.65,0.5392
1610,402,1.9999681e-4,1.623262,5.0696,3151.28,0.5260
1610,402,1.9999681e-4,1.623096,5.0688,3114.49,0.5199
1610,402,1.9999681e-4,1.623419,5.0704,3122.05,0.5211
1620,405,1.9999675e-4,1.569863,4.8060,649.32,0.0513
1630,407,1.9999672e-4,1.541183,4.6701,827.57,0.0515
1640,410,1.9999666e-4,1.525809,4.5989,735.10,0.0548
1650,412,1.9999666e-4,1.479943,4.3927,387.94,0.0539
1660,415,1.999966e-4,1.408152,4.0884,353.49,0.0538
1670,417,1.9999658e-4,1.444331,4.2390,471.76,0.0522
1680,420,1.9999652e-4,1.421523,4.1434,771.70,0.0508
1690,422,1.9999649e-4,1.490253,4.4382,429.37,0.0516
1700,425,1.9999643e-4,1.377976,3.9669,416.36,0.0536
1710,427,1.999964e-4,1.370372,3.9368,557.49,0.0697
1720,430,1.9999634e-4,1.496047,4.4640,372.96,0.0536
1730,432,1.9999631e-4,1.498668,4.4757,669.88,0.0560
1740,435,1.9999626e-4,1.465735,4.3307,695.73,0.0528
1750,437,1.9999623e-4,1.456919,4.2927,469.38,0.0573
1760,440,1.999962e-4,1.364990,3.9157,464.34,0.0509
1770,442,1.9999614e-4,1.438136,4.2128,473.35,0.0577
1780,445,1.9999611e-4,1.454941,4.2842,654.06,0.0538
1790,447,1.9999605e-4,1.442909,4.2330,435.82,0.0571
1800,450,1.9999602e-4,1.367155,3.9242,372.38,0.0586
1810,452,1.9999596e-4,1.470658,4.3521,378.60,0.0925
1820,455,1.999959e-4,1.413528,4.1104,390.19,0.0542
1830,457,1.9999588e-4,1.419176,4.1337,569.59,0.0548
1840,460,1.9999582e-4,1.424925,4.1575,422.48,0.0576
1850,462,1.9999579e-4,1.425249,4.1589,356.86,0.0585
1860,465,1.9999573e-4,1.391082,4.0192,858.48,0.0518
1870,467,1.999957e-4,1.407263,4.0848,430.16,0.0543
1880,470,1.9999564e-4,1.350680,3.8600,371.92,0.0570
1890,472,1.9999561e-4,1.361046,3.9003,541.62,0.0508
1900,475,1.9999556e-4,1.437455,4.2100,545.35,0.0570
1910,477,1.9999553e-4,1.444767,4.2409,530.16,0.0760
1920,480,1.9999544e-4,1.414211,4.1132,314.14,0.0588
1930,482,1.9999541e-4,1.458797,4.3008,431.78,0.0564
1940,485,1.9999535e-4,1.359678,3.8949,653.93,0.0513
1950,487,1.9999532e-4,1.426346,4.1635,499.91,0.0568
1960,490,1.9999527e-4,1.539656,4.6630,431.46,0.0576
1970,492,1.9999521e-4,1.390728,4.0178,326.99,0.0611
1980,495,1.9999515e-4,1.410638,4.0986,573.02,0.0546
1990,497,1.9999512e-4,1.447923,4.2543,645.03,0.0514
2000,500,1.9999506e-4,1.342835,3.8299,514.60,0.0597
2010,502,1.9999503e-4,1.425985,4.1620,843.68,0.0611
2020,505,1.9999497e-4,1.397162,4.0437,591.42,0.0504
2030,507,1.9999492e-4,1.455144,4.2851,631.17,0.0520
2040,510,1.9999489e-4,1.457322,4.2944,421.30,0.0567
2050,512,1.9999483e-4,1.252692,3.4998,589.95,0.0501
2060,515,1.9999477e-4,1.369303,3.9326,798.28,0.0513
2070,517,1.9999471e-4,1.317312,3.7334,333.32,0.0573
2080,520,1.9999465e-4,1.341372,3.8243,414.00,0.0541
2090,522,1.9999463e-4,1.411330,4.1014,326.93,0.0578
2100,525,1.9999457e-4,1.412005,4.1042,526.09,0.0549
2110,527,1.9999451e-4,1.333508,3.7943,641.94,0.0653
2120,530,1.9999445e-4,1.390852,4.0183,610.69,0.0583
2130,532,1.9999442e-4,1.321939,3.7507,496.93,0.0529
2140,535,1.9999436e-4,1.332005,3.7886,708.00,0.0568
2150,537,1.999943e-4,1.419514,4.1351,367.16,0.0527
2160,540,1.9999425e-4,1.359512,3.8943,872.58,0.0525
2170,542,1.9999422e-4,1.423816,4.1529,525.84,0.0547
2180,545,1.9999413e-4,1.365096,3.9161,430.11,0.0526
2190,547,1.999941e-4,1.369125,3.9319,371.84,0.0573
2200,550,1.9999404e-4,1.313869,3.7205,525.39,0.0545
2210,552,1.9999399e-4,1.324519,3.7604,594.32,0.0681
2220,555,1.9999393e-4,1.299724,3.6683,893.19,0.0505
2230,557,1.9999387e-4,1.379286,3.9721,505.68,0.0559
2240,560,1.9999381e-4,1.290838,3.6358,579.15,0.0504
2250,562,1.9999378e-4,1.390339,4.0162,589.75,0.0550
2260,565,1.999937e-4,1.421359,4.1427,406.36,0.0580
2270,567,1.9999366e-4,1.338062,3.8116,460.55,0.0569
2280,570,1.9999358e-4,1.337779,3.8106,450.21,0.0586
2290,572,1.9999355e-4,1.391706,4.0217,752.87,0.0600
2300,575,1.9999349e-4,1.328265,3.7745,656.25,0.0545
2310,577,1.9999343e-4,1.300148,3.6698,640.43,0.0612
2320,580,1.9999337e-4,1.393051,4.0271,489.56,0.0623
2330,582,1.9999332e-4,1.424678,4.1565,584.34,0.0568
2340,585,1.9999326e-4,1.327766,3.7726,321.68,0.0553
2350,587,1.999932e-4,1.323300,3.7558,502.59,0.0517
2360,590,1.9999314e-4,1.303406,3.6818,500.34,0.0558
2370,592,1.9999308e-4,1.304747,3.6868,912.98,0.0499
2380,595,1.99993e-4,1.275054,3.5789,474.30,0.0492
2390,597,1.9999297e-4,1.281079,3.6005,664.55,0.0456
2400,600,1.9999291e-4,1.345806,3.8413,537.13,0.0499
2410,602,1.9999285e-4,1.223702,3.3998,832.71,0.0561
2420,605,1.9999276e-4,1.320054,3.7436,388.81,0.0533
2430,607,1.9999273e-4,1.381831,3.9822,692.84,0.0520
2440,610,1.9999268e-4,1.353787,3.8721,576.66,0.0517
2450,612,1.9999262e-4,1.295292,3.6521,819.34,0.0495
2460,615,1.9999253e-4,1.348319,3.8509,344.17,0.0522
2470,617,1.999925e-4,1.350176,3.8581,519.20,0.0541
2480,620,1.9999241e-4,1.244455,3.4710,376.00,0.0549
2490,622,1.9999236e-4,1.326193,3.7667,392.81,0.0574
2500,625,1.999923e-4,1.314179,3.7217,449.84,0.0567
2510,627,1.9999224e-4,1.357773,3.8875,703.93,0.0633
2520,630,1.9999218e-4,1.275972,3.5822,407.55,0.0596
2530,632,1.9999212e-4,1.324252,3.7594,912.75,0.0542
2540,635,1.9999204e-4,1.373280,3.9483,373.93,0.0563
2550,637,1.99992e-4,1.320713,3.7461,595.62,0.0501
2560,640,1.9999192e-4,1.350378,3.8589,409.31,0.0521
2570,642,1.9999186e-4,1.325478,3.7640,609.69,0.0498
2580,645,1.9999177e-4,1.290092,3.6331,572.35,0.0506
2590,647,1.9999174e-4,1.348638,3.8522,389.84,0.0607
2600,650,1.9999166e-4,1.266876,3.5497,508.46,0.0577
2610,652,1.999916e-4,1.268473,3.5554,579.88,0.0703
2620,655,1.9999154e-4,1.244254,3.4703,399.79,0.0586
2630,657,1.9999148e-4,1.396926,4.0428,515.03,0.0597
2640,660,1.999914e-4,1.285759,3.6174,488.24,0.0575
2650,662,1.9999137e-4,1.293428,3.6453,440.46,0.0545
2660,665,1.9999128e-4,1.357904,3.8880,486.81,0.0613
2670,667,1.9999122e-4,1.499952,4.4815,833.58,0.0513
2680,670,1.9999113e-4,1.277128,3.5863,779.32,0.0543
2690,672,1.9999107e-4,1.279675,3.5955,557.85,0.0531
2700,675,1.9999102e-4,1.237817,3.4481,450.90,0.0531
2710,677,1.9999096e-4,1.427578,4.1686,920.90,0.0640
2720,680,1.9999087e-4,1.337370,3.8090,563.53,0.0558
2730,682,1.9999081e-4,1.344028,3.8345,983.88,0.0541
2740,685,1.9999073e-4,1.255281,3.5088,382.49,0.0578
2750,687,1.999907e-4,1.259278,3.5229,556.44,0.0506
2760,690,1.9999061e-4,1.272235,3.5688,465.62,0.0545
2770,692,1.9999055e-4,1.263611,3.5382,469.56,0.0496
2780,695,1.9999046e-4,1.268610,3.5559,599.53,0.0530
2790,697,1.999904e-4,1.313746,3.7201,384.07,0.0555
2800,700,1.9999032e-4,1.313633,3.7197,475.67,0.0556
2810,702,1.9999029e-4,1.314500,3.7229,716.41,0.0644
2820,705,1.999902e-4,1.216767,3.3763,394.40,0.0526
2830,707,1.9999014e-4,1.295598,3.6532,452.30,0.0593
2840,710,1.9999006e-4,1.291011,3.6365,447.57,0.0564
2850,712,1.9999e-4,1.333558,3.7945,360.21,0.0583
2860,715,1.9998991e-4,1.243756,3.4686,562.83,0.0529
2870,717,1.9998985e-4,1.279790,3.5959,926.71,0.0478
2880,720,1.9998976e-4,1.209528,3.3519,571.61,0.0579
2890,722,1.999897e-4,1.299586,3.6678,516.71,0.0514
2900,725,1.9998962e-4,1.389846,4.0142,528.55,0.0543
